version_order,version_id,version_title,version_selector_title,version_title_mismatch,section_type,section_order,body_order,policy_title,common_title,fighter_order,fighter_id,fighter_alpha,fighter_tool_name,fighter_url_name,detail_order,detail_title,category,text_html,data_json_path
10,202506,202506 Ver.,202506 Ver.,false,common,4,1,,ジャストパリィの成立条件,,,,,,,,調整,一部の攻撃に対するジャストパリィの成立条件を変更しました。<br>成立時に暗転演出が発生する攻撃に関しては、パリィで受け止めた際に対応するガード方向への入力がないとジャストパリィが成立しなくなっています。<br>対応は以下の通りです。<br><br>上段、中段攻撃：立ちガード+パリィ<br>下段攻撃：しゃがみガード+パリィ<br><br>ガード方向を誤っていた場合はジャストパリィは成立しませんが、<br>通常のドライブパリィよりも少しだけドライブゲージが多く回復します。<br><br>※暗転演出が発生しない飛び道具等に関しては、これまでと同様の入力でジャストパリィが成立します。<br>※トレーニングモードのダミーの挙動に関しては、「ガード切り替え」の項目設定によってジャストパリィの成否が変化します。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,common,5,1,,ジャストパリィ時の先行入力,,,,,,,,不具合修正,先行入力の猶予が長く設定されている技に対してジャストパリィが成立すると、先行入力が完全に効かなくなってしまう不具合を修正しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,common,6,1,,ダイナミック操作,,,,,,,,不具合修正,特定の操作によるジャンプ中にタイムオーバーとなると、着地できなくなる不具合を修正しました。<br>対象キャラクター：キャミィ、エド、ベガ、テリー、舞,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,common,7,1,,アシストコンボ,,,,,,,,不具合修正,アシストコンボ始動技を空振りした直後に、同じ技を入力した場合のみ先行入力が効かないことがある不具合を修正しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,common,7,2,,アシストコンボ,,,,,,,,調整,アシストコンボ初段から2段目への入力受付開始タイミングを、初段の攻撃判定発生1F前からに統一しました。入力受付開始タイミングが極端に早いアシストコンボを無くすことで、2段目の意図しない暴発を防ぐ為の調整となります。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,common,7,3,,アシストコンボ,,,,,,,,調整,連打キャンセル可能な弱攻撃から「↓+アシストボタン+弱攻撃」と入力することで、専用の下段攻撃始動アシストコンボが発動するようにしました。<br><br>ジャストパリィの成立条件が変更され、密着の弱攻撃から上段・下段を振り分けられない以前までの状態では、クラシック操作と比較した際に攻め手が極端に狭まってしまう事を考慮した調整となります。<br><br>今回追加されたアシストコンボは既存のアシストコンボ1と同じ構成のキャラクターもいますが、通常時に発動するアシストコンボ1とは若干仕様が異なり、「アシストボタン+弱攻撃」連打しているとヒット・ガードを問わず最終段までアシストコンボを出し切るようになっています。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,common,8,1,,ジャンプ攻撃（モダン操作）,,,,,,,,調整,アシストボタンの入力有無により、ジャンプ攻撃を出し分けられるようにしました。発動するジャンプ攻撃は基本的に以下のルールに則り設定されています。<br><br>通常時：空中の相手に有効な攻撃<br>アシストボタン入力時：地上の相手に有効な攻撃<br><br>相手のジャンプをこちらもジャンプして迎え撃つ場合、素早い判断や操作が必要になります。とっさの場面で操作面の負担を増やさないようにする為、こういった状況で使いやすいジャンプ攻撃はアシストボタンを入力しなくても発動するようにしました。<br><br>逆に地上の相手にこちらからジャンプ攻撃を仕掛ける場合、ジャンプから攻撃するまでの入力猶予が長いことや、着地後アシストボタンを押したままにスムーズにアシストコンボに移行できるようこのような設定にしています。<br><br>なお、同じ強度のジャンプ攻撃がどちらも下方向に強いなど用途が被っている場合は、通常時に以前までと同じジャンプ攻撃が発動するようにしました。<br><br>発動する技の詳細については、キャラクター別の項目をご確認ください。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,common,9,1,,通常投げ,,,,,,,,不具合修正,ドライブパリィ成立後のニュートラル状態に通常投げを成立させると、パニッシュカウンター扱いとなるにも関わらず投げ外しをされてしまう不具合を修正しました。<br>該当キャラクター：A.K.I.（前投げ・後ろ投げ）、ベガ（後ろ投げ）,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,common,10,1,,後ろ投げ,,,,,,,,不具合修正,技の硬直が解ける直前に相手が画面を暗転させると、暗転中に入力した後ろ投げが前投げになってしまう不具合を修正しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,common,11,1,,通常投げ・コマンド投げ,,,,,,,,不具合修正,特定の状況で投げ判定を同時に成立させると、結果がランダムにならず固定化されてしまう不具合を修正しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,common,12,1,,投げ抜け,,,,,,,,調整,投げ抜けが成立した際に、ドライブゲージとSAゲージが増加するようにしました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,common,13,1,,しゃがみ強K,,,,,,,,調整,①通常/カウンターヒット時の挙動を統一し、後方受け身可能にしました。<br>※ヒット時の状況はキャラクターごとに変更しています。<br>※A.K.I.、エドはしゃがみ強Pが該当技となり、ディージェイは本調整の対象外となります。<br>②攻撃持続1F目のやられ判定を縮小しました。<br>③硬直終了間際の先行入力受付時間を増加しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,1,1,,,1,ルーク,LUKE,luke,luke,1,ジャンプ攻撃(モダン操作),調整,アシストボタンの入力有無により、ジャンプ攻撃を出し分けられるようにしました。<br><br>■通常時<br>ジャンプ中に弱⇒ジャンプ弱P<br>ジャンプ中に中⇒ジャンプ中P<br>ジャンプ中に強⇒ジャンプ強K<br><br>■アシストボタン入力時<br>ジャンプ中にアシストボタン+弱⇒ジャンプ弱K<br>ジャンプ中にアシストボタン+中⇒ジャンプ中K<br>ジャンプ中にアシストボタン+強⇒ジャンプ強P,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,1,1,,,1,ルーク,LUKE,luke,luke,2,ノーズブレイカー（モダン操作）<br>（↓+中＞↓+中）,調整,モダン操作時のみ2段目の入力受付開始タイミングを2F⇒5Fに変更し、連打した際に暴発しづらくしました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,1,1,,,1,ルーク,LUKE,luke,luke,3,トリプルインパクト（モダン操作）<br>（弱＞弱＞弱）,調整,モダン操作時のみ3段目の入力受付開始タイミングを3F⇒5Fに変更し、連打した際に暴発しづらくしました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,1,1,,,1,ルーク,LUKE,luke,luke,4,しゃがみ弱K,調整,①硬直を12F⇒11Fに変更しました。<br>②ヒット時の硬直差を-1F⇒±0Fに変更しました。<br>③ガード時の硬直差を-5F⇒-3Fに変更しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,1,1,,,1,ルーク,LUKE,luke,luke,5,立ち強K,調整,8F～15Fの足部分のやられ判定を上方向に縮小しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,1,1,,,1,ルーク,LUKE,luke,luke,6,<span class='battle_change_caution'>しゃがみ強K</span>,調整3,<span class='battle_change_caution'>2025/06/06<br>ヒット/空振り時の全体動作を39F⇒36Fに変更しました。</span>,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,1,1,,,1,ルーク,LUKE,luke,luke,7,アウトローキック<br>(←+強K),調整,①ガード時の硬直差を-5F⇒-3Fに変更しました。<br>②ガードバックを減少しました。<br>③ドライブラッシュから発動時、ガードされた際に前方への慣性がある程度残るようにしました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,1,1,,,1,ルーク,LUKE,luke,luke,8,スナップバックコンボ<br>（中P＞中P＞中P＞中P）,調整,①ヒット時のダウン時間を1F増加しました。<br>②3段目のドライブゲージ増加量を400⇒1000に変更しました。<br>③4段目のドライブゲージ増加量を500⇒2000に変更しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,1,1,,,1,ルーク,LUKE,luke,luke,9,【通常】サンドブラスト<br>(↓↘→+P),調整,①攻撃判定発生1F前～攻撃持続2F目までの、腕部分のやられ判定を後方に縮小しました。<br>②ガード時のドライブゲージ減少量を2500⇒3000に変更しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,1,1,,,1,ルーク,LUKE,luke,luke,10,【OD】サンドブラスト<br>(↓↘→+PP),調整,①ガード時のドライブゲージ減少量を2000⇒3000に変更しました。<br>②フェイタルショットへのキャンセル猶予を5F延長しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,1,1,,,1,ルーク,LUKE,luke,luke,11,フェイタルショット<br>(↓↘→+PP＞PP),調整,攻撃発生を12F⇒8Fに変更しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,1,1,,,1,ルーク,LUKE,luke,luke,12,【中】フラッシュナックル（ホールド）<br>(↓↙←+中Pホールド),調整,①攻撃発生を30F⇒29Fに変更しました。<br>②アーマーで受け止められた際に硬直が減らないようにしました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,1,1,,,1,ルーク,LUKE,luke,luke,13,【OD】エアフラッシュナックル<br>(垂直 or 前ジャンプ中に↓↙←+PP),調整,①空中ヒット時の横方向への吹き飛びを増やしました。<br>②硬直中に入力したコマンドが相手の位置によって入れ替わらないよう、ルークの向いている方向に依存するようにしました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,1,1,,,1,ルーク,LUKE,luke,luke,14,【弱】ライジングアッパー<br>（→↓↘+弱P）,調整,<div data-word='combo_count'>コンボカウント</div>上限値を増加しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,1,1,,,1,ルーク,LUKE,luke,luke,15,【OD】インパラー<br>(↓↘→+KK＞K),調整,ガード時の硬直差を-5F⇒-3Fに変更しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,2,1,,,2,ジェイミー,JAMIE,jamie,jamie,1,ジャンプ攻撃(モダン操作),調整,アシストボタンの入力有無により、ジャンプ攻撃を出し分けられるようにしました。<br><br>■通常時<br>ジャンプ中に弱⇒ジャンプ弱K<br>ジャンプ中に中⇒ジャンプ中P<br>ジャンプ中に強⇒ジャンプ強K<br><br>■アシストボタン入力時<br>ジャンプ中にアシストボタン+弱⇒ジャンプ弱P<br>ジャンプ中にアシストボタン+中⇒ジャンプ中K<br>ジャンプ中にアシストボタン+強⇒ジャンプ強P,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,2,1,,,2,ジェイミー,JAMIE,jamie,jamie,2,幻酔舞(モダン操作)<br>(➘+強＞強＞強),調整,モダン操作時のみ3段目の入力受付開始タイミングを2F⇒5Fに変更し、連打した際に暴発しづらくしました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,2,1,,,2,ジェイミー,JAMIE,jamie,jamie,3,円月脚(モダン操作)<br>(→+中＞中＞中),調整,モダン操作時のみ3段目の入力受付開始タイミングを3F⇒5Fに変更し、連打した際に暴発しづらくしました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,2,1,,,2,ジェイミー,JAMIE,jamie,jamie,4,乱酔旋(モダン操作)<br>(→+強＞←+強＞攻撃),調整,モダン操作時のみ3段目の入力受付開始タイミングを2F⇒5Fに変更し、連打した際に暴発しづらくしました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,2,1,,,2,ジェイミー,JAMIE,jamie,jamie,5,後退(バーンアウト中),不具合修正,後退を続けていると、動作途中から移動速度が遅くなってしまう不具合を修正しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,2,1,,,2,ジェイミー,JAMIE,jamie,jamie,6,立ち中P,調整,ヒット時の硬直差を+5F⇒+6Fに変更しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,2,1,,,2,ジェイミー,JAMIE,jamie,jamie,7,立ち強P,調整,ヒット時に上方向に押し当たり判定が拡大されるように変更し、空中コンボで相手の下をくぐりにくくしました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,2,1,,,2,ジェイミー,JAMIE,jamie,jamie,8,立ち中K,調整,①攻撃発生を10F⇒9Fに変更しました。<br>②空振り時の硬直を17F⇒18Fに変更しました。<br>③攻撃持続終了～硬直終了まで、体部分のやられ判定を前方に拡大しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,2,1,,,2,ジェイミー,JAMIE,jamie,jamie,9,立ち強K,調整,ヒット時の硬直差を+1F⇒+3Fに変更しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,2,1,,,2,ジェイミー,JAMIE,jamie,jamie,10,しゃがみ弱P,調整,ドライブラッシュの慣性が残るフレームを1F延長しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,2,1,,,2,ジェイミー,JAMIE,jamie,jamie,11,しゃがみ中P,調整,①空振り時の硬直を13F⇒15Fに変更しました。<br>②空振り時のみ16F～17Fに付与されていた足部分のやられ判定を上方向に拡大し、硬直終了まで残るようにしました。<br>③ヒット/ガード時は16～17Fの足部分のやられ判定を削除しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,2,1,,,2,ジェイミー,JAMIE,jamie,jamie,12,しゃがみ強P,調整,①攻撃発生を9F⇒8Fに変更しました。<br>②空中ヒット時の横方向への吹き飛びを減らしました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,2,1,,,2,ジェイミー,JAMIE,jamie,jamie,13,魔身<br>(↓↓+P),不具合修正,酔いLv3からLｖ4になる際に、ボタンホールドをしていると魔身分のドライブゲージ回復が行われなかった不具合を修正しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,2,1,,,2,ジェイミー,JAMIE,jamie,jamie,14,鋭鍾打<br>（弱P＞弱K＞中P）,調整,最終段ヒット時の硬直差を-2F⇒-1Fに変更しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,2,1,,,2,ジェイミー,JAMIE,jamie,jamie,15,円月脚<br>(→+中K＞中K＞P),調整,2段目ヒット後、Kボタンが入力されている場合は薬湯派生が発動しないようにしました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,2,1,,,2,ジェイミー,JAMIE,jamie,jamie,16,酩酊襲（3段目）<br>(←＋強P＞強P＞強K),不具合修正,3段目の攻撃発生前の被パニッシュカウンター判定が被カウンター判定となっていた不具合を修正しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,2,1,,,2,ジェイミー,JAMIE,jamie,jamie,17,【通常/OD】流酔拳<br>(↓↘→+P＞→+P＞→+P),調整,①最終段をSA3/CA（OD版はSA2も含む）でキャンセル可能にしました。<br>②通常版の派生2段目に始動補正20%を追加しました。<br>③OD版の派生1・2段目に始動補正25%を、2段目にコンボ補正20%を追加しました。<br>④OD版は流酔脚に派生した場合も、OD流酔拳と同様に派生技にコンボ補正が加算されないようにしました。<br>⑤酔いLv3までの、弱・中版の派生1段目の前進距離を増やしました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,2,1,,,2,ジェイミー,JAMIE,jamie,jamie,18,【中・強】酔疾歩<br>(↓↙←+中P or 強P),調整,中・強版の空中ヒット時の吹き飛び時間を増やしました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,2,1,,,2,ジェイミー,JAMIE,jamie,jamie,19,【OD】酔疾歩<br>(↓↙←+PP),調整,攻撃発生4F前～攻撃持続終了までの押し合い判定を上方向に拡大しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,2,1,,,2,ジェイミー,JAMIE,jamie,jamie,20,【通常/OD】張弓腿<br>（→↓↘＋K or KK）,調整,①弱版の攻撃持続を3F増加し、硬直を3F減少しました。<br>②中/強版の攻撃持続を2F増加し、硬直を2F減少しました。<br>③攻撃持続が増えた部分でヒットした場合の吹き飛びを低くしました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,2,1,,,2,ジェイミー,JAMIE,jamie,jamie,21,【弱】爆廻<br>(↓↘→+弱K),調整,3～4段目にコンボ中のみヒットする攻撃判定を付与し、高い位置の相手に当たりやすくしました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,2,1,,,2,ジェイミー,JAMIE,jamie,jamie,22,【強】爆廻<br>(↓↘→+強K),調整,①攻撃発生を26F⇒25Fに変更しました。<br>②攻撃持続1F目の攻撃判定を後方に縮小しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,3,1,,,3,マノン,MANON,manon,manon,1,ジャンプ攻撃(モダン操作),調整,アシストボタンの入力有無により、ジャンプ攻撃を出し分けられるようにしました。<br><br>■通常時<br>ジャンプ中に弱⇒ジャンプ弱P<br>ジャンプ中に中⇒ジャンプ中P<br>ジャンプ中に強⇒ジャンプ強K<br><br>■アシストボタン入力時<br>ジャンプ中にアシストボタン+弱⇒ジャンプ弱K<br>ジャンプ中にアシストボタン+中⇒ジャンプ中K<br>ジャンプ中にアシストボタン+強⇒ジャンプ強P,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,3,1,,,3,マノン,MANON,manon,manon,2,ア・テール(モダン操作)<br>(中＞中),調整,モダン操作時のみ2段目の入力受付開始タイミングを2F⇒5Fに変更し、連打した際に暴発しづらくしました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,3,1,,,3,マノン,MANON,manon,manon,3,立ち中P,調整,①硬直を14F⇒15Fに変更しました。<br>②ヒット時ののけぞり時間を1F増加しました。<br>③ガード時の硬直差を-1F⇒-2Fに変更しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,3,1,,,3,マノン,MANON,manon,manon,4,しゃがみ中P,調整,①空振り時の硬直を13F⇒15Fに変更しました。<br>②空振り時の硬直14F～15F目のやられ判定を前方に拡大しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,3,1,,,3,マノン,MANON,manon,manon,5,しゃがみ弱K,調整,ガード時の硬直差を-5F⇒-3Fに変更しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,3,1,,,3,マノン,MANON,manon,manon,6,しゃがみ中K,調整,始動補正を20％追加しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,3,1,,,3,マノン,MANON,manon,manon,7,ア・テール<br>(中P＞中K),調整,①立ち中Pがパニッシュカウンター時に派生した際のヒット効果を地上のけぞり⇒足払いダウンに変更しました。<br>②立ち中Pがパニッシュカウンター時に派生した際のヒットストップを11F⇒14Fに変更しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,3,1,,,3,マノン,MANON,manon,manon,8,タン・リエ<br>(強P＞強P),調整,①立ち強Pがパニッシュカウンター時に派生した際のヒット効果を地上のけぞり⇒吹き飛びダウンに変更しました。<br>②立ち強Pがパニッシュカウンター時に派生した際の攻撃判定を横方向に拡大しました。<br>③立ち強Pがパニッシュカウンター時に派生した際のヒットストップを13F⇒15Fに変更しました。<br>④2段目にコンボ補正を20％追加しました。<br>⑤硬直終了間際の先行入力受付時間を増加しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,3,1,,,3,マノン,MANON,manon,manon,9,【弱】ロン・ポワン<br>(↓↘→+弱K),調整,①地上ヒット時のヒット効果を吹き飛びダウン⇒地上きりもみやられに変更しました。<br>②SA3/CAによるキャンセルタイミングを2段目に変更しました。<br>③硬直終了間際の先行入力受付時間を増加しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,4,1,,,4,キンバリー,KIMBERLY,kimberly,kimberly,1,<span class='battle_change_caution'>アシストコンボ3</span>,不具合修正3,<span class='battle_change_caution'>2025/06/19<br>疾駆けまで繋いだ後に、アシストコンボ以外の派生先を選択すると、追加で補正がかかってしまう不具合を修正しました。</span>,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,4,1,,,4,キンバリー,KIMBERLY,kimberly,kimberly,2,モダン操作,調整,アシストボタンの入力有無により、ジャンプ攻撃を出し分けられるようにしました。<br><br>■通常時<br>ジャンプ中に弱⇒ジャンプ弱P<br>ジャンプ中に中⇒ジャンプ中P<br>ジャンプ中に強⇒ジャンプ強K<br><br>■アシストボタン入力時<br>ジャンプ中にアシストボタン+弱⇒ジャンプ弱K<br>ジャンプ中にアシストボタン+中⇒ジャンプ中K<br>ジャンプ中にアシストボタン+強⇒ジャンプ強P,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,4,1,,,4,キンバリー,KIMBERLY,kimberly,kimberly,3,流転一文字(モダン操作)<br>(SP),調整,モダン操作の簡易入力時に発動する強度を【中】から【弱】に変更しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,4,1,,,4,キンバリー,KIMBERLY,kimberly,kimberly,4,【中】乱れ細工手裏剣（モダン操作）<br>(↓↓+弱強),調整,モダン操作時、弱中強を同時押しした際に、中版が発動するように変更しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,4,1,,,4,キンバリー,KIMBERLY,kimberly,kimberly,5,武神虎連牙（モダン操作）<br>（中＞中）,調整,モダン操作時のみ2段目の入力受付開始タイミングを2F⇒5Fに変更し、連打した際に暴発しづらくしました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,4,1,,,4,キンバリー,KIMBERLY,kimberly,kimberly,6,武神天架拳/武神獄鎖拳/武神獄鎖投げ（モダン操作）<br>（弱＞弱＞弱＞弱/弱＞弱＞↓+弱＞弱/弱＞弱＞↓+弱＞↓+弱）,調整,モダン操作時のみ3段目と4段目の入力受付開始タイミングを2F⇒5Fに変更し、連打した際に暴発しづらくしました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,4,1,,,4,キンバリー,KIMBERLY,kimberly,kimberly,7,しゃがみ中P,調整,①空振り時の硬直を13F⇒15Fに変更しました。<br>②動作6F～18F（空振り時は6F～動作終了まで）の足部分のやられ判定を拡大しました。<br>③空振り時の13F～15Fの腕部分のやられ判定を前方に拡大しました。<br>④空振り時の16F～18Fの腕部分のやられ判定を後方に縮小し、動作終了まで残るように変更しました。<br>⑤ガードバックを減少しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,4,1,,,4,キンバリー,KIMBERLY,kimberly,kimberly,8,しゃがみ弱K,調整,ガードバックを減少しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,4,1,,,4,キンバリー,KIMBERLY,kimberly,kimberly,9,しゃがみ中K,調整,始動補正を15％⇒20％に変更しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,4,1,,,4,キンバリー,KIMBERLY,kimberly,kimberly,10,ジャンプ弱K,不具合修正,ガード待機判定が発生・消失するタイミングが他のジャンプ攻撃の設定より1F早かった不具合を修正しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,4,1,,,4,キンバリー,KIMBERLY,kimberly,kimberly,11,ジャンプ強P,調整,<div data-word='combo_count'>コンボカウント</div>始動値を減少しました。<br><div data-word='combo_count'>コンボカウント</div>加算値を減少しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,4,1,,,4,キンバリー,KIMBERLY,kimberly,kimberly,12,武神天架拳<br>（弱P＞中P＞強P＞強K）,調整,①最終段空中ヒット時のヒット効果を叩きつけダウン⇒地面バウンドに変更しました。<br>②最終段ヒット時の硬直を24F⇒19Fに変更しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,4,1,,,4,キンバリー,KIMBERLY,kimberly,kimberly,13,【通常】流転一文字<br>(↓↘→+P),調整,空振り時のみ、動作終了までのやられ判定を前方に拡大しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,4,1,,,4,キンバリー,KIMBERLY,kimberly,kimberly,14,【OD】武神旋風脚<br>(↓↙←+KK),不具合修正,コマンドの成立条件が空中版と同様になっていた不具合を修正しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,4,1,,,4,キンバリー,KIMBERLY,kimberly,kimberly,15,【通常/OD】空中武神旋風脚<br>(前ジャンプ中に↓↙←+K or KK),調整,最終段の攻撃判定を上方向に拡大しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,4,1,,,4,キンバリー,KIMBERLY,kimberly,kimberly,16,【通常/OD】疾駆け<br>(↓↘→+P or PP),調整,疾駆けから弧空に派生するタイミングを若干早くしました。<br>※やられ判定が変更されたザンギエフに弧空を発動させる為の調整となり、他のキャラクターへの連係・コンボ等にはほぼ影響ありません。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,4,1,,,4,キンバリー,KIMBERLY,kimberly,kimberly,17,【弱・中・強】乱れ細工手裏剣<br>(↓↓+PP),調整,①弱+中/中+強版の遅く爆発する方の爆弾の爆発タイミングを遅くしました。<br>②弱+中/中+強版のヒット時の吹き飛びを変更しました。,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,5,1,,,5,マリーザ,MARISA,marisa,marisa,1,ジャンプ攻撃(モダン操作),調整,アシストボタンの入力有無により、ジャンプ攻撃を出し分けられるようにしました。<br><br>■通常時<br>ジャンプ中に弱⇒ジャンプ弱P<br>ジャンプ中に中⇒ジャンプ中P<br>ジャンプ中に強⇒ジャンプ強P<br><br>■アシストボタン入力時<br>ジャンプ中にアシストボタン+弱⇒ジャンプ弱K<br>ジャンプ中にアシストボタン+中⇒ジャンプ中K<br>ジャンプ中にアシストボタン+強⇒ジャンプ強K,raw/battle-change/official/versions/202506/data.json
10,202506,202506 Ver.,202506 Ver.,false,fighter,5,1,,,5,マリーザ,MARISA,marisa,marisa,2,ノバキュラスワイプ/ノバキュラシュート(モダン操作)<br>(→+中＞中oｒ強),調整,モダン操作時のみ2段目の入力受付開始タイミングを2F⇒5Fに変更し、連打した際に暴発しづらくしました。,raw/battle-change/official/versions/202506/data.json
