official_row_order,official_category,official_move_name,official_input_display,official_input_signature,official_input_family,startup,active,recovery,damage,on_hit,on_block,cancel,match_status,match_method,candidate_count,supercombo_move_id,supercombo_move_type,supercombo_input,supercombo_name,supercombo_startup,supercombo_active,supercombo_recovery,supercombo_hit_advantage,supercombo_block_advantage,supercombo_cancel,supercombo_damage,field_comparisons_json
29,必殺技,強 サンシュート,key-d key-dr key-r key-plus icon_punch_h 強,236HP,236P,15,,全体 46,700,-1,-5,SA3,matched,exact_input+same_family+category_move_type+startup_match+damage_match,3,ingrid_236hp,special,236HP,Sun Shot,15,-,31(33),-1,-5,SA3,700,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""700"", ""official_raw"": ""700"", ""supercombo"": ""700"", ""supercombo_raw"": ""700""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""全体 46"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""31"", ""supercombo_raw"": ""31(33)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""15"", ""official_raw"": ""15"", ""supercombo"": ""15"", ""supercombo_raw"": ""15""}}"
30,必殺技,OD 弱 サンシュート,key-d key-dr key-r key-plus icon_punch_l 弱 icon_punch_m 中,236LPMP,236PP,17,,全体 45,1000,D,1,SA2,matched_manual,ingrid_name_override+category_move_type+startup_match,1,ingrid_236lpmp,special,236LPMP or 236LPHP,Sun Shot (L/M),17,-,28,KD +52,+1,SA2 SA3,"400,600","{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""1000"", ""official_raw"": ""1000"", ""reason"": ""multihit_damage_sum"", ""supercombo"": ""1000"", ""supercombo_raw"": ""400,600""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""全体 45"", ""reason"": ""official_uncomparable"", ""supercombo"": ""28"", ""supercombo_raw"": ""28""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""17"", ""official_raw"": ""17"", ""supercombo"": ""17"", ""supercombo_raw"": ""17""}}"
31,必殺技,OD 中 サンシュート,key-d key-dr key-r key-plus icon_punch_l 弱 icon_punch_h 強,236LPHP,236PP,17,,全体 45,1000,D,1,SA2,matched_manual,ingrid_name_override+category_move_type+startup_match,1,ingrid_236lpmp,special,236LPMP or 236LPHP,Sun Shot (L/M),17,-,28,KD +52,+1,SA2 SA3,"400,600","{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""1000"", ""official_raw"": ""1000"", ""reason"": ""multihit_damage_sum"", ""supercombo"": ""1000"", ""supercombo_raw"": ""400,600""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""全体 45"", ""reason"": ""official_uncomparable"", ""supercombo"": ""28"", ""supercombo_raw"": ""28""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""17"", ""official_raw"": ""17"", ""supercombo"": ""17"", ""supercombo_raw"": ""17""}}"
32,必殺技,OD 強 サンシュート,key-d key-dr key-r key-plus icon_punch_m 中 icon_punch_h 強,236MPHP,236PP,15,,全体 42,1000,D,2,SA2,matched_manual,ingrid_name_override+exact_input+same_family+category_move_type+startup_match,1,ingrid_236mphp,special,236MPHP,Sun Shot (H),15,-,27(29),KD +53,+2,SA2 SA3,"400,600","{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""1000"", ""official_raw"": ""1000"", ""reason"": ""multihit_damage_sum"", ""supercombo"": ""1000"", ""supercombo_raw"": ""400,600""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""全体 42"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""27"", ""supercombo_raw"": ""27(29)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""15"", ""official_raw"": ""15"", ""supercombo"": ""15"", ""supercombo_raw"": ""15""}}"
33,必殺技,弱 サンフレア,key-d key-dl key-l key-plus icon_punch_l 弱,214LP,214P,,,全体 48,0,,,,matched_manual,ingrid_name_override+category_move_type,1,ingrid_214lp,special,214LP (HOLD OK),Sun Flare,-,-,48~186 total,-,-,-,-,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""damage"": {""comparable"": false, ""official"": ""0"", ""official_raw"": ""0"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""全体 48"", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""48~186 total""}, ""startup"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}}"
34,必殺技,サンフレア(Lv1),key-d key-dl key-l key-plus icon_punch_m 中/（サンシンボルストック無し） key-d key-dl key-l key-plus icon_punch_h 強,214MP214HP,214MP214P,21,21-26,21,900,D,-4,SA3,matched_manual,ingrid_name_override+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,ingrid_214mp,special,214MP,Sun Flare,21,6,21,KD +47,-4,SA3,900,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""21-26"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""21"", ""official_raw"": ""21"", ""supercombo"": ""21"", ""supercombo_raw"": ""21""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""21"", ""official_raw"": ""21"", ""supercombo"": ""21"", ""supercombo_raw"": ""21""}}"
35,必殺技,サンフレア(Lv2),（サンシンボルストック1つ） key-d key-dl key-l key-plus icon_punch_h 強,214HP,214P,18,18-32,14,1100,D,4,SA3,matched_manual,ingrid_name_override+category_move_type+startup_match+active_duration_match+recovery_match,1,ingrid_214hp_1stock,special,214HP (1 Stock),Sun Flare (1 Stock),18,15,14,KD +68,+4,SA3,"1100 (800,300)","{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""15"", ""official_raw"": ""18-32"", ""supercombo"": ""15"", ""supercombo_raw"": ""15""}, ""damage"": {""comparable"": false, ""official"": ""1100"", ""official_raw"": ""1100"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""1100"", ""supercombo_raw"": ""1100 (800,300)""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""14"", ""official_raw"": ""14"", ""supercombo"": ""14"", ""supercombo_raw"": ""14""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""18"", ""official_raw"": ""18"", ""supercombo"": ""18"", ""supercombo_raw"": ""18""}}"
36,必殺技,サンフレア(Lv3),（サンシンボルストック2つ以上） key-d key-dl key-l key-plus icon_punch_h 強,214HP,214P,18,18-32,14,1350,D,5,SA3,matched_manual,ingrid_name_override+category_move_type+startup_match+active_duration_match+recovery_match,1,ingrid_214hp_2stock,special,214HP (2 Stock),Sun Flare (2 Stock)),18,15,14,KD +76,+5,SA3,1350 (450x3),"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""15"", ""official_raw"": ""18-32"", ""supercombo"": ""15"", ""supercombo_raw"": ""15""}, ""damage"": {""comparable"": false, ""official"": ""1350"", ""official_raw"": ""1350"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""1350"", ""supercombo_raw"": ""1350 (450x3)""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""14"", ""official_raw"": ""14"", ""supercombo"": ""14"", ""supercombo_raw"": ""14""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""18"", ""official_raw"": ""18"", ""supercombo"": ""18"", ""supercombo_raw"": ""18""}}"
37,必殺技,OD サンフレア(Lv1),（サンシンボルストック無し） key-d key-dl key-l key-plus icon_punch icon_punch,214PP,214PP,18,18-32,14,1100,D,4,SA2,matched_manual,ingrid_name_override+exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match,1,ingrid_214pp,special,214PP,Sun Flare,18,15,14,KD +68,+4,SA2 SA3,"1100 (800,300)","{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""15"", ""official_raw"": ""18-32"", ""supercombo"": ""15"", ""supercombo_raw"": ""15""}, ""damage"": {""comparable"": false, ""official"": ""1100"", ""official_raw"": ""1100"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""1100"", ""supercombo_raw"": ""1100 (800,300)""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""14"", ""official_raw"": ""14"", ""supercombo"": ""14"", ""supercombo_raw"": ""14""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""18"", ""official_raw"": ""18"", ""supercombo"": ""18"", ""supercombo_raw"": ""18""}}"
38,必殺技,OD サンフレア(Lv2),（サンシンボルストック1つ） key-d key-dl key-l key-plus icon_punch icon_punch,214PP,214PP,18,18-32,14,1350,D,5,SA2,matched_manual,ingrid_name_override+category_move_type+startup_match+active_duration_match+recovery_match,1,ingrid_214pp_1stock,special,214PP (1 Stock),Sun Flare (1 Stock),18,15,14,KD +76,+5,SA2 SA3,1350 (450x3),"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""15"", ""official_raw"": ""18-32"", ""supercombo"": ""15"", ""supercombo_raw"": ""15""}, ""damage"": {""comparable"": false, ""official"": ""1350"", ""official_raw"": ""1350"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""1350"", ""supercombo_raw"": ""1350 (450x3)""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""14"", ""official_raw"": ""14"", ""supercombo"": ""14"", ""supercombo_raw"": ""14""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""18"", ""official_raw"": ""18"", ""supercombo"": ""18"", ""supercombo_raw"": ""18""}}"
39,必殺技,OD サンフレア(Lv3),（サンシンボルストック2つ以上） key-d key-dl key-l key-plus icon_punch icon_punch,214PP,214PP,18,18-35,11,1800,D,9,SA2,matched_manual,ingrid_name_override+category_move_type+startup_match+active_duration_match+recovery_match,1,ingrid_214pp_2stock,special,214PP (2 Stock),Sun Flare (2 Stock),18,18,11,KD +87,+9,SA2 SA3,1800 (450x4),"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""18"", ""official_raw"": ""18-35"", ""supercombo"": ""18"", ""supercombo_raw"": ""18""}, ""damage"": {""comparable"": false, ""official"": ""1800"", ""official_raw"": ""1800"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""1800"", ""supercombo_raw"": ""1800 (450x4)""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""11"", ""official_raw"": ""11"", ""supercombo"": ""11"", ""supercombo_raw"": ""11""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""18"", ""official_raw"": ""18"", ""supercombo"": ""18"", ""supercombo_raw"": ""18""}}"
40,必殺技,弱ソーラーフレア,（垂直 or 前ジャンプ中に） key-d key-dl key-l key-plus icon_punch_l 弱,j.214LP,j.214P,,,全体 48,0,,,,matched_manual,ingrid_name_override+exact_input+same_family+category_move_type,1,ingrid_j214lp,special,j.214LP,Solar Burst,-,-,48 total,-,-,-,-,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""damage"": {""comparable"": false, ""official"": ""0"", ""official_raw"": ""0"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""全体 48"", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""48 total""}, ""startup"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}}"
41,必殺技,ソーラーフレア(Lv1),（垂直 or 前ジャンプ中に） key-d key-dl key-l key-plus icon_punch_m 中/ （サンシンボルストック無し）（垂直 or 前ジャンプ中に） key-d key-dl key-l key-plus icon_punch_h 強,j.214MP214HP,j.214MP214P,22,22-29,着地後8,900,,,,matched_manual,ingrid_name_override+category_move_type+startup_match+active_duration_match+damage_match,1,ingrid_j214mp,special,j.214MP,Solar Burst,22,8,10 land,KD +43(+51),-5(+3),-,900,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""22-29"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": true, ""match"": false, ""official"": ""land:8"", ""official_raw"": ""着地後8"", ""supercombo"": ""land:10"", ""supercombo_raw"": ""10 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""22"", ""official_raw"": ""22"", ""supercombo"": ""22"", ""supercombo_raw"": ""22""}}"
42,必殺技,ソーラーフレア(Lv2),（サンシンボルストック1つ）（垂直 or 前ジャンプ中に） key-d key-dl key-l key-plus icon_punch_h 強,j.214HP,j.214P,22,22-29,着地後8,1100,,,,matched_manual,ingrid_name_override+category_move_type+startup_match+active_duration_match,1,ingrid_j214hp_1stock,special,j.214HP (1 Stock),Solar Burst (1 Stock),22,8,10 land,KD +44(+55),-4(+7),-,"1100 (800,300)","{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""22-29"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}, ""damage"": {""comparable"": false, ""official"": ""1100"", ""official_raw"": ""1100"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""1100"", ""supercombo_raw"": ""1100 (800,300)""}, ""recovery"": {""comparable"": true, ""match"": false, ""official"": ""land:8"", ""official_raw"": ""着地後8"", ""supercombo"": ""land:10"", ""supercombo_raw"": ""10 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""22"", ""official_raw"": ""22"", ""supercombo"": ""22"", ""supercombo_raw"": ""22""}}"
43,必殺技,ソーラーフレア(Lv3),（サンシンボルストック2つ以上）（垂直 or 前ジャンプ中に） key-d key-dl key-l key-plus icon_punch_h 強,j.214HP,j.214P,22,22-29,着地後5,1350,,,,matched_manual,ingrid_name_override+category_move_type+startup_match+active_duration_match,1,ingrid_j214hp_2stock,special,j.214HP (2 Stock),Solar Burst (2 Stock),22,8,8 land,KD +60(+71),-3(+8),-,1350 (450x3),"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""22-29"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}, ""damage"": {""comparable"": false, ""official"": ""1350"", ""official_raw"": ""1350"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""1350"", ""supercombo_raw"": ""1350 (450x3)""}, ""recovery"": {""comparable"": true, ""match"": false, ""official"": ""land:5"", ""official_raw"": ""着地後5"", ""supercombo"": ""land:8"", ""supercombo_raw"": ""8 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""22"", ""official_raw"": ""22"", ""supercombo"": ""22"", ""supercombo_raw"": ""22""}}"
44,必殺技,OD ソーラーフレア(Lv1),（サンシンボルストック無し）（垂直 or 前ジャンプ中に） key-d key-dl key-l key-plus icon_punch icon_punch,j.214PP,j.214PP,22,22-29,着地後8,1100,,,,matched_manual,ingrid_name_override+exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match,1,ingrid_j214pp,special,j.214PP,Solar Burst,22,8,10 land,KD +44(+55),-4(+7),-,"1100 (800,300)","{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""22-29"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}, ""damage"": {""comparable"": false, ""official"": ""1100"", ""official_raw"": ""1100"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""1100"", ""supercombo_raw"": ""1100 (800,300)""}, ""recovery"": {""comparable"": true, ""match"": false, ""official"": ""land:8"", ""official_raw"": ""着地後8"", ""supercombo"": ""land:10"", ""supercombo_raw"": ""10 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""22"", ""official_raw"": ""22"", ""supercombo"": ""22"", ""supercombo_raw"": ""22""}}"
45,必殺技,OD ソーラーフレア(Lv2),（サンシンボルストック1つ）（垂直 or 前ジャンプ中に） key-d key-dl key-l key-plus icon_punch icon_punch,j.214PP,j.214PP,22,22-29,着地後5,1350,,,,matched_manual,ingrid_name_override+category_move_type+startup_match+active_duration_match,1,ingrid_j214pp_1stock,special,j.214PP (1 Stock),Solar Burst (1 Stock),22,8,8 land,KD +59(+71),-4(+8),-,1350 (450x3),"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""22-29"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}, ""damage"": {""comparable"": false, ""official"": ""1350"", ""official_raw"": ""1350"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""1350"", ""supercombo_raw"": ""1350 (450x3)""}, ""recovery"": {""comparable"": true, ""match"": false, ""official"": ""land:5"", ""official_raw"": ""着地後5"", ""supercombo"": ""land:8"", ""supercombo_raw"": ""8 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""22"", ""official_raw"": ""22"", ""supercombo"": ""22"", ""supercombo_raw"": ""22""}}"
46,必殺技,OD ソーラーフレア(Lv3),（サンシンボルストック2つ以上）（垂直 or 前ジャンプ中に） key-d key-dl key-l key-plus icon_punch icon_punch,j.214PP,j.214PP,22,22-29,着地後5,1800,,,,matched_manual,ingrid_name_override+category_move_type+startup_match+active_duration_match+recovery_match,1,ingrid_j214pp_2stock,special,j.214PP (2 Stock),Solar Burst (2 Stock),22,8,5 land,KD +73(+84),+4(+15),-,1800 (450x4),"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""22-29"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}, ""damage"": {""comparable"": false, ""official"": ""1800"", ""official_raw"": ""1800"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""1800"", ""supercombo_raw"": ""1800 (450x4)""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:5"", ""official_raw"": ""着地後5"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:5"", ""supercombo_raw"": ""5 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""22"", ""official_raw"": ""22"", ""supercombo"": ""22"", ""supercombo_raw"": ""22""}}"
47,必殺技,弱 サンライズ,key-d key-dr key-r key-plus icon_kick_l 弱,236LK,236K,8,8-17,34,1000,D,-24,,matched,exact_input+same_family+category_move_type+startup_match+active_duration_match,3,ingrid_236lk,special,236LK,Sun Rise,8,10,21+13 land,KD +36,-24,-,1000(800),"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""8-17"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}, ""damage"": {""comparable"": false, ""official"": ""1000"", ""official_raw"": ""1000"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""1000"", ""supercombo_raw"": ""1000(800)""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""34"", ""reason"": ""official_uncomparable"", ""supercombo"": ""21+land:13"", ""supercombo_raw"": ""21+13 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""8"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}}"
48,必殺技,中 サンライズ,key-d key-dr key-r key-plus icon_kick_m 中,236MK,236K,13,13-44,33,1200,D,-23,,matched,exact_input+same_family+category_move_type+startup_match,3,ingrid_236mk,special,236MK,Sun Rise,13,5(17)10,20+13 land,KD +38,-23,-,"1200 (500,700)","{""active_duration"": {""comparable"": false, ""official"": ""32"", ""official_raw"": ""13-44"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""5(17)10""}, ""damage"": {""comparable"": false, ""official"": ""1200"", ""official_raw"": ""1200"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""1200"", ""supercombo_raw"": ""1200 (500,700)""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""33"", ""reason"": ""official_uncomparable"", ""supercombo"": ""20+land:13"", ""supercombo_raw"": ""20+13 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""13"", ""official_raw"": ""13"", ""supercombo"": ""13"", ""supercombo_raw"": ""13""}}"
49,必殺技,強 サンライズ,key-d key-dr key-r key-plus icon_kick_h 強,236HK,236K,27,27-53,41,1300,D,-25,,matched,exact_input+same_family+category_move_type+startup_match,3,ingrid_236hk,special,236HK,Sun Rise,27,3(4)2(14)4,25+16 land,KD +28,-25,-,"1300 (200x2,500,400)","{""active_duration"": {""comparable"": false, ""official"": ""27"", ""official_raw"": ""27-53"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""3(4)2(14)4""}, ""damage"": {""comparable"": false, ""official"": ""1300"", ""official_raw"": ""1300"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""1300"", ""supercombo_raw"": ""1300 (200x2,500,400)""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""41"", ""reason"": ""official_uncomparable"", ""supercombo"": ""25+land:16"", ""supercombo_raw"": ""25+16 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""27"", ""official_raw"": ""27"", ""supercombo"": ""27"", ""supercombo_raw"": ""27""}}"
50,必殺技,OD サンライズ,key-d key-dr key-r key-plus icon_kick icon_kick,236KK,236KK,14,14-35,21,1600,D,-3,SA2,matched,exact_input+family_input+same_family+category_move_type+startup_match+recovery_match,1,ingrid_236kk,special,236KK,Sun Rise,14,5(4)4(7)2,21,KD +40,-3,SA2 SA3 (3rd),"1600 (200x2,500,700)","{""active_duration"": {""comparable"": false, ""official"": ""22"", ""official_raw"": ""14-35"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""5(4)4(7)2""}, ""damage"": {""comparable"": false, ""official"": ""1600"", ""official_raw"": ""1600"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""1600"", ""supercombo_raw"": ""1600 (200x2,500,700)""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""21"", ""official_raw"": ""21"", ""supercombo"": ""21"", ""supercombo_raw"": ""21""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""14"", ""official_raw"": ""14"", ""supercombo"": ""14"", ""supercombo_raw"": ""14""}}"
51,必殺技,サンヴェール,key-d key-d key-plus icon_kick,22K,22K,6,6-20,35,1000,D,-3,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,ingrid_22k,special,22K,Sun Veil,6,15,35,KD +23,-3,-,1000,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""15"", ""official_raw"": ""6-20"", ""supercombo"": ""15"", ""supercombo_raw"": ""15""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""1000"", ""official_raw"": ""1000"", ""supercombo"": ""1000"", ""supercombo_raw"": ""1000""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""35"", ""official_raw"": ""35"", ""supercombo"": ""35"", ""supercombo_raw"": ""35""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""6"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}}"
52,必殺技,OD サンヴェール,key-d key-d key-plus icon_kick icon_kick,22KK,22KK,1,1-20,35,1200,D,-3,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,ingrid_22kk,special,22KK,Sun Veil,1,20,35,KD +52,-3,-,1200,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""20"", ""official_raw"": ""1-20"", ""supercombo"": ""20"", ""supercombo_raw"": ""20""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""1200"", ""official_raw"": ""1200"", ""supercombo"": ""1200"", ""supercombo_raw"": ""1200""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""35"", ""official_raw"": ""35"", ""supercombo"": ""35"", ""supercombo_raw"": ""35""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""1"", ""official_raw"": ""1"", ""supercombo"": ""1"", ""supercombo_raw"": ""1""}}"
53,必殺技,サンバニッシュ(後方),key-l key-plus icon_kick icon_kick icon_kick,4KKK,4KKK,,,全体 48,0,,,,matched,exact_input+family_input+same_family+category_move_type,1,ingrid_4kkk,special,4KKK,Vanishing Sun (Back),13,-,22(48),-,-,-,-,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""damage"": {""comparable"": false, ""official"": ""0"", ""official_raw"": ""0"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""全体 48"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""22"", ""supercombo_raw"": ""22(48)""}, ""startup"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""official_uncomparable"", ""supercombo"": ""13"", ""supercombo_raw"": ""13""}}"
54,必殺技,サンバニッシュ(上方),key-d key-plus icon_kick icon_kick icon_kick,2KKK,2KKK,43,43-46,13,1100,D,2,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,1,ingrid_2kkk,special,2KKK,Vanishing Sun (Down),43,4,2+11 land,KD +48,+2,-,1100,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""4"", ""official_raw"": ""43-46"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""1100"", ""official_raw"": ""1100"", ""supercombo"": ""1100"", ""supercombo_raw"": ""1100""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""13"", ""reason"": ""official_uncomparable"", ""supercombo"": ""2+land:11"", ""supercombo_raw"": ""2+11 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""43"", ""official_raw"": ""43"", ""supercombo"": ""43"", ""supercombo_raw"": ""43""}}"
