row_order,section,move_type,move_id,input,name,damage,startup,active,recovery,total,hit_advantage,block_advantage,guard,cancel,hitconfirm,chip,damage_scaling,punish_advantage,perfect_parry_advantage,drive_rush_cancel_on_hit,drive_rush_cancel_on_block,after_drive_rush_on_hit,after_drive_rush_on_block,hitstun,blockstun,hitstop,drive_damage_block,drive_damage_hit,drive_gain,super_gain_hit,super_gain_block,invuln,armor,airborne,attack_range,range_notes,juggle_start,juggle_increase,juggle_limit,projectile_speed,pushback_hit,pushback_block,images,hitboxes,notes
42,Specials,special,sagat_623hp,623HP,Tiger Uppercut,1600 (1000),18,10,40+15 land,82,KD +27,-45,LH,SA3,23,400,10% Starter,KD +27,-63,,,,,,20,20(13),6000,[8000],3000,1300 (910),650 (325),1-21 Air,,22-67 (FKD),2.56 (2.38),,1,1,99,,,,SF6_Sagat_623lp.png,"SF6_Sagat_623hp_hitbox_preview.png, SF6_Sagat_623p_hitbox_1.png, SF6_Sagat_623p_hitbox_2.png, SF6_Sagat_623hp_hitbox_3.png, SF6_Sagat_623p_hitbox_4.png, SF6_Sagat_623p_hitbox_5.png","Extremely long range but slow startup (cannot combo naturally from light normals, but works well as a combo ender from 5LK whiff punish); deals 600 less damage on active frames 3-10; cannot hit cross-up; can be charged into a much stronger version by holding the button 24 frames; releasing the button early results in uncharged 623HP with 8f startup after release; if partially charged, the Air Invuln is 1-9f then 1-11f after the button is released, and the airborne frames are 12-57f after the button is released; puts opponent into a limited juggle state (allows SA3 cancel on active frames 1-2 only)"
43,Specials,special,sagat_623hp_hold,623[HP],Tiger Uppercut (hold),"1800,1000 (1700)",35,10,40+15 land,99,HKD +23 Splat,-45,LH,SA3,22,450,,HKD +23 Splat,-63,,,,,,20,20(13),10000,[15000],"3000,5000","1500,2000 (1050,1400)",750 (375),"1-9, 28-38 Air",,39-84 (FKD),2.60 (2.38),,1,1,99,,,,SF6_Sagat_623hp_hold.png,"SF6_Sagat_623hp_hold_hitbox_preview.png, SF6_Sagat_623hp_hold_hitbox_1.png, SF6_Sagat_623hp_hold_hitbox_2.png, SF6_Sagat_623hp_hitbox_3.png, SF6_Sagat_623p_hitbox_4.png, SF6_Sagat_623p_hitbox_5.png",Button must be held 24f for fully charged version; causes a wall splat on hit that leaves Sagat at a fixed distance (no follow-up combo); deals 1100 less damage on active frames 4-10 with no wallsplat animation (KD +29 on active frame 4); cannot hit cross-up; 1st hit puts opponent into a limited juggle state (allows SA3 cancel on active frames 1-3 only)
44,Specials,special,sagat_623pp,623PP,Tiger Uppercut,"600,200x5 (1600)",8,2x6,38+15 land,72,KD +25,-43,LH,-,,"150,50 (200)",,KD +25,-63,,,,,,"20,20 (22 total)","20,3x4,11",2500x2 (5000),,-20000,"300,100x4,300 (210,70x4,210)","150,50 (75,25)",1-12 Full,,12-57 (FKD),1.60 (1.42),,"0x5,100","0x5,100",99,,,,SF6_Sagat_623pp.png,"SF6_Sagat_623pp_hitbox_preview.png, SF6_Sagat_623pp_hitbox_1.png, SF6_Sagat_623pp_hitbox_2.png, SF6_Sagat_623pp_hitbox_3.png, SF6_Sagat_623pp_hitbox_4.png, SF6_Sagat_623pp_hitbox_5.png, SF6_Sagat_623pp_hitbox_6.png, SF6_Sagat_623pp_hitbox_7.png",Sagat's main reversal; slightly slower than most OD reversals (can be safejabbed by Dee Jay 5LP but is otherwise reliable); deals less damage if it connects on later active frames (1st hit deals significant portion of overall damage); cannot hit cross-up
45,Specials,special,sagat_236lk,236LK,Tiger Knee Crush,800,14,11,3+15(18) land,42(45),KD +36(+46),-8(+2),LH,-,,200,20% Starter,KD +36(+46),-27(-17),,,,,,21,15,4000,[5000],2000,800 (560),400 (200),Lower Body Proj 13-26,,13-27 (FKD),2.41 (1.54),,3,3,7,,,,SF6_Sagat_236k.png,"SF6_Sagat_236lk_hitbox_preview.png, SF6_Sagat_236lk_hitbox_1.png, SF6_Sagat_236lk_hitbox_2.png, SF6_Sagat_236lk_hitbox_3.png","Shortest horizontal distance; no front leg hurtbox on frames 10-12 (helps avoid low pokes); 3f extra landing recovery when absorbed by armor; much better block advantage (up to +2) when spaced at max range; active frames 2-10 whiff on crouching opponents; this means that if the Knee is spaced out so the first active frame whiffs, it always connects on the last active frame vs. crouching opponents (+2 on block, 623LP juggle on hit); puts opponent into a limited juggle state (in the corner, can juggle 623LP if the last active frame connects); blocked Knee causes a screen shake when Sagat has frame advantage; can be whiffed in some situations for a side switch vs. knocked down opponents"
46,Specials,special,sagat_236mk,236MK,Tiger Knee Crush,1000,18,11,3+15(18) land,46(49),KD +39(+49),-7(+3),LH,-,,250,20% Starter,KD +39(+49),-27(-17),,,,,,22,15,5000,[5000],2000,1000 (700),500 (250),Lower Body Proj 18-30,,16-31 (FKD),2.97 (1.67),,3,3,7,,,,SF6_Sagat_236k.png,"SF6_Sagat_236mk_hitbox_preview.png, SF6_Sagat_236mk_hitbox_1.png, SF6_Sagat_236mk_hitbox_2.png, SF6_Sagat_236mk_hitbox_3.png, SF6_Sagat_236mk_hitbox_4.png","Medium horizontal distance; no front leg hurtbox on frames 14-15 (helps avoid low pokes); 3f extra landing recovery when absorbed by armor; much better block advantage (up to +3) when spaced at max range; active frames 2-9 whiff on crouching opponents; this means that if the Knee is spaced out so the first active frame whiffs, it connects on the 2nd to last active frame vs. crouching opponents (+2 on block, 623LP juggle on hit); puts opponent into a limited juggle state (in the corner, can juggle 623LP if the last 4 active frames connect); blocked Knee causes a screen shake when Sagat has frame advantage; can be whiffed in some situations for a side switch vs. knocked down opponents; sets up midscreen safe jump in certain juggle scenarios (e.g. after juggled 2MP~HP)"
47,Specials,special,sagat_236hk,236HK,Tiger Knee Crush,"500,900 (1300)",22,4(4)11,3+15 land,58,KD +40~41 (KD +37~47),-5(+5),LH,SA3 (1st),16,"125,225",,KD +40~41 (KD +37~47),-27(-17),,,,,,"24,24 (24~41 total)","13,15","3000,5000","[3000,5000]","1000,2000","500,1000 (350,700)","250,575 (125,287)",Lower Body Proj 27-41,,24-43 (FKD),3.90 (1.74),,"0,1 / 11","0,1 / 11","7,7",,,,SF6_Sagat_236k.png,"SF6_Sagat_236hk_hitbox_preview.png, SF6_Sagat_236hk_hitbox_1.png, SF6_Sagat_236hk_hitbox_2.png, SF6_Sagat_236hk_hitbox_3.png, SF6_Sagat_236hk_hitbox_4.png, SF6_Sagat_236hk_hitbox_5.png","Furthest horizontal distance; much better block advantage when spaced at max range; 2nd hit active frames 1-9 whiff on crouching opponents; this means that if the Knee is spaced out so the first hit whiffs, it connects on the 2nd to last active frame vs. crouching opponents (+4 on block); if the 1st hit is crouch blocked, opponent cannot switch to stand block the 2nd hit; puts opponent into a limited juggle state (in the corner, can juggle 623LP if the last 6 active frames connect, or 623MP / SA2 if the final active frame connects); blocked Knee causes a screen shake when Sagat has frame advantage; Sweet Spot occurs when juggling into the 3rd or 4th active frame, dealing 1300 damage (single hit) with a higher spinning juggle launch (ensures a follow-up juggle is possible even midscreen); the 2nd hit's extended Knee hitbox is too high to connect on standing characters on active frames 2-7 (tall characters: active frames 4-6); sets up corner safe jump in certain juggle scenarios (e.g. after juggled 2MP~HP)"
48,Specials,special,sagat_236kk,236KK,Tiger Knee Crush,"600,1000 (500x2)",19,"3(4)6,5",2+16 land,54,KD +66 Tumble (KD +44~50),-2(+2),LH,SA2 SA3 (1st),16,"150,125x2",30% Starter; Combo (2 hits),KD +66 Tumble (KD +44~50),-23(-17),,,,,,21x3 (21~37 total),"13,4,13","1000x2,5000","[2000,4000 / 2000x2]",-20000,"200,1000 / 400x2 (140,700 / 280x2)","100,200x2 (50,100x2)",Lower Body Proj 22-37,,21-38 (FKD),3.87 (1.62),,"0,4 / 0,1","0,4 / 0,1","7,99 / 7,7",,,,SF6_Sagat_236k.png,"SF6_Sagat_236kk_hitbox_preview.png, SF6_Sagat_236kk_hitbox_1.png, SF6_Sagat_236kk_hitbox_2.png, SF6_Sagat_236kk_hitbox_3.png","1st hit transitions to a different follow-up on hit, resulting in higher damage and a tumbling +66 knockdown (allows a 623LP juggle in the corner); if 1st hit whiffs, the next 2 hits deal 500 damage each and give a worse knockdown (only 1 hit at farthest ranges); safe on block but usually lands inside the opponent's throw range; 2nd hit active frames 2-10 whiff on crouching opponents; this means that if the Knee is spaced out, it connects on the last active frame vs. crouching opponents (+1 on block); unlike HK Knee, the opponent can switch to stand block after the first hit connects, leaving Sagat at -2; blocked Knee causes a screen shake when Sagat has frame advantage; later hits put opponent into a limited juggle state (in the corner, can juggle 623LP)"
49,Specials,special,sagat_214lk,214LK,Tiger Nexus,500,17,3,23,42,+2,-5,LH,SA3,19 SA / 28(27) ~6K,125,20% Starter,KD +41,-24,,,,,28,21,15,3000,[5000],2000,500 (350),250 (125),,,,1.66,,1,1,0,,,,SF6_Sagat_214k.png,"SF6_Sagat_214k_hitbox_preview.png, SF6_Sagat_214k_hitbox_1.png, SF6_Sagat_214k_hitbox_2.png","The only strength of 214K that can combo naturally from 5LP (3-light confirm can reach if point blank, but results in weaker mixup from ~6LK ender); does not frame trap when canceled on block (except from Light normals with Drive Rush or Burnout); combos into 6LK/6MK follow-ups; canceling into the 6HK follow-up leaves a 2f gap on hit / 9f gap on block (loses to 4f normals even in Burnout); Counter-hit/Punish Counter puts the opponent into a limited juggle state that allows the 6HK follow-up to combo; cannot perform follow-up attacks on whiff; opponents can beat all follow-ups with invincible reversals (but standard 6f reversals will not punish 214LK); if the opponent attempts to punish 214LK, the 6LK follow-up will frame trap on block (must delay 6LK vs. Burnout)"
50,Specials,special,sagat_214mk,214MK,Tiger Nexus,500,20,3,23,45,+2,-5,LH,SA3,19 SA / 28(27) ~6K,125,20% Starter,KD +41,-24,,,,,28,21,15,3000,[5000],2000,500 (350),250 (125),,,,1.96,,1,1,0,,,,SF6_Sagat_214k.png,"SF6_Sagat_214k_hitbox_preview.png, SF6_Sagat_214k_hitbox_1.png, SF6_Sagat_214k_hitbox_2.png","Combos into 6LK/6MK follow-ups; canceling into the 6HK follow-up leaves a 2f gap on hit / 9f gap on block (loses to 4f normals even in Burnout); Counter-hit/Punish Counter puts the opponent into a limited juggle state that allows the 6HK follow-up to combo; 214MK combos from canceled 2MP/2HP/5HK (these cancels also frame trap on block, with 2HP/5HK > 214MK being DI-safe); cannot perform follow-up attacks on whiff; lacks natural juggle potential but can juggle after DR~4HP (free juggle state) for a powerful 1-bar corner combo (DR~4HP > 214MK, 4HP > 236HK, 623MP); opponents can beat all follow-ups with invincible reversals (but standard 6f reversals will not punish 214MK); if the opponent attempts to punish 214MK, the 6LK follow-up will frame trap on block (must delay 6LK vs. Burnout)"
51,Specials,special,sagat_214hk,214HK,Tiger Nexus,"300,200",28,3(1)4,20(22),55(57),+4,-3,LH,SA3,33 SA / 39(36) ~6K,"75,50",,+8,-24(-21),,,,,"21,28 (32 total)","21,21 (25 total)","11,13",2000x2,[5000x2],"2000,1000","500,200 (350,140)","250,100 (125,50)",,,,2.51 (2.16),,"1,1","0,1","0,1",,,,SF6_Sagat_214hk.png,"SF6_Sagat_214hk_hitbox_preview_1.png, SF6_Sagat_214hk_hitbox_preview_2.png, SF6_Sagat_214hk_hitbox_1.png, SF6_Sagat_214hk_hitbox_2.png, SF6_Sagat_214hk_hitbox_3.png, SF6_Sagat_214hk_hitbox_4.png","Slow startup, only combos naturally from the first hit of 5HK (requires Drive Rush or Punish Counter to combo from 2HP, 4HP launch, or 5HK 2nd hit); 214HK cannot frame trap when canceled from a normal (except for Burnout + Drive Rush into 2MP/2HP/5HK); combos naturally into all follow-ups including 6HK; cancel into 6HK follow-up leaves a 7f gap on block (can frame trap 4f normals in Burnout); 2f extra recovery on Perfect Parry only; if the 1st hit is Perfect Parried, 2nd hit will interrupt any punish slower than 5f startup (trades with 6f attacks); cannot perform follow-up attacks if both hits whiff; carries Counter-hit/Punish Counter advantage through both hits; can juggle after DR~4HP (easier execution but less damaging than his MP Tiger Shot juggle sequence); opponents can beat all follow-ups with invincible reversals (but standard 6f reversals will not punish 214HK)"
52,Specials,special,sagat_214kk,214KK,Tiger Nexus,"300,200",23,3(1)4,20(22),50(52),+4,-3,LH,SA2 SA3,35 SA / 41(38) ~6K,"75,50",,+8,-24(-21),,,,,"16,28 (32 total)","21,21 (25 total)","13,13",2000x2,[5000x2],-20000,"500,200 (350,140)","250,100 (125,50)",,,,2.51 (2.16),,"1,1","0,1","0,1",,,,SF6_Sagat_214hk.png,"SF6_Sagat_214hk_hitbox_preview_1.png, SF6_Sagat_214hk_hitbox_preview_2.png, SF6_Sagat_214hk_hitbox_1.png, SF6_Sagat_214hk_hitbox_2.png, SF6_Sagat_214hk_hitbox_3.png, SF6_Sagat_214hk_hitbox_4.png","Similar to HK version but faster (can cancel from more starters like 2HP, 4HP launch, and 5HK 2nd hit); combos naturally into all follow-ups including 6HK; cancel into 6HK follow-up leaves a 7f gap on block (can frame trap 4f normals in Burnout); 2f extra recovery on Perfect Parry only; if the 1st hit is Perfect Parried, 2nd hit will interrupt any punish slower than 5f startup (trades with 6f attacks); cannot perform follow-up attacks if both hits whiff; carries Counter-hit/Punish Counter advantage through both hits; opponents can beat all follow-ups with invincible reversals (but standard 6f reversals will not punish 214KK)"
53,Specials,special,sagat_214k_6lk,214K~6LK,Mighty Tiger,800,15,3,22,39,+3,-5,H,SA3,53~67 / 15,200,20% Starter,KD +25,-23,,,,,28,20,11,2000,[5000],2000,600 (420),300 (150),,,,1.73,,2,1,5,,,,SF6_Sagat_214k_6lk.png,SF6_Sagat_214k_6lk_hitbox.png,"Mixup tool that is unsafe on block; the threat of overhead makes ~6MK follow-up stronger while the threat of a frame trap makes ~6HK follow-up stronger; safe vs. Burnout but no longer frame traps (unless the 6LK input is delayed from 214LK/MK); puts airborne opponents into a limited juggle state (e.g. after Counter-hit 214LK/MK); causes immediate knockdown on Counter-hit/Punish Counter; loses to reversal Drive Impact after blocked 214LK/MK (but safe after 214HK unless the 6LK input is delayed); if used from a 2-light chain, opponent is in range for Throw or 2LK~5LP chain (too far if starting with 3-light chain)"
54,Specials,special,sagat_214kk_6lk,214KK~6LK,Mighty Tiger,800,15,3,22,39,+3,-5,H,SA2 SA3,66~69 / 15,200,20% Starter,KD +25,-23,,,,,28,20,11,2000,[5000],,600 (420),300 (150),,,,1.73,,2,1,5,,,,SF6_Sagat_214k_6lk.png,SF6_Sagat_214k_6lk_hitbox.png,"Mixup tool that is unsafe on block; the threat of overhead makes ~6MK follow-up stronger while the threat of a frame trap makes ~6HK follow-up stronger; safe vs. Burnout but no longer frame traps, making it a weak option; puts airborne opponents into a limited juggle state (e.g. after DI wallsplat juggle); causes immediate knockdown on Counter-hit/Punish Counter; safe to reversal Drive Impact after blocked 214KK unless the 6LK input is delayed"
55,Specials,special,sagat_214k_6mk,214K~6MK,Greedy Tiger,1000,17,3,17(19),36(38),KD +48 (-19/-17 crouch),+4 (-26/-24 crouch),LH,SA3,59~73 / 19,250,Combo (2 hits),KD +48(+51*) (-13 crouch),-18,,,,,,24,15,8000,[5000],3000,600 (420),300 (150),,,,1.85,,3,2,5,,,,SF6_Sagat_214k_6mk.png,SF6_Sagat_214k_6mk_hitbox.png,"Whiffs on crouching opponents; 2f extra recovery on whiff; puts opponent into a limited juggle state (only allows 623LP/PP juggle in the corner, or 623MP from CH/PC 214LK/MK launch); frame data vs. crouch from 214LK/214MK: -19 oH / -26 oB / KD +51 onPC launch; frame data vs. crouch from 214HK: -17 oH / -24 oB / -13 onPC (214HK keeps opponent crouching on Punish Counter); safe to reversal Drive Impact after blocked 214K; 5f blockstring gap after 214LK/MK (loses to reversal standing/crouching 4f normals); 3f blockstring gap after 214HK (frame trap vs. standing normals but still loses to reversal crouching normals); risky to attempt on block, but the threat of the overhead and frame trap from ~6LK follow-up can condition opponents to stand block or parry; opponent cannot walk back out of throw range on block"
56,Specials,special,sagat_214kk_6mk,214KK~6MK,Greedy Tiger,1000,17,3,17(19),36(38),KD +48 (-17 crouch),+4 (-24 crouch),LH,SA2 SA3,72~76 / 19,250,Combo (2 hits),KD +48 (-13 crouch),-18,,,,,,24,15,8000,[5000],,600 (420),300 (150),,,,1.85,,3,2,5,,,,SF6_Sagat_214k_6mk.png,SF6_Sagat_214k_6mk_hitbox.png,"Whiffs on crouching opponents; 2f extra recovery on whiff; puts opponent into a limited juggle state (only allows 623LP/PP juggle in the corner); frame data vs. crouch from 214KK: -17 oH / -24 oB / -13 onPC; safe to reversal Drive Impact after blocked 214KK; 3f blockstring gap after 214KK (frame trap vs. standing normals but still loses to reversal crouching normals); risky to attempt on block, but the threat of the overhead and frame trap from ~6LK follow-up can condition opponents to stand block or parry; opponent cannot walk back out of throw range on block"
57,Specials,special,sagat_214k_6hk,214K~6HK,Nova Tiger,800,21,3,19,42,KD +62,+2,LH,SA3,65~74 / 19,200,Combo (2 hits),KD +62,-20,,,,,,24,15,3000,[5000],2000,600 (420),300 (150),,,,2.39 (2.09),,2,1,5,,,,SF6_Sagat_214k_6hk.png,SF6_Sagat_214k_6hk_hitbox.png,"Connects on both standing/crouching opponents; launches opponent into a limited juggle state; only combos naturally from 214HK (requires juggle state for LK/MK versions, like a CH/PC Tiger Nexus); after blocked 214LK/MK, interruptible 9f blockstring gap (5f gap vs. Burnout, loses to 4f normals); after blocked 214HK, interruptible 7f blockstring gap (frame trap vs. Burnout); unsafe to reversal Drive Impact and susceptible to Perfect Parry on reaction (becomes DI-safe from 214HK if opponent delays it by 2f or longer); opponent is left inside throw range on block (but Sagat cannot shimmy an immediate throw tech)"
58,Specials,special,sagat_214kk_6hk,214KK~6HK,Nova Tiger,800,21,3,19,42,KD +62,+2,LH,SA2 SA3,76 / 19,200,Combo (2 hits),KD +62,-20,,,,,,24,15,3000,[5000],,600 (420),300 (150),,,,2.39 (2.09),,2,1,5,,,,SF6_Sagat_214k_6hk.png,SF6_Sagat_214k_6hk_hitbox.png,"Connects on both standing/crouching opponents; launches opponent into a limited juggle state; combos naturally from 214KK; after blocked 214KK, interruptible 7f blockstring gap (frame trap vs. Burnout); unsafe to reversal Drive Impact and susceptible to Perfect Parry on reaction (becomes DI-safe from 214KK if opponent delays it by 2f or longer); opponent is left inside throw range on block (but Sagat cannot shimmy an immediate throw tech)"
59,Supers,super,sagat_236236p,236236P,Tiger Cannon,"200x7,800 (2200)",13,-,96,109,KD +22,-31,LH,-,,"50x7,150 (500)",30% Minimum,KD +22,-9,,,,,,16x8 (66 total),"6x7,8","300x7,400 (2500)","500x7,1500 (5000)",,-10000,-10000,1-13 Strike/Throw,Break,,,,"0x7,100","0x7,100",99,0.23,,,SF6_Sagat_236236p.png,"SF6_Sagat_236236p_hitbox_1.png, SF6_Sagat_236236p_hitbox_2.png",8-hit Super projectile; can be used while OD Tiger Shot is on-screen (but not meterless Tiger Shot); fast travel speed allows it to be used in long range juggles; projectile speed is not affected by button strength
60,Supers,super,sagat_214214k,214214K,Savage Tiger,1700~3000,10,5,73,87,HKD ~,-58,LH,-,,750,40% Minimum,HKD ~,-76,,,,,,20,13,5000,10000,,-20000,-20000,1-14 Full,Break,,2.30 (1.87),,,,99,,,,SF6_Sagat_214214k.png,SF6_Sagat_214214k_hitbox.png,Goes into one of 4 follow-ups after frame 76 on hit (depending on which direction is held while clutching the opponent); Sagat's best reversal Super (but is still slow enough to be baited by an opponent's safejab setup); can be used as a projectile counter from about half screen; Sagat has travel time throughout the active frames (takes longer than SA3 to reach full range)
61,Supers,super,sagat_214214k_5,214214K~5,Savage Tiger Raid<br>(Damage),3000,10,5,73,87,HKD +4,-58,LH,-,,,40% Minimum,HKD +4,-76,,,,,,20,13,5000,10000,,-20000,-20000,1-14 Full,Break,,2.30 (1.87),,,,99,,,,SF6_Sagat_214214k_5.png,,Highest damage variant of SA2; leaves the opponent far away with no oki; has significant corner carry (over 1/2 screen)
62,Supers,super,sagat_214214k_6,214214K~6,Savage Tiger Zenith<br>(Launcher),1700,10,5,73,87,HKD +53,-58,LH,-,,,40% Minimum; 50% Starter; Combo (4 hits),HKD +53,-76,,,,,,20,13,5000,10000,,-20000,-20000,1-14 Full,Break,,2.30 (1.87),,2 (Forced),2,99,,,,SF6_Sagat_214214k_6.png,,"Launches the opponent into a limited juggle state (juggle counter is always set to 2 regardless of previous juggle state); Hard Knockdown if the opponent hits the ground instead of being juggled; useful for corner carry, building back some Super gauge, and getting a good mix of damage + oki (but usually results in less damage than Tiger Raid)"
63,Supers,super,sagat_214214k_4,214214K~4,Savage Tiger Pendulum<br>(Side Switch),2700,10,5,73,87,HKD +7,-58,LH,-,,,40% Minimum,HKD +7,-76,,,,,,20,13,5000,10000,,-20000,-20000,1-14 Full,Break,,2.30 (1.87),,,,99,,,,SF6_Sagat_214214k_4.png,,Switches sides with opponent; leaves the opponent far away with no oki
64,Supers,super,sagat_214214k_2,214214K~2,Savage Tiger Stomp<br>(Oki),2700,10,5,73,87,HKD +19,-58,LH,-,,,40% Minimum,HKD +19,-76,,,,,,20,13,5000,10000,,-20000,-20000,1-14 Full,Break,,2.30 (1.87),,,,99,,,,SF6_Sagat_214214k_2.png,,Leaves the opponent close to Sagat for stronger oki than other versions; can walk up for a strike/throw/shimmy mixup; gives enough advantage for an immediate 6MP overhead
65,Supers,super,sagat_236236k,236236K,Tiger Vanquisher,4000,12(2),4,67,82,HKD +15,-51,LH,-,,1000,50% Minimum; 10% Immediate (Sp),HKD +15,-69,,,,,,20,15,7500,15000,,-30000,-30000,1-15 Full,Break,,2.20,,,,99,,,,SF6_Sagat_236236k.png,SF6_Sagat_236236k_hitbox.png,Cinematic time regenerates ~1.9 Drive bars for Sagat; only 2f startup when canceled from Tiger Uppercut; can be used as a projectile counter from about half screen; slow startup makes it a risky wakeup reversal option; total damage scaling from anti-air Tiger Uppercut is 20-40% depending on which strength was used (weaker strength gives higher scaling)
66,Supers,super,sagat_236236k(ca),236236K,Tiger Vanquisher (CA),4500,12(2),4,67,82,HKD +15,-51,LH,-,,1250,50% Minimum; 10% Immediate (Sp),HKD +15,-69,,,,,,20,15,10000,20000,,-30000,-30000,1-15 Full,Break,,2.20,,,,99,,,,SF6_Sagat_236236k_ca.png,SF6_Sagat_236236k_hitbox.png,Available at 25% HP or below; cinematic time regenerates ~1.9 Drive bars for Sagat; only 2f startup when canceled from Tiger Uppercut; can be used as a projectile counter from about half screen; slow startup makes it a risky wakeup reversal option; total damage scaling from anti-air Tiger Uppercut is 20-40% depending on which strength was used (weaker strength gives higher scaling)
67,Taunts,taunt,sagat_5pppkkk,5PPPKKK,Neutral Taunt,-,487 (total),-,-,487,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Sagat_5pppkkk.png,,"""If you desire the throne, stand tall against the emperor."""
68,Taunts,taunt,sagat_6pppkkk,6PPPKKK,Forward Taunt,-,650 (total),-,-,650,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Sagat_6pppkkk.png,,"""The emperor's strength is peerless. However, it would be my pleasure to test your strength!"""
69,Taunts,taunt,sagat_4pppkkk,4PPPKKK,Back Taunt,-,435 (total),-,-,435,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Sagat_4pppkkk.png,,"""If you're on a path to attain strength, show me your worth!"""
