official_row_order,official_category,official_move_name,official_input_display,official_input_signature,official_input_family,startup,active,recovery,damage,on_hit,on_block,cancel,match_status,match_method,candidate_count,supercombo_move_id,supercombo_move_type,supercombo_input,supercombo_name,supercombo_startup,supercombo_active,supercombo_recovery,supercombo_hit_advantage,supercombo_block_advantage,supercombo_cancel,supercombo_damage,field_comparisons_json
33,必殺技,中 スピニング・ミキサー,key-d key-dr key-r key-plus icon_punch_m 中,236MP,236P,8,8-26,着地後11,800,D,-45,SA3,matched,exact_input+same_family+category_move_type+startup_match,3,rashid_236mp,special,236MP,Spinning Mixer,8,"1,2(2)2(5)2(3)2",34+14 land,KD +31,-45(-49),"SA3, (Sp/SA land)","300,100x3,200 (800)","{""active_duration"": {""comparable"": false, ""official"": ""19"", ""official_raw"": ""8-26"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""1,2(2)2(5)2(3)2""}, ""damage"": {""comparable"": false, ""official"": ""800"", ""official_raw"": ""800"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""300,100x3,200 (800)""}, ""recovery"": {""comparable"": true, ""match"": false, ""official"": ""land:11"", ""official_raw"": ""着地後11"", ""supercombo"": ""34+land:14"", ""supercombo_raw"": ""34+14 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""8"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}}"
34,必殺技,【気流強化】 中 スピニング・ミキサー,（気流接触中に） key-d key-dr key-r key-plus icon_punch_m 中,236MP,236P,5,5-59,着地後15,1400,D,-78,SA3,matched,exact_input+same_family+category_move_type,3,rashid_236mp,special,236MP,Spinning Mixer,8,"1,2(2)2(5)2(3)2",34+14 land,KD +31,-45(-49),"SA3, (Sp/SA land)","300,100x3,200 (800)","{""active_duration"": {""comparable"": false, ""official"": ""55"", ""official_raw"": ""5-59"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""1,2(2)2(5)2(3)2""}, ""damage"": {""comparable"": false, ""official"": ""1400"", ""official_raw"": ""1400"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""300,100x3,200 (800)""}, ""recovery"": {""comparable"": true, ""match"": false, ""official"": ""land:15"", ""official_raw"": ""着地後15"", ""supercombo"": ""34+land:14"", ""supercombo_raw"": ""34+14 land""}, ""startup"": {""comparable"": true, ""match"": false, ""official"": ""5"", ""official_raw"": ""5"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}}"
35,必殺技,強 スピニング・ミキサー,key-d key-dr key-r key-plus icon_punch_h 強,236HP,236P,6,6-39,着地後14,1200,D,-55,,matched,exact_input+same_family+category_move_type+startup_match,3,rashid_236hp,special,236HP,Spinning Mixer,6,2(2)3(3)3(4) 3(4)3(4)3,24+14 land,KD +33,-55,-,"100x5,700 (1200)","{""active_duration"": {""comparable"": false, ""official"": ""34"", ""official_raw"": ""6-39"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""2(2)3(3)3(4) 3(4)3(4)3""}, ""damage"": {""comparable"": false, ""official"": ""1200"", ""official_raw"": ""1200"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""100x5,700 (1200)""}, ""recovery"": {""comparable"": true, ""match"": false, ""official"": ""land:14"", ""official_raw"": ""着地後14"", ""supercombo"": ""24+land:14"", ""supercombo_raw"": ""24+14 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""6"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}}"
36,必殺技,【気流強化】 強 スピニング・ミキサー,（気流接触中に） key-d key-dr key-r key-plus icon_punch_h 強,236HP,236P,5,5-51,着地後14,1800,D,-83,,matched,exact_input+same_family+category_move_type,3,rashid_236hp,special,236HP,Spinning Mixer,6,2(2)3(3)3(4) 3(4)3(4)3,24+14 land,KD +33,-55,-,"100x5,700 (1200)","{""active_duration"": {""comparable"": false, ""official"": ""47"", ""official_raw"": ""5-51"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""2(2)3(3)3(4) 3(4)3(4)3""}, ""damage"": {""comparable"": false, ""official"": ""1800"", ""official_raw"": ""1800"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""100x5,700 (1200)""}, ""recovery"": {""comparable"": true, ""match"": false, ""official"": ""land:14"", ""official_raw"": ""着地後14"", ""supercombo"": ""24+land:14"", ""supercombo_raw"": ""24+14 land""}, ""startup"": {""comparable"": true, ""match"": false, ""official"": ""5"", ""official_raw"": ""5"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}}"
37,必殺技,OD スピニング・ミキサー,key-d key-dr key-r key-plus icon_punch icon_punch,236PP,236PP,6,6-48,着地後15,1400,D,-42,,matched,exact_input+family_input+same_family+category_move_type+startup_match,1,rashid_236pp,special,236PP,Spinning Mixer,6,"1,2(2)3(2)4(2) 4(2)4(2)4(2)4(2)3",38+24 land (34+20 land oB),KD +9,-53,-,"300x2,100x6,200 (1400)","{""active_duration"": {""comparable"": false, ""official"": ""43"", ""official_raw"": ""6-48"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""1,2(2)3(2)4(2) 4(2)4(2)4(2)4(2)3""}, ""damage"": {""comparable"": false, ""official"": ""1400"", ""official_raw"": ""1400"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""300x2,100x6,200 (1400)""}, ""recovery"": {""comparable"": false, ""official"": ""land:15"", ""official_raw"": ""着地後15"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""38+24 land (34+20 land oB)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""6"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}}"
38,必殺技,【気流強化】 OD スピニング・ミキサー,（気流接触中に） key-d key-dr key-r key-plus icon_punch icon_punch,236PP,236PP,4,4-59,着地後15,1400,D,-72,,matched,exact_input+family_input+same_family+category_move_type,1,rashid_236pp,special,236PP,Spinning Mixer,6,"1,2(2)3(2)4(2) 4(2)4(2)4(2)4(2)3",38+24 land (34+20 land oB),KD +9,-53,-,"300x2,100x6,200 (1400)","{""active_duration"": {""comparable"": false, ""official"": ""56"", ""official_raw"": ""4-59"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""1,2(2)3(2)4(2) 4(2)4(2)4(2)4(2)3""}, ""damage"": {""comparable"": false, ""official"": ""1400"", ""official_raw"": ""1400"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""300x2,100x6,200 (1400)""}, ""recovery"": {""comparable"": false, ""official"": ""land:15"", ""official_raw"": ""着地後15"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""38+24 land (34+20 land oB)""}, ""startup"": {""comparable"": true, ""match"": false, ""official"": ""4"", ""official_raw"": ""4"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}}"
39,必殺技,弱 イーグル・スパイク,key-d key-dl key-l key-plus icon_kick_l 弱,214LK,214K,15,15-27,31,1100,D,-36,※SA3,matched,exact_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,3,rashid_214lk,special,214LK,Eagle Spike,15,13,11+20 land (19+32 land oB),KD +30(+42),-36,SA3 (hit),1100,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""13"", ""official_raw"": ""15-27"", ""supercombo"": ""13"", ""supercombo_raw"": ""13""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""1100"", ""official_raw"": ""1100"", ""supercombo"": ""1100"", ""supercombo_raw"": ""1100""}, ""recovery"": {""comparable"": false, ""official"": ""31"", ""official_raw"": ""31"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""11+20 land (19+32 land oB)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""15"", ""official_raw"": ""15"", ""supercombo"": ""15"", ""supercombo_raw"": ""15""}}"
40,必殺技,【気流強化】 弱 イーグル・スパイク,（気流接触中に） key-d key-dl key-l key-plus icon_kick_l 弱,214LK,214K,14,14-26,33,1300,D,-24,※SA3,matched,exact_input+same_family+category_move_type+active_duration_match,3,rashid_214lk,special,214LK,Eagle Spike,15,13,11+20 land (19+32 land oB),KD +30(+42),-36,SA3 (hit),1100,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""13"", ""official_raw"": ""14-26"", ""supercombo"": ""13"", ""supercombo_raw"": ""13""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""1300"", ""official_raw"": ""1300"", ""supercombo"": ""1100"", ""supercombo_raw"": ""1100""}, ""recovery"": {""comparable"": false, ""official"": ""33"", ""official_raw"": ""33"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""11+20 land (19+32 land oB)""}, ""startup"": {""comparable"": true, ""match"": false, ""official"": ""14"", ""official_raw"": ""14"", ""supercombo"": ""15"", ""supercombo_raw"": ""15""}}"
41,必殺技,中 イーグル・スパイク,key-d key-dl key-l key-plus icon_kick_m 中,214MK,214K,21,21-33,26,1300,D,-36,,matched,exact_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,3,rashid_214mk,special,214MK,Eagle Spike,21,13,5+21 land (22+33 land oB),KD +52(+64),-36,-,1300,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""13"", ""official_raw"": ""21-33"", ""supercombo"": ""13"", ""supercombo_raw"": ""13""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""1300"", ""official_raw"": ""1300"", ""supercombo"": ""1300"", ""supercombo_raw"": ""1300""}, ""recovery"": {""comparable"": false, ""official"": ""26"", ""official_raw"": ""26"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""5+21 land (22+33 land oB)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""21"", ""official_raw"": ""21"", ""supercombo"": ""21"", ""supercombo_raw"": ""21""}}"
42,必殺技,【気流強化】 中 イーグル・スパイク,（気流接触中に） key-d key-dl key-l key-plus icon_kick_m 中,214MK,214K,17,17-31,50,1500,D,-15,,matched,exact_input+same_family+category_move_type,3,rashid_214mk,special,214MK,Eagle Spike,21,13,5+21 land (22+33 land oB),KD +52(+64),-36,-,1300,"{""active_duration"": {""comparable"": true, ""match"": false, ""official"": ""15"", ""official_raw"": ""17-31"", ""supercombo"": ""13"", ""supercombo_raw"": ""13""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""1500"", ""official_raw"": ""1500"", ""supercombo"": ""1300"", ""supercombo_raw"": ""1300""}, ""recovery"": {""comparable"": false, ""official"": ""50"", ""official_raw"": ""50"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""5+21 land (22+33 land oB)""}, ""startup"": {""comparable"": true, ""match"": false, ""official"": ""17"", ""official_raw"": ""17"", ""supercombo"": ""21"", ""supercombo_raw"": ""21""}}"
43,必殺技,強 イーグル・スパイク,key-d key-dl key-l key-plus icon_kick_h 強,214HK,214K,26,26-38,27,1500,D,-36,,matched,exact_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,3,rashid_214hk,special,214HK,Eagle Spike,26,13,6+21 land (22+33 land oB),KD +56(+68),-36,-,1500,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""13"", ""official_raw"": ""26-38"", ""supercombo"": ""13"", ""supercombo_raw"": ""13""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""1500"", ""official_raw"": ""1500"", ""supercombo"": ""1500"", ""supercombo_raw"": ""1500""}, ""recovery"": {""comparable"": false, ""official"": ""27"", ""official_raw"": ""27"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""6+21 land (22+33 land oB)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""26"", ""official_raw"": ""26"", ""supercombo"": ""26"", ""supercombo_raw"": ""26""}}"
44,必殺技,【気流強化】 強 イーグル・スパイク,（気流接触中に） key-d key-dl key-l key-plus icon_kick_h 強,214HK,214K,17,17-31,50,1500,D,-15,,matched,exact_input+same_family+category_move_type+damage_match,3,rashid_214hk,special,214HK,Eagle Spike,26,13,6+21 land (22+33 land oB),KD +56(+68),-36,-,1500,"{""active_duration"": {""comparable"": true, ""match"": false, ""official"": ""15"", ""official_raw"": ""17-31"", ""supercombo"": ""13"", ""supercombo_raw"": ""13""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""1500"", ""official_raw"": ""1500"", ""supercombo"": ""1500"", ""supercombo_raw"": ""1500""}, ""recovery"": {""comparable"": false, ""official"": ""50"", ""official_raw"": ""50"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""6+21 land (22+33 land oB)""}, ""startup"": {""comparable"": true, ""match"": false, ""official"": ""17"", ""official_raw"": ""17"", ""supercombo"": ""26"", ""supercombo_raw"": ""26""}}"
45,必殺技,OD イーグル・スパイク,key-d key-dl key-l key-plus icon_kick icon_kick,214KK,214KK,21,21-33,26,1000,D,-36,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,1,rashid_214kk,special,214KK,Eagle Spike,21,13,7+19 land (22+33 land oB),KD +53(+65),-36,-,1000,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""13"", ""official_raw"": ""21-33"", ""supercombo"": ""13"", ""supercombo_raw"": ""13""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""1000"", ""official_raw"": ""1000"", ""supercombo"": ""1000"", ""supercombo_raw"": ""1000""}, ""recovery"": {""comparable"": false, ""official"": ""26"", ""official_raw"": ""26"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""7+19 land (22+33 land oB)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""21"", ""official_raw"": ""21"", ""supercombo"": ""21"", ""supercombo_raw"": ""21""}}"
46,必殺技,【気流強化】 OD イーグル・スパイク,（気流接触中に） key-d key-dl key-l key-plus icon_kick icon_kick,214KK,214KK,18,18-31,22,1300,D,-24,,matched,exact_input+family_input+same_family+category_move_type,1,rashid_214kk,special,214KK,Eagle Spike,21,13,7+19 land (22+33 land oB),KD +53(+65),-36,-,1000,"{""active_duration"": {""comparable"": true, ""match"": false, ""official"": ""14"", ""official_raw"": ""18-31"", ""supercombo"": ""13"", ""supercombo_raw"": ""13""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""1300"", ""official_raw"": ""1300"", ""supercombo"": ""1000"", ""supercombo_raw"": ""1000""}, ""recovery"": {""comparable"": false, ""official"": ""22"", ""official_raw"": ""22"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""7+19 land (22+33 land oB)""}, ""startup"": {""comparable"": true, ""match"": false, ""official"": ""18"", ""official_raw"": ""18"", ""supercombo"": ""21"", ""supercombo_raw"": ""21""}}"
47,必殺技,弱 ワールウインド・ショット,key-d key-dr key-r key-plus icon_kick_l 弱,236LK,236K,17,,全体 52,600,-1,-9,SA3,matched,family_input+same_family+category_move_type+damage_match,1,rashid_236k,special,236K,Whirlwind Shot,11+6,-,35,-1,-9,SA3,600,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""600"", ""official_raw"": ""600"", ""supercombo"": ""600"", ""supercombo_raw"": ""600""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""全体 52"", ""reason"": ""official_uncomparable"", ""supercombo"": ""35"", ""supercombo_raw"": ""35""}, ""startup"": {""comparable"": false, ""official"": ""17"", ""official_raw"": ""17"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""11+6""}}"
48,必殺技,弱 ワールウインド・ショット (ホールド),key-d key-dr key-r key-plus icon_kick_l 弱ホールド,236LK,236K,34,,,900,5,0,SA3,matched,family_input+same_family+category_move_type,1,rashid_236k,special,236K,Whirlwind Shot,11+6,-,35,-1,-9,SA3,600,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""600"", ""supercombo_raw"": ""600""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""official_uncomparable"", ""supercombo"": ""35"", ""supercombo_raw"": ""35""}, ""startup"": {""comparable"": false, ""official"": ""34"", ""official_raw"": ""34"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""11+6""}}"
49,必殺技,弱 ワールウインド・ショット (ホールドMAX),key-d key-dr key-r key-plus icon_kick_l 弱ホールド,236LK,236K,53,,,1000,16,8,SA3,matched,family_input+same_family+category_move_type,1,rashid_236k,special,236K,Whirlwind Shot,11+6,-,35,-1,-9,SA3,600,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""1000"", ""official_raw"": ""1000"", ""supercombo"": ""600"", ""supercombo_raw"": ""600""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""official_uncomparable"", ""supercombo"": ""35"", ""supercombo_raw"": ""35""}, ""startup"": {""comparable"": false, ""official"": ""53"", ""official_raw"": ""53"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""11+6""}}"
50,必殺技,中 ワールウインド・ショット,key-d key-dr key-r key-plus icon_kick_m 中,236MK,236K,17,,全体 52,600,-1,-9,SA3,matched,family_input+same_family+category_move_type+damage_match,1,rashid_236k,special,236K,Whirlwind Shot,11+6,-,35,-1,-9,SA3,600,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""600"", ""official_raw"": ""600"", ""supercombo"": ""600"", ""supercombo_raw"": ""600""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""全体 52"", ""reason"": ""official_uncomparable"", ""supercombo"": ""35"", ""supercombo_raw"": ""35""}, ""startup"": {""comparable"": false, ""official"": ""17"", ""official_raw"": ""17"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""11+6""}}"
51,必殺技,中 ワールウインド・ショット (ホールド),key-d key-dr key-r key-plus icon_kick_m 中ホールド,236MK,236K,34,,,900,5,0,SA3,matched,family_input+same_family+category_move_type,1,rashid_236k,special,236K,Whirlwind Shot,11+6,-,35,-1,-9,SA3,600,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""600"", ""supercombo_raw"": ""600""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""official_uncomparable"", ""supercombo"": ""35"", ""supercombo_raw"": ""35""}, ""startup"": {""comparable"": false, ""official"": ""34"", ""official_raw"": ""34"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""11+6""}}"
52,必殺技,中 ワールウインド・ショット (ホールドMAX),key-d key-dr key-r key-plus icon_kick_m 中ホールド,236MK,236K,53,,,1000,16,8,SA3,matched,family_input+same_family+category_move_type,1,rashid_236k,special,236K,Whirlwind Shot,11+6,-,35,-1,-9,SA3,600,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""1000"", ""official_raw"": ""1000"", ""supercombo"": ""600"", ""supercombo_raw"": ""600""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""official_uncomparable"", ""supercombo"": ""35"", ""supercombo_raw"": ""35""}, ""startup"": {""comparable"": false, ""official"": ""53"", ""official_raw"": ""53"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""11+6""}}"
53,必殺技,強 ワールウインド・ショット,key-d key-dr key-r key-plus icon_kick_h 強,236HK,236K,17,,全体 52,600,-1,-9,SA3,matched,family_input+same_family+category_move_type+damage_match,1,rashid_236k,special,236K,Whirlwind Shot,11+6,-,35,-1,-9,SA3,600,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""600"", ""official_raw"": ""600"", ""supercombo"": ""600"", ""supercombo_raw"": ""600""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""全体 52"", ""reason"": ""official_uncomparable"", ""supercombo"": ""35"", ""supercombo_raw"": ""35""}, ""startup"": {""comparable"": false, ""official"": ""17"", ""official_raw"": ""17"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""11+6""}}"
54,必殺技,強 ワールウインド・ショット (ホールド),key-d key-dr key-r key-plus icon_kick_h 強ホールド,236HK,236K,34,,,900,5,0,SA3,matched,family_input+same_family+category_move_type,1,rashid_236k,special,236K,Whirlwind Shot,11+6,-,35,-1,-9,SA3,600,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""600"", ""supercombo_raw"": ""600""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""official_uncomparable"", ""supercombo"": ""35"", ""supercombo_raw"": ""35""}, ""startup"": {""comparable"": false, ""official"": ""34"", ""official_raw"": ""34"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""11+6""}}"
55,必殺技,強 ワールウインド・ショット (ホールドMAX),key-d key-dr key-r key-plus icon_kick_h 強ホールド,236HK,236K,53,,,1000,16,8,SA3,matched,family_input+same_family+category_move_type,1,rashid_236k,special,236K,Whirlwind Shot,11+6,-,35,-1,-9,SA3,600,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""1000"", ""official_raw"": ""1000"", ""supercombo"": ""600"", ""supercombo_raw"": ""600""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""official_uncomparable"", ""supercombo"": ""35"", ""supercombo_raw"": ""35""}, ""startup"": {""comparable"": false, ""official"": ""53"", ""official_raw"": ""53"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""11+6""}}"
56,必殺技,OD ワールウインド・ショット,key-d key-dr key-r key-plus icon_kick icon_kick,236KK,236KK,17,,全体 52,700,D,-2,SA2,matched,exact_input+family_input+same_family+category_move_type+startup_match,1,rashid_236kk,special,236KK,Whirlwind Shot,17,-,35,KD +49,-2,SA2 SA3,"300,400","{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""700"", ""official_raw"": ""700"", ""reason"": ""multihit_damage_sum"", ""supercombo"": ""700"", ""supercombo_raw"": ""300,400""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""全体 52"", ""reason"": ""official_uncomparable"", ""supercombo"": ""35"", ""supercombo_raw"": ""35""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""17"", ""official_raw"": ""17"", ""supercombo"": ""17"", ""supercombo_raw"": ""17""}}"
57,必殺技,OD ワールウインド・ショット (ホールド版),key-d key-dr key-r key-plus icon_kick icon_kick ホールド,236KK,236KK,38,,,1200,D,10,SA2,matched,exact_input+family_input+same_family+category_move_type,1,rashid_236kk,special,236KK,Whirlwind Shot,17,-,35,KD +49,-2,SA2 SA3,"300,400","{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""1200"", ""official_raw"": ""1200"", ""reason"": ""multihit_damage_sum"", ""supercombo"": ""700"", ""supercombo_raw"": ""300,400""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""official_uncomparable"", ""supercombo"": ""35"", ""supercombo_raw"": ""35""}, ""startup"": {""comparable"": true, ""match"": false, ""official"": ""38"", ""official_raw"": ""38"", ""supercombo"": ""17"", ""supercombo_raw"": ""17""}}"
58,必殺技,弱 アラビアン・サイクロン,key-d key-dl key-l key-plus icon_punch_l 弱,214LP,214P,15,15-17,全体 47,800,2,-6,SA3,matched,exact_input+same_family+category_move_type+startup_match,3,rashid_214lp,special,214LP,Arabian Cyclone,15,3(1)15,28(14),+2,-6,SA3,400x2,"{""active_duration"": {""comparable"": false, ""official"": ""3"", ""official_raw"": ""15-17"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""3(1)15""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""reason"": ""multihit_damage_sum"", ""supercombo"": ""800"", ""supercombo_raw"": ""400x2""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""全体 47"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""28"", ""supercombo_raw"": ""28(14)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""15"", ""official_raw"": ""15"", ""supercombo"": ""15"", ""supercombo_raw"": ""15""}}"
59,必殺技,中 アラビアン・サイクロン,key-d key-dl key-l key-plus icon_punch_m 中,214MP,214P,20,20-22,全体 50,900,4,-4,SA3,matched,exact_input+same_family+category_move_type+startup_match,3,rashid_214mp,special,214MP,Arabian Cyclone,20,3(1)15,26(12),+4,-4,SA3,"400,500","{""active_duration"": {""comparable"": false, ""official"": ""3"", ""official_raw"": ""20-22"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""3(1)15""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""900"", ""official_raw"": ""900"", ""reason"": ""multihit_damage_sum"", ""supercombo"": ""900"", ""supercombo_raw"": ""400,500""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""全体 50"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""26"", ""supercombo_raw"": ""26(12)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""20"", ""official_raw"": ""20"", ""supercombo"": ""20"", ""supercombo_raw"": ""20""}}"
