row_order,section,move_type,move_id,input,name,damage,startup,active,recovery,total,hit_advantage,block_advantage,guard,cancel,hitconfirm,chip,damage_scaling,punish_advantage,perfect_parry_advantage,drive_rush_cancel_on_hit,drive_rush_cancel_on_block,after_drive_rush_on_hit,after_drive_rush_on_block,hitstun,blockstun,hitstop,drive_damage_block,drive_damage_hit,drive_gain,super_gain_hit,super_gain_block,invuln,armor,airborne,attack_range,range_notes,juggle_start,juggle_increase,juggle_limit,projectile_speed,pushback_hit,pushback_block,images,hitboxes,notes
49,Specials,special,manon_236pp,236PP,OD Renversé,"200,(1300~1900)",25,2,34,60,HKD +15,-20,LH,-,,50,,HKD +15,-34,,,,,20/-,16,7,2000,[8000],-20000,2150~4150 (1505~2905),75 (37),3-26 Projectile (All); 3-26 Strike (Upper/Mid Body),,,2.494 (2.47),,,,3,,,,SF6_Manon_236pp.png,SF6_Manon_236pp_hitbox.png,"Hitgrab that works in combos/juggles and can be blocked; total damage at Medal Lv. 1-5: 1500/1650/1800/1950/2100; Super Gain on Hit at Medal Lv. 1-5: 2150/2150/3150/3150/4150; 1st hit Super Gain is only 150 self / 105 opponent regardless of Medal Level; increases Medal Level by 1 on hit; unlike the meterless versions, this one cannot be canceled into any Super; leaves Manon much closer to opponent in the corner on hit, allowing for better oki than other enders"
50,Specials,special,manon_236p_hold,236[P],Renversé Feint,-,-,-,31/32/33,31/32/33,-,-,-,-,,,,,,,,,,,,,,,,,,3-(15/16/17) Projectile,,,,,,,,,,,SF6_Manon_236p_hold.png,SF6_Manon_236p_hold_hitbox.png,Travel distance for LP/MP/HP versions: 0.85/1.10/1.14
51,Specials,special,manon_236pp_hold,236[PP],OD Renversé Feint,-,-,-,32,32,-,-,-,-,,,,,,,,,,,,,,,-20000,,,"3-16 Projectile, Strike (Upper/Mid Body)",,,,,,,,,,,SF6_Manon_236pp_hold.png,SF6_Manon_236pp_hold_hitbox.png,Susceptible to low attacks during invincibility window; travel distance: 1.23
52,Specials,special,manon_236p_k,236P~K,Grand Fouetté,800,(16/17/18)+11,6,22,38,KD +51(+56),-5(0),LH,SA3,22,200,10% Immediate; 10% Starter (applies to 3rd hit),KD +55(+60),-26(-21),,,,,,23,13,5000,[10000],2500,1150 (805),575 (287),,,,1.99 (+Spin),,1 [0 PC],0,1,,,,SF6_Manon_236p_k.png,SF6_Manon_236p_k_hitbox.png,Startup of the initial spin depends on button strength; any invincibility from 236P is lost as soon as the kick follow-up starts (can slightly delay the follow-up to extend invincibility); cancel into SA3 is only useful if the kick is absorbed by armor; puts opponent into limited juggle state (free juggle state on Punish Counter); can be spaced to be safer in neutral
53,Specials,special,manon_236pp_k,236PP~K,OD Grand Fouetté,800,15+10,6,22,38,KD +58(+63),-12(-7),LH,SA2 SA3,22,200,10% Immediate; 10% Starter (applies to 3rd hit),KD +58(+63),-26(-21),,,,,,16,13(15),4000,[5000],-20000,1150 (805),575 (287),,,,1.99 (+Spin),,0,1,1,,,,SF6_Manon_236pp_k.png,SF6_Manon_236pp_k_hitbox.png,"Any invincibility from 236PP is lost as soon as the kick follow-up starts (can slightly delay the follow-up to extend invincibility); puts opponent into free juggle state on hit; can be spaced to be safer in neutral; combos naturally from 4HP, making it an excellent combo tool for damage and corner carry"
54,Supers,super,manon_236236k,236236K,Arabesque,2000,10,4,65,78,KD +7(+10),-49(-46),L,-,,500,30% Minimum,KD +7(+10),-67(-64),,,,,,20,7(10),2500,5000,,-10000,-10000,1-13 Strike/Throw,Break,,3.083 (1.859),,1,1,5,,,,SF6_Manon_236236k.png,SF6_Manon_236236k_hitbox.png,"Long range sliding low attack; switches sides with opponent on hit (except at max range); can be used in juggles; can trade vs. projectiles at certain ranges, allowing for a follow-up juggle"
55,Supers,super,manon_214214k,214214K,Étoile,2800,7,3(11)6(45)9,38+34 land,152,KD +32(+37),-61(-118),LH,-,,"400,350,(125)",40% Minimum,KD +32(+37),-79(-130),,,,,,"28,20","5x4,18 (2,5,5)","2500x2,(1000)",2000x5,,-20000,-20000,1-9 Full,Break,"21-36, 68-118 (FKD)",2.383 (1.918),,,"1,1,0x3","6,6,99x3",,,,SF6_Manon_214214k.png,"SF6_Manon_214214k_hitbox.png, SF6_Manon_214214k_hitbox2.png","If blocked, the last hit whiffs on crouching opponents; can be juggled into; extended KD time for opponent if they fall out before 3rd hit; full damage distribution: 450,400,500x2,950"
56,Supers,super,manon_236236p,236236P,Pas de Deux,4000~4600,6+1,2,72,80,HKD +16,-,T,-,,,50% Minimum; 5% Immediate (236HK: 15%),HKD +16,,,,,,,,,,15000,,-30000,,1-8 Full,,,1.489 (1.463),,,,,,,,SF6_Manon_236236p.png,SF6_Manon_236236p_hitbox.png,Command throw that can be comboed into; opponent can jump on reaction after the Super freeze; damage at Medal Lv. 1-5: 4000/4100/4200/4400/4600; cannot hit opponents behind Manon; juggles into meterless 236P grant a restand that combos into SA3; cinematic time regenerates ~2.2 Drive bars for Manon; Range: 1.463 (2nd active frame 1.489)
57,Supers,super,manon_236236p(ca),236236P,Pas de Deux (CA),4500~5100,6+1,2,72,80,HKD +16,-,T,-,,,50% Minimum; 5% Immediate (236HK: 15%),HKD +16,,,,,,,,,,20000,,-30000,,1-8 Full,,,1.489 (1.463),,,,,,,,SF6_Manon_236236p(ca).png,SF6_Manon_236236p(ca)_hitbox.png,Command throw that can be comboed into; opponent can jump on reaction after the Super freeze; damage at Medal Lv. 1-5: 4500/4600/4700/4900/5100; cannot hit opponents behind Manon; juggles into meterless 236P grant a restand that combos into SA3; available at 25% HP or below; cinematic time regenerates ~2.4 Drive bars for Manon; Range: 1.463 (2nd active frame 1.489)
58,Taunts,taunt,manon_5pppkkk,5PPPKKK,Neutral Taunt,-,252 (total),-,-,252,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Manon_5pppkkk.png,,"""No no, begin again from the plié."""
59,Taunts,taunt,manon_6pppkkk,6PPPKKK,Forward Taunt,-,364 (total),-,-,364,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Manon_6pppkkk.png,,"""Un deux trois, un deux trois, un deux trois."""
60,Taunts,taunt,manon_4pppkkk,4PPPKKK,Back Taunt,-,582 (total),-,-,582,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Manon_4pppkkk.png,,"""Hmm, how boring. I could be at my favorite salon right now."""
