official_row_order,official_category,official_move_name,official_input_display,official_input_signature,official_input_family,startup,active,recovery,damage,on_hit,on_block,cancel,match_status,match_method,candidate_count,supercombo_move_id,supercombo_move_type,supercombo_input,supercombo_name,supercombo_startup,supercombo_active,supercombo_recovery,supercombo_hit_advantage,supercombo_block_advantage,supercombo_cancel,supercombo_damage,field_comparisons_json
32,必殺技,中 昇龍拳,key-r key-d key-dr key-plus icon_punch_m 中,623MP,623P,6,6-15,28+着地後12,1300,D,-28,SA3,matched,exact_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match,3,ken_623mp,special,623MP,Shoryuken,6,10,28+12 land,KD +33,-28,SA3,"700,600 (1300)","{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""6-15"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}, ""damage"": {""comparable"": false, ""official"": ""1300"", ""official_raw"": ""1300"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""700,600 (1300)""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""28+land:12"", ""official_raw"": ""28+着地後12"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""28+land:12"", ""supercombo_raw"": ""28+12 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""6"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}}"
33,必殺技,強 昇龍拳,key-r key-d key-dr key-plus icon_punch_h 強,623HP,623P,7,7-16,35+着地後15,1400,D,-36,SA3,matched,exact_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match,3,ken_623hp,special,623HP,Shoryuken,7,10,35+15 land,KD +25,-36(-38),SA3,"800,300x2 (1400)","{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""7-16"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}, ""damage"": {""comparable"": false, ""official"": ""1400"", ""official_raw"": ""1400"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""800,300x2 (1400)""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""35+land:15"", ""official_raw"": ""35+着地後15"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""35+land:15"", ""supercombo_raw"": ""35+15 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""7"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}}"
34,必殺技,OD 昇龍拳,key-r key-d key-dr key-plus icon_punch icon_punch,623PP,623PP,6,6-39,35+着地後15,1600,D,-40,,matched,exact_input+family_input+same_family+category_move_type+startup_match+recovery_match,1,ken_623pp,special,623PP,Shoryuken,6,10(14)10,35+15 land,KD +22,-40,-,"200x5,600 (1600)","{""active_duration"": {""comparable"": false, ""official"": ""34"", ""official_raw"": ""6-39"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""10(14)10""}, ""damage"": {""comparable"": false, ""official"": ""1600"", ""official_raw"": ""1600"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""200x5,600 (1600)""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""35+land:15"", ""official_raw"": ""35+着地後15"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""35+land:15"", ""supercombo_raw"": ""35+15 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""6"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}}"
35,必殺技,【奮迅脚】 昇龍拳,（奮迅脚中に） key-r key-d key-dr key-plus icon_punch,623P,623P,8,8-17,33+着地後15,1700,D,-35,SA3,ambiguous,same_family+category_move_type+active_duration_match,3,ken_623lp,special,623LP,Shoryuken,5,10,21+12 land,KD +33,-23,SA3,1100(800),"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""8-17"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}, ""damage"": {""comparable"": false, ""official"": ""1700"", ""official_raw"": ""1700"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""1100"", ""supercombo_raw"": ""1100(800)""}, ""recovery"": {""comparable"": true, ""match"": false, ""official"": ""33+land:15"", ""official_raw"": ""33+着地後15"", ""supercombo"": ""21+land:12"", ""supercombo_raw"": ""21+12 land""}, ""startup"": {""comparable"": true, ""match"": false, ""official"": ""8"", ""official_raw"": ""8"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}}"
36,必殺技,弱 竜巻旋風脚,key-d key-dl key-l key-plus icon_kick_l 弱,214LK,214K,4,4-14,32,700,D,-14,,matched,exact_input+same_family+category_move_type+startup_match,3,ken_214lk,special,214LK,Tatsumaki Senpu-kyaku,4,2(6)3,14+18 land,KD +46(+38),-14,-,"300,400 (700)","{""active_duration"": {""comparable"": false, ""official"": ""11"", ""official_raw"": ""4-14"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""2(6)3""}, ""damage"": {""comparable"": false, ""official"": ""700"", ""official_raw"": ""700"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""300,400 (700)""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""32"", ""reason"": ""official_uncomparable"", ""supercombo"": ""14+land:18"", ""supercombo_raw"": ""14+18 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""4"", ""official_raw"": ""4"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}}"
37,必殺技,中 竜巻旋風脚,key-d key-dl key-l key-plus icon_kick_m 中,214MK,214K,14,14-30,31,900,D,-12,,matched,exact_input+same_family+category_move_type+startup_match,3,ken_214mk,special,214MK,Tatsumaki Senpu-kyaku,14,2(13)2,11+20 land,KD +44(+32),-12,-,450x2 (900),"{""active_duration"": {""comparable"": false, ""official"": ""17"", ""official_raw"": ""14-30"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""2(13)2""}, ""damage"": {""comparable"": false, ""official"": ""900"", ""official_raw"": ""900"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""450x2 (900)""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""31"", ""reason"": ""official_uncomparable"", ""supercombo"": ""11+land:20"", ""supercombo_raw"": ""11+20 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""14"", ""official_raw"": ""14"", ""supercombo"": ""14"", ""supercombo_raw"": ""14""}}"
38,必殺技,強 竜巻旋風脚,key-d key-dl key-l key-plus icon_kick_h 強,214HK,214K,16,16-47,31,1000,D,-12,,matched,exact_input+same_family+category_move_type+startup_match,3,ken_214hk,special,214HK,Tatsumaki Senpu-kyaku,16,2(13)2(13)2,14+17 land,KD +36 (-38 cr),-12 (-42 cr),-,"300x2,400 (1000)","{""active_duration"": {""comparable"": false, ""official"": ""32"", ""official_raw"": ""16-47"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""2(13)2(13)2""}, ""damage"": {""comparable"": false, ""official"": ""1000"", ""official_raw"": ""1000"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""300x2,400 (1000)""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""31"", ""reason"": ""official_uncomparable"", ""supercombo"": ""14+land:17"", ""supercombo_raw"": ""14+17 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""16"", ""official_raw"": ""16"", ""supercombo"": ""16"", ""supercombo_raw"": ""16""}}"
39,必殺技,OD 竜巻旋風脚,key-d key-dl key-l key-plus icon_kick icon_kick,214KK,214KK,9,9-56,22+着地後12,1700,D,-61,,matched,exact_input+family_input+same_family+category_move_type+startup_match,1,ken_214kk,special,214KK,Tatsumaki Senpu-kyaku,9,4(5)3(6)3(6)3(15)3,21+13 land,KD +28,-61,-,"300,200x3,800 (1700)","{""active_duration"": {""comparable"": false, ""official"": ""48"", ""official_raw"": ""9-56"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""4(5)3(6)3(6)3(15)3""}, ""damage"": {""comparable"": false, ""official"": ""1700"", ""official_raw"": ""1700"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""300,200x3,800 (1700)""}, ""recovery"": {""comparable"": true, ""match"": false, ""official"": ""22+land:12"", ""official_raw"": ""22+着地後12"", ""supercombo"": ""21+land:13"", ""supercombo_raw"": ""21+13 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""9"", ""official_raw"": ""9"", ""supercombo"": ""9"", ""supercombo_raw"": ""9""}}"
40,必殺技,【奮迅脚】 竜巻旋風脚,（奮迅脚中に） key-d key-dl key-l key-plus icon_kick,214K,214K,13,13-58,20,1200,3,-9,,ambiguous,same_family+category_move_type,3,ken_214lk,special,214LK,Tatsumaki Senpu-kyaku,4,2(6)3,14+18 land,KD +46(+38),-14,-,"300,400 (700)","{""active_duration"": {""comparable"": false, ""official"": ""46"", ""official_raw"": ""13-58"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""2(6)3""}, ""damage"": {""comparable"": false, ""official"": ""1200"", ""official_raw"": ""1200"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""300,400 (700)""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""20"", ""reason"": ""official_uncomparable"", ""supercombo"": ""14+land:18"", ""supercombo_raw"": ""14+18 land""}, ""startup"": {""comparable"": true, ""match"": false, ""official"": ""13"", ""official_raw"": ""13"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}}"
41,必殺技,空中竜巻旋風脚,（前ジャンプ中に） key-d key-dl key-l key-plus icon_kick,j.214K,j.214K,11,11-27,着地後14,900,D,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+recovery_match+damage_match,1,ken_j214k,special,j.214K,Aerial Tatsumaki Senpu-kyaku,11,2(5)2(6)2,14 land,KD +42(+46),-4(0),-,900,"{""active_duration"": {""comparable"": false, ""official"": ""17"", ""official_raw"": ""11-27"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""2(5)2(6)2""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:14"", ""official_raw"": ""着地後14"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:14"", ""supercombo_raw"": ""14 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""11"", ""official_raw"": ""11"", ""supercombo"": ""11"", ""supercombo_raw"": ""11""}}"
42,必殺技,OD 空中竜巻旋風脚,（前ジャンプ中に） key-d key-dl key-l key-plus icon_kick icon_kick,j.214KK,j.214KK,11,11-28,着地後14,900,D,,,matched,exact_input+family_input+same_family+category_move_type+startup_match,1,ken_j214kk,special,j.214KK,Aerial Tatsumaki Senpu-kyaku,11,2(1)2(2)2(2)2(3)2,14(21) land,+5 (+10) Front 0 (+5) Back,-5(0),-,900(700) each,"{""active_duration"": {""comparable"": false, ""official"": ""18"", ""official_raw"": ""11-28"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""2(1)2(2)2(2)2(3)2""}, ""damage"": {""comparable"": false, ""official"": ""900"", ""official_raw"": ""900"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""900(700) each""}, ""recovery"": {""comparable"": false, ""official"": ""land:14"", ""official_raw"": ""着地後14"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""14(21) land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""11"", ""official_raw"": ""11"", ""supercombo"": ""11"", ""supercombo_raw"": ""11""}}"
43,必殺技,弱 龍尾脚,key-r key-d key-dr key-plus icon_kick_l 弱,623LK,623K,18,18-23,21,1000,2,-4,,matched,exact_input+same_family+category_move_type+active_duration_match,3,ken_623lk,special,623LK,Dragonlash Kick,18(21),6,4+17 land,+2,-4,-,1000(950),"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""18-23"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}, ""damage"": {""comparable"": false, ""official"": ""1000"", ""official_raw"": ""1000"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""1000"", ""supercombo_raw"": ""1000(950)""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""21"", ""reason"": ""official_uncomparable"", ""supercombo"": ""4+land:17"", ""supercombo_raw"": ""4+17 land""}, ""startup"": {""comparable"": false, ""official"": ""18"", ""official_raw"": ""18"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""18"", ""supercombo_raw"": ""18(21)""}}"
44,必殺技,中 龍尾脚,key-r key-d key-dr key-plus icon_kick_m 中,623MK,623K,23,23-27,25,1100,3,-8,,matched,exact_input+same_family+category_move_type+active_duration_match+damage_match,3,ken_623mk,special,623MK,Dragonlash Kick,23(25),5,5+20 land,+3(+4),-8(-7),-,1100,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""23-27"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""1100"", ""official_raw"": ""1100"", ""supercombo"": ""1100"", ""supercombo_raw"": ""1100""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""25"", ""reason"": ""official_uncomparable"", ""supercombo"": ""5+land:20"", ""supercombo_raw"": ""5+20 land""}, ""startup"": {""comparable"": false, ""official"": ""23"", ""official_raw"": ""23"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""23"", ""supercombo_raw"": ""23(25)""}}"
45,必殺技,強 龍尾脚,key-r key-d key-dr key-plus icon_kick_h 強,623HK,623K,28,28-32,21,1200,3,1,,matched,exact_input+same_family+category_move_type+active_duration_match+damage_match,3,ken_623hk,special,623HK,Dragonlash Kick,28(30),5,5+16 land,+3(+4),+1(+2),-,1200,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""28-32"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""1200"", ""official_raw"": ""1200"", ""supercombo"": ""1200"", ""supercombo_raw"": ""1200""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""21"", ""reason"": ""official_uncomparable"", ""supercombo"": ""5+land:16"", ""supercombo_raw"": ""5+16 land""}, ""startup"": {""comparable"": false, ""official"": ""28"", ""official_raw"": ""28"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""28"", ""supercombo_raw"": ""28(30)""}}"
46,必殺技,OD 龍尾脚,key-r key-d key-dr key-plus icon_kick icon_kick,623KK,623KK,9,9-24,24,1200,1,-9,,matched,exact_input+family_input+same_family+category_move_type,1,ken_623kk,special,623KK,Dragonlash Kick,9(19),2(7)6,3+21 land,+1(+4),-9(-6),-,"500,700","{""active_duration"": {""comparable"": false, ""official"": ""16"", ""official_raw"": ""9-24"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""2(7)6""}, ""damage"": {""comparable"": false, ""official"": ""1200"", ""official_raw"": ""1200"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""500,700""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""24"", ""reason"": ""official_uncomparable"", ""supercombo"": ""3+land:21"", ""supercombo_raw"": ""3+21 land""}, ""startup"": {""comparable"": false, ""official"": ""9"", ""official_raw"": ""9"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""9"", ""supercombo_raw"": ""9(19)""}}"
47,必殺技,【奮迅脚】 龍尾脚,（奮迅脚中に） key-r key-d key-dr key-plus icon_kick,623K,623K,9,9-23,24,1200,2,-8,,matched,same_family+category_move_type+damage_match,3,ken_623hk,special,623HK,Dragonlash Kick,28(30),5,5+16 land,+3(+4),+1(+2),-,1200,"{""active_duration"": {""comparable"": true, ""match"": false, ""official"": ""15"", ""official_raw"": ""9-23"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""1200"", ""official_raw"": ""1200"", ""supercombo"": ""1200"", ""supercombo_raw"": ""1200""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""24"", ""reason"": ""official_uncomparable"", ""supercombo"": ""5+land:16"", ""supercombo_raw"": ""5+16 land""}, ""startup"": {""comparable"": false, ""official"": ""9"", ""official_raw"": ""9"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""28"", ""supercombo_raw"": ""28(30)""}}"
48,必殺技,弱 迅雷脚,key-d key-dr key-r key-plus icon_kick_l 弱,236LK,236K,12,12-14,28,500,1,-11,SA3,matched,exact_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,3,ken_236lk,special,236LK,Jinrai Kick,12,3,28,+1,-11,SA3,500,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""12-14"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""500"", ""official_raw"": ""500"", ""supercombo"": ""500"", ""supercombo_raw"": ""500""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""28"", ""official_raw"": ""28"", ""supercombo"": ""28"", ""supercombo_raw"": ""28""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""12"", ""official_raw"": ""12"", ""supercombo"": ""12"", ""supercombo_raw"": ""12""}}"
49,必殺技,中 迅雷脚,key-d key-dr key-r key-plus icon_kick_m 中,236MK,236K,16,16-18,24,600,2,-7,SA3,matched,exact_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,3,ken_236mk,special,236MK,Jinrai Kick,16,3,24,+2,-7,SA3,600,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""16-18"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""600"", ""official_raw"": ""600"", ""supercombo"": ""600"", ""supercombo_raw"": ""600""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""24"", ""official_raw"": ""24"", ""supercombo"": ""24"", ""supercombo_raw"": ""24""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""16"", ""official_raw"": ""16"", ""supercombo"": ""16"", ""supercombo_raw"": ""16""}}"
50,必殺技,強 迅雷脚,key-d key-dr key-r key-plus icon_kick_h 強,236HK,236K,25,25-27,19,700,D,-2,SA3,matched,exact_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,3,ken_236hk,special,236HK,Jinrai Kick,25,3,19,KD +42,-2,SA3,700,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""25-27"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""700"", ""official_raw"": ""700"", ""supercombo"": ""700"", ""supercombo_raw"": ""700""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""19"", ""official_raw"": ""19"", ""supercombo"": ""19"", ""supercombo_raw"": ""19""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""25"", ""official_raw"": ""25"", ""supercombo"": ""25"", ""supercombo_raw"": ""25""}}"
51,必殺技,OD 迅雷脚,key-d key-dr key-r key-plus icon_kick icon_kick,236KK,236KK,13,13-15,25,600,-4,-7,SA2,matched,exact_input+family_input+same_family+category_move_type+startup_match+recovery_match+damage_match,1,ken_236kk,special,236KK,Jinrai Kick,13,2,25,-4,-7,SA2 SA3,600,"{""active_duration"": {""comparable"": true, ""match"": false, ""official"": ""3"", ""official_raw"": ""13-15"", ""supercombo"": ""2"", ""supercombo_raw"": ""2""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""600"", ""official_raw"": ""600"", ""supercombo"": ""600"", ""supercombo_raw"": ""600""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""25"", ""official_raw"": ""25"", ""supercombo"": ""25"", ""supercombo_raw"": ""25""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""13"", ""official_raw"": ""13"", ""supercombo"": ""13"", ""supercombo_raw"": ""13""}}"
52,必殺技,風鎌蹴り,（迅雷脚中に） key-r key-plus icon_kick_l 弱,6LK,6K,6,6-9,19,600,3,-5,SA3,unmatched,,0,,,,,,,,,,,,{}
53,必殺技,OD 風鎌蹴り,（OD迅雷脚中に） key-r key-plus icon_kick_l 弱,6LK,6K,6,6-8,20,500,3,-5,SA2,unmatched,,0,,,,,,,,,,,,{}
54,必殺技,火砕蹴,（OD風鎌蹴り後に） key-r key-plus icon_kick,6K,6K,15,15-17,29,500,D,-12,SA2,unmatched,,0,,,,,,,,,,,,{}
55,必殺技,轟雷落とし,（迅雷脚中に） key-r key-plus icon_kick_m 中,6MK,6K,18,18-20,20,1000,3,-3,SA3,unmatched,,0,,,,,,,,,,,,{}
56,必殺技,OD 轟雷落とし,（OD迅雷脚中に） key-r key-plus icon_kick_m 中,6MK,6K,17,17-19,24,1000,-3,-7,SA2,unmatched,,0,,,,,,,,,,,,{}
57,必殺技,火砕蹴,（OD轟雷落とし後に） key-r key-plus icon_kick,6K,6K,11,11-13,29,500,D,-12,SA2,unmatched,,0,,,,,,,,,,,,{}
58,必殺技,閃火脚,（迅雷脚中に） key-r key-plus icon_kick_h 強,6HK,6K,10,10-12,25,800,D,-3,SA3,unmatched,,0,,,,,,,,,,,,{}
59,必殺技,OD 閃火脚,（OD迅雷脚中に） key-r key-plus icon_kick_h 強,6HK,6K,10,10-15,18,800,D,-4,SA2,unmatched,,0,,,,,,,,,,,,{}
60,必殺技,火砕蹴,（OD閃火脚後に） key-r key-plus icon_kick,6K,6K,15,15-17,37,500,D,-20,SA2,unmatched,,0,,,,,,,,,,,,{}
61,スーパーアーツ,SA1 龍尾烈脚,key-d key-dl key-l key-d key-dl key-l key-plus icon_kick,214214K,214214K,7,7-9,41,2000,D,-24,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,ken_214214k,super,214214K,Dragonlash Flame,7,3,41,KD +9,-24,-,2000,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""7-9"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""2000"", ""official_raw"": ""2000"", ""supercombo"": ""2000"", ""supercombo_raw"": ""2000""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""41"", ""official_raw"": ""41"", ""supercombo"": ""41"", ""supercombo_raw"": ""41""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""7"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}}"
62,スーパーアーツ,SA2 疾風迅雷脚,key-d key-dr key-r key-d key-dr key-r key-plus icon_kick,236236K,236236K,6,6-61,28,2800,D,-5,,matched,exact_input+family_input+same_family+category_move_type+startup_match+recovery_match,1,ken_236236k,super,236236K,Shippu Jinrai-kyaku,6,2(10)3(10)3(12)3(11)2,28,KD +36,-5,-,2800 (3360),"{""active_duration"": {""comparable"": false, ""official"": ""56"", ""official_raw"": ""6-61"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""2(10)3(10)3(12)3(11)2""}, ""damage"": {""comparable"": false, ""official"": ""2800"", ""official_raw"": ""2800"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""2800"", ""supercombo_raw"": ""2800 (3360)""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""28"", ""official_raw"": ""28"", ""supercombo"": ""28"", ""supercombo_raw"": ""28""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""6"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}}"
63,スーパーアーツ,SA3 神龍烈破,key-d key-dr key-r key-d key-dr key-r key-plus icon_punch,236236P,236236P,7,7-45,55,4000,D,-40,,matched,exact_input+family_input+same_family+category_move_type+non_ca_variant+startup_match,2,ken_236236p,super,236236P,Shinryu Reppa,7,3(1)6(16)13,30+25 land,HKD +15,-40(-43),-,4000 (1800~2400),"{""active_duration"": {""comparable"": false, ""official"": ""39"", ""official_raw"": ""7-45"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""3(1)6(16)13""}, ""damage"": {""comparable"": false, ""official"": ""4000"", ""official_raw"": ""4000"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""4000"", ""supercombo_raw"": ""4000 (1800~2400)""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""55"", ""reason"": ""official_uncomparable"", ""supercombo"": ""30+land:25"", ""supercombo_raw"": ""30+25 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""7"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}}"
64,スーパーアーツ,CA 神龍烈破,（体力25%以下で） key-d key-dr key-r key-d key-dr key-r key-plus icon_punch,236236P,236236P,7,7-45,55,4500,D,-40,,matched,exact_input+family_input+same_family+category_move_type+ca_variant+startup_match,2,ken_236236p(ca),super,236236P,Shinryu Reppa (CA),7,3(1)6(16)13,30+25 land,HKD +21,-40(-43),-,4500 (2000~2600),"{""active_duration"": {""comparable"": false, ""official"": ""39"", ""official_raw"": ""7-45"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""3(1)6(16)13""}, ""damage"": {""comparable"": false, ""official"": ""4500"", ""official_raw"": ""4500"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""4500"", ""supercombo_raw"": ""4500 (2000~2600)""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""55"", ""reason"": ""official_uncomparable"", ""supercombo"": ""30+land:25"", ""supercombo_raw"": ""30+25 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""7"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}}"
65,通常投げ,掴み膝蹴り,（近距離で） key-nutral key-or key-r key-plus icon_punch_l 弱 icon_kick_l 弱,LPLK,LPLK,5,5-7,23,1200,D,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match,1,ken_lplk,throw,LPLK,Knee Strikes,5,3,23,KD +20,-,-,1200 (2040),"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""5-7"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": false, ""official"": ""1200"", ""official_raw"": ""1200"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""1200"", ""supercombo_raw"": ""1200 (2040)""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""23"", ""official_raw"": ""23"", ""supercombo"": ""23"", ""supercombo_raw"": ""23""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""5"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}}"
