row_order,section,move_type,move_id,input,name,damage,startup,active,recovery,total,hit_advantage,block_advantage,guard,cancel,hitconfirm,chip,damage_scaling,punish_advantage,perfect_parry_advantage,drive_rush_cancel_on_hit,drive_rush_cancel_on_block,after_drive_rush_on_hit,after_drive_rush_on_block,hitstun,blockstun,hitstop,drive_damage_block,drive_damage_hit,drive_gain,super_gain_hit,super_gain_block,invuln,armor,airborne,attack_range,range_notes,juggle_start,juggle_increase,juggle_limit,projectile_speed,pushback_hit,pushback_block,images,hitboxes,notes
46,Specials,special,m.bison_214lp,214LP,Backfist Combo,"300,400 (700)",13,2(10)5,25(28),54(57),KD +21,-14,LH,SA3 (2nd),49 SA,"75,100 (175)",,KD +21,-40(-28),,,,,,28(16),"16,15",3000x2 (6000),[2500x2],1000x2 (2000),400x2 (280x2),200x2 (100x2),,,,1.64 (1.239),,"1 (1,1 Air)","0,1",10,,,,"SF6_Mbison_214lp.png, SF6_Mbison_214lp_2.png",SF6_Mbison_214lp_hitbox.png,"Plants Psycho Mine onto opponent on 2nd hit (detonates after 300f or when another Backfist Combo, Psycho Crusher, or Devil Reverse connects); useful ender for many juggles (higher KD advantage in high-connect juggles); 3f extra recovery on hit"
47,Specials,special,m.bison_214mp,214MP,Backfist Combo,"300,500 (800)",17,2(10)5,26(29),59(62),KD +20,-15,LH,SA3 (2nd),49 SA,"75,125 (200)",,KD +20,-41(-29),,,,,,28(16),"16,15",3000x2 (6000),[2500x2],1250x2 (2500),600x2 (420x2),300x2 (150x2),,,,2.205 (1.705),,"1 (1,1 Air)","0,1",10,,,,SF6_Mbison_214mp.png,SF6_Mbison_214mp_hitbox.png,"Plants Psycho Mine onto opponent on 2nd hit (detonates after 300f or when another Backfist Combo, Psycho Crusher, or Devil Reverse connects); useful ender for some juggles (higher KD advantage in high-connect juggles); +23 KD Advantage sets up a dash into strike/throw mixup, or a perfectly meaty 6HP (+5 oH / -1 oB); 3f extra recovery on hit"
48,Specials,special,m.bison_214hp,214HP,Backfist Combo,"300,600 (900)",22,3(10)5,26,65,KD +31,-15,LH,SA3 (2nd),50 SA,"75,150 (225)",,KD +31,-42(-29),,,,,,29(16),"16,15",3000x2 (6000),[2500x2],1250x2 (2500),"500[600],500 (350[420],350)",250x2 (125x2),,,,3.088 (2.363),,"1 (1,1 Air)","0,1",10,,,,SF6_Mbison_214hp.png,SF6_Mbison_214hp_hitbox.png,"Plants Psycho Mine onto opponent on 2nd hit (detonates after 300f or when another Backfist Combo, Psycho Crusher, or Devil Reverse connects); useful ender for some juggles (higher KD advantage in high-connect juggles); Potential Bug: builds more Super gauge on hit when comboed into (denoted with [] in data)"
49,Specials,special,m.bison_214pp,214PP,Backfist Combo,400x3 (1200),14,2(19)3(23)3,44,107,KD +24,-25,LH,SA2 SA3 (3rd),86 SA,100x3 (300),,KD +24,-92(-71)(-45),,,,,,69/48/22 total,"10,15,8(5)",3000x3 (9000),"[2000x2,3000]",-20000,"300x2,400 (210x2,280)","150x2,200 (75x2,100)",,,,3.523 (1.745),,1,"0,0,0",10,,,,"SF6_Mbison_214pp.png, SF6_Mbison_214pp_2.png","SF6_Mbison_214pp_hitbox.png, SF6_Mbison_214pp_hitbox_2.png","Plants Psycho Mine onto opponent on 2nd hit (detonates after 300f or when another Backfist Combo, Psycho Crusher, or Devil Reverse connects); puts opponent into limited juggle OTG state on hit; useful ender for some juggles (higher KD advantage in high-connect juggles)"
50,Specials,special,m.bison_214lp_mine,214LP,Backfist Combo (Mine),"300,500x2 (1300)",13,"2(10)5,1",24,54,KD +42,+9,LH,SA3 (2nd),51 SA,"75,125x2 (325)",,KD +42,-6(-12),,,,,,51(39),"16,15,8",3000x3 (9000),"[2500x2,3000]","1000x2,2000 (4000)","400x2,500 (280x2,350)","200x2,250 (100x2,125)",,,,1.64 (1.239),,2 (3 Air),"0,1,1",10x3,,,,SF6_Mbison_214lp_mine.png,SF6_Mbison_214lp_mine_hitbox.png,Detonates Psycho Mine on hit/block; Mine detonation does not count as a hit for damage scaling; puts opponent into limited juggle state; sets up auto-timed safe jump vs. grounded or low-height opponents; 2nd hit triggers Mine detonation even on Perfect Parry (punishable 5f gap before explosion hits); lets Bison maintain pressure on block; can be timed to plant another Psycho Mine if the previous one detonates during this attack's hitstun
51,Specials,special,m.bison_214mp_mine,214MP,Backfist Combo (Mine),"300,600,500 (1400)",17,"2(10)5,1",25,59,KD +44,+9,LH,SA3 (2nd),51 SA,"75,150,125 (350)",,KD +44,-6(-13),,,,,,52(40),"16,15,8",3000x3 (9000),"[2500x2,3000]","1250x2,2000 (4500)","600x2,500 (420x2,350)","300x2,250 (150x2,125)",,,,2.205 (1.705),,2 (3 Air),"0,1,1",10x3,,,,SF6_Mbison_214mp_mine.png,SF6_Mbison_214mp_mine_hitbox.png,Detonates Psycho Mine on hit/block; Mine detonation does not count as a hit for damage scaling; puts opponent into limited juggle state; can juggle into 2HK or SA1/SA3 anywhere on screen; 2nd hit triggers Mine detonation even on Perfect Parry (punishable 5f gap before explosion hits); lets Bison maintain pressure on block; can be timed to plant another Psycho Mine if the previous one detonates during this attack's hitstun
52,Specials,special,m.bison_214hp_mine,214HP,Backfist Combo (Mine),"300,700,500 (1500)",22,"3(10)5,1",25,65,KD +49,+9,LH,SA3 (2nd),52 SA,"75,175,125 (375)",,KD +49,-6(-13),,,,,,53(40),"16,15,9",3000x3 (9000),"[2500x2,3000]","1250x2,2000 (4500)","500[600],500x2 (350[420],350x2)",250x3 (125x3),,,,3.088 (2.363),,2 (3 Air),"0,1,1",10x3,,,,SF6_Mbison_214hp_mine.png,SF6_Mbison_214hp_mine_hitbox.png,"Detonates Psycho Mine on hit/block; Mine detonation does not count as a hit for damage scaling; puts opponent into limited juggle state that allows follow-up juggles (can combo into midscreen 2HK / 3HK / LP Crusher / OD Backfist / SA1 / SA3, as well as corner LP Backfist); 2nd hit triggers Mine detonation even on Perfect Parry (punishable 5f gap before explosion hits); lets Bison maintain pressure on block; can be timed to plant another Psycho Mine if the previous one detonates during this attack's hitstun; POSSIBLE BUG: builds more Super gauge when comboed into compared to raw connect"
53,Specials,special,m.bison_214pp_mine,214PP,Backfist Combo (Mine),"400,500,400x2 (1700)",14,"2(19)1(26)1,1",44,107,KD +48,-3,LH,SA2 SA3 (4th),103 SA,"100,125,100x2 (425)",,KD +48,-6(-29),,,,,,91/70/44 total,"10,15,5,15",3000x4 (12000),"[2000x2,3000x2]",-20000,"300x2,400,500 (210x2,280,350)","150x2,200,250 (75x2,100,125)",,,,3.523 (1.745),,2,"0x3,1",10x4,,,,SF6_Mbison_214pp_mine.png,SF6_Mbison_214pp_mine_hitbox.png,Detonates Psycho Mine on hit/block; Mine detonation does not count as a hit for damage scaling; launches opponent into a limited juggle state that allows follow-up juggles; 3rd hit triggers Mine detonation even on Perfect Parry (punishable 5f gap before explosion hits); does not let Bison maintain block pressure like the meterless versions; can be timed to plant another Psycho Mine if the previous one detonates during this attack's hitstun
54,Specials,special,m.bison_28k,[2]8K,Shadow Rise,-,18~46,-,4/9/13 land,53/58/63,-,-,-,-,,,,,,,,,,,,,,,,,,,,9-49 (FKD),,,,,,,,,SF6_Mbison_28k.png,SF6_Mbison_28k_hitbox.png,"40f charge time (charge lasts 10f after releasing down direction); button strength determines trajectory (LK close, MK mid, HK far); landing recovery and total frame refers to LK/MK/HK version respectively; Bison is in a crouching state on the final landing recovery frame; can use the OD versions of follow-ups by pressing PP or KK; foot hurtbox is projectile invincible"
55,Specials,special,m.bison_28kk,[2]8KK,Shadow Rise,-,16~42,-,5 land,55,-,-,-,-,,,,,,,,,,,,,,,-20000,,,1-8 Throw,,9-50 (FKD),,,,,,,,,SF6_Mbison_28k.png,SF6_Mbison_28kk_hitbox.png,40f charge time (charge lasts 10f after releasing down direction); automatically tracks opponent's location; follow-ups will become their respective OD versions without spending additional Drive gauge; Bison is in a crouching state on the final landing recovery frame
56,Specials,special,m.bison_28k_p,[2]8K~P,Devil Reverse,800,18+16,until land,10 land,,KD +35(+43),+1(+9),H,-,,200,,KD +35(+43),-17(-9),,,,,,20,13,6000,[5000],2500,1200 (840),600 (300),,,Until Land (FKD),1.27,,1,1,15,,,,SF6_Mbison_28k_p.png,"SF6_Mbison_28k_p_hitbox.png, SF6_Mbison_28k_p_cross_hitbox.png",Can be steered left/right; cannot hit cross-up (but will turn around if Punch is input behind the opponent); puts opponent into limited juggle state; gives good advantage on block; final landing recovery frame is in a crouching state; extends a wide full-body hurtbox forward on frame 9~ and a forward/downward hurtbox on the arms while active (easy to anti-air)
57,Specials,special,m.bison_28kk_p,[2]8KK~P or [2]8K~PP,Devil Reverse,700x2 (1400),16+21,until land,5(10) land,,KD +35(+43),+4(+10),H,-,,175x2 (350),,KD +35(+43),-13(-8),,,,,,35 total,"3,15",4000x2 (8000),[3500x2],-20000,800x2 (560x2),400x2 (200x2),,,Until Land (FKD),1.30,,"1,1","1,1",15,,,,SF6_Mbison_28kk_p.png,"SF6_Mbison_28kk_p_hitbox_1.png, SF6_Mbison_28kk_p_hitbox_2.png","2 hits; can be steered left/right; cannot hit cross-up (but will turn around if Punch is input behind the opponent); 5f extra landing recovery on whiff; puts opponent into limited juggle state; gives good advantage on block; on whiff, final landing recovery frame is in a crouching state; on hit/block, all landing recovery frames are in a crouching state; does not extend a wide hurtbox like the meterless version, making it better for approaching"
58,Specials,special,m.bison_28k_p_mine,[2]8K~P,Devil Reverse (Mine),"800,700,500 (2000)",18+16,until land,8 land,,KD +52(+58),+21(+27),H,-,,"200,175,125 (500)",,KD +52(+58),-17(-9),,,,,,80 total,"13,14,10","6000,3000x2 (12000)","[5000,2500,3000]","2500,1250,2000 (5750)",2300 (1610),1150 (575),,,Until Land (FKD),1.27,,4,"1,2,1",15,,,,SF6_Mbison_28k_p_mine.png,SF6_Mbison_28k_p_mine_hitbox.png,Detonates Psycho Mine on hit/block (does not trigger on Perfect Parry); can be steered left/right; cannot hit cross-up (but will turn around if Punch is input behind the opponent); gives great advantage on block or a juggle on hit (follow-ups possible in the corner); Bison is in a crouching state during landing recovery; extends a wide full-body hurtbox forward on frame 9~ and a forward/downward hurtbox on the arms while active (easy to anti-air)
59,Specials,special,m.bison_28kk_p_mine,[2]8KK~P or [2]8K~PP,Devil Reverse (Mine),"700x3,500 (2600)",16+21,until land,8 land,,KD +54(+59),+23(+28),H,-,,"175x3,125 (650)",,KD +54(+59),-13(-8),,,,,,92 total,"3,5,16,12","4000,3000x3 (13000)","[3500x2,3000x2]",-20000,2100 (1470),1050 (525),,,Until Land (FKD),1.30,,4,"1,1,1,1",15,,,,SF6_Mbison_28kk_p_mine.png,SF6_Mbison_28kk_p_mine_hitbox.png,"Detonates Psycho Mine on hit/block (does not trigger on Perfect Parry); can be steered left/right; cannot hit cross-up (but will turn around if Punch is input behind the opponent); gives great advantage on block or a juggle on hit (follow-ups possible in the corner); Bison is in a crouching state during landing recovery; does not extend a wide hurtbox like the meterless version, making it better for approaching"
60,Specials,special,m.bison_28k_k,[2]8K~K,Head Press,800,18+15,until land,26 land,-,-29(-23),-39(-38),H,-,,200,,HKD +13(+15),-30(-25),,,,,29,22,3,6000,[5000],2500,1200 (840),600 (300),,,Until Land (FKD),0.49,,2,2,15,,,,SF6_Mbison_28k_k.png,SF6_Mbison_28k_k_hitbox.png,Bounces off opponent's head on hit/block/armor (can steer left/right after bounce); can hit cross-up; Hard Knockdown on Punish Counter; puts airborne opponents into limited juggle OTG state; Bison can auto-correct to face the opponent before descending; good hitbox and delayed descent makes it tricky to anti-air; drops straight to the ground on Perfect Parry (no follow-up possible)
61,Specials,special,m.bison_28kk_k,[2]8KK~K or [2]8K~KK,Head Press,2000(1200),16+15,until land,12 land,,HKD +27,+4(+7),H,-,,100,,HKD +27,-16(-11),,,,,,22,8,6000,[10000],-20000,1800 (1260),400 (200),,,Until Land (FKD),0.49,,1,1,15,,,,SF6_Mbison_28kk_k.png,SF6_Mbison_28kk_k_hitbox.png,"Can also be input after meterless Shadow Rise; transitions to cinematic follow-up on grounded hit (causing Psycho Mine to disappear); lands near opponent on block (does not bounce like meterless version); puts airborne opponents into limited juggle OTG state, dealing 800 less damage"
62,Specials,special,m.bison_28k_k_p,[2]8K~K~P,Somersault Skull Diver,800,12,10,10 land,,+8(+14),+3(+9),H,-,,200,,+12(+17),-14(-9),,,,,25,20,13,6000,[5000],2500,1200 (840),600 (300),,,Until Land (FKD),1.18,,1,1,15,,,,SF6_Mbison_28k_k_p.png,SF6_Mbison_28k_k_p_hitbox.png,Can only be performed after meterless Head Press after bouncing on hit/block/armor; lower body hurtbox shifts upward 1-21f (startup + active) as Bison tucks his knees in; puts airborne opponents into limited juggle state; cannot be performed after Perfect Parry or after connecting on a counter like JP's Amnesia or Marisa's charged SA1
63,Supers,super,m.bison_236236k,236236K,Knee Press Nightmare,2000 (600~1200),10,2(1)3(31)2(1)2,62,113,KD +11 (KD +2),-41,LH,-,,"100x3,200 (500)",30% Minimum,KD +11 (KD +2),-102(-65),,,,,,63/26 total,"8,8,8,8","600x3,700 (2500)","500x6,2000 (5000)",,-10000,-10000,1-11 Strike/Throw,Break,,5.522 (2.539),,,99,99,,,,SF6_Mbison_236236k.png,"SF6_Mbison_236236k_hitbox.png, SF6_Mbison_236236k_hitbox_2.png",First hit cause Bison to enter the full animation; connecting with the 2nd-4th hits leads to a weaker version with only 600-1200 damage and much worse KD advantage; causes planted Psycho Mine to disappear; opponents can jump out after Super freeze to escape chip damage (except Dhalsim/Lily/Zangief)
64,Supers,super,m.bison_214214k,214214K,Psycho Punisher,3000,24,7,52,82,HKD +23,-34,LH,-,,750,40% Minimum,HKD +23,-57,,,,,,25,5,5000,10000,,-20000,-20000,1-30 Full,Break,,4.763 (1.583),,,,99,,,,SF6_Mbison_214214k.png,SF6_Mbison_214214k_hitbox.png,Can steer left/right during startup; can hit cross-up; causes planted Psycho Mine to disappear; can be used as a fullscreen punish against projectiles or install moves that would normally be safe due to distance; cannot be beaten by air-invuln moves because Bison is technically never considered airborne
65,Supers,super,m.bison_236236p,236236P,Unlimited Psycho Crusher,4000,10(5),6,65,80,HKD +15,-46,LH,-,,1000,50% Minimum; 10% Immediate (Sp),HKD +15,-69,,,,,,25,2,7500,15000,,-30000,-30000,1-15 Full,Break,,2.379 (1.875),,,,99,,,,SF6_Mbison_236236p.png,SF6_Mbison_236236p_hitbox.png,Travels slightly under 1/2 screen making it a viable projectile counter; opponent cannot jump out after Super freeze to escape chip damage; cinematic time regenerates ~2 Drive bars for M. Bison; causes planted Psycho Mine to disappear; only 5f startup when canceled from special moves
66,Supers,super,m.bison_236236p(ca),236236P,Unlimited Psycho Crusher (CA),4500,10(5),6,65,80,HKD +15,-46,LH,-,,1250,50% Minimum; 10% Immediate (Sp),HKD +15,-69,,,,,,25,2,10000,20000,,-30000,-30000,1-15 Full,Break,,2.379 (1.875),,,,99,,,,SF6_Mbison_236236p_ca.png,SF6_Mbison_236236p_hitbox.png,Travels slightly under 1/2 screen making it a viable projectile counter; available at 25% HP or below; opponent cannot jump out after Super freeze to escape chip damage; cinematic time regenerates ~2.2 Drive bars for M. Bison; causes planted Psycho Mine to disappear; only 5f startup when canceled from special moves
67,Specials,special,m.bison_4ppp,6 or 4 + PPP/KKK,Bison Warp,-,-,-,43,43,-,-,-,-,,,,,,,,,,,,,,,,,,1-16 Full,,,,,,,,,,,SF6_MBison_4ppp.png,,"Shin Bison only (requires detonating Psycho Mine with Forward Taunt); 6PPP appears behind opponent unless fully cornered, and 4PPP appears directly in front of the opponent (close enough to throw or confirm 2 light normals); 4PPP teleports backward 1.50 units; 4KKK teleports backward 2.50 units; can be canceled into from normals, allowing it to dodge Drive Reversal or Drive Impact and potentially punish (-5 on immediate Teleport cancel vs. immediate Drive Reversal; distance varies by opponent)"
68,Specials,special,m.bison_623pp,623PP,Psycho Burst,1200,15,4,47,65,KD +17,-28,LH,-,,300,,KD +17,-49,,,,,,23,0(8),6000,[5000],2000,1200 (840),600 (300),1-18 Full,,,0.93,,1,1,10,,,,SF6_MBison_623pp.png,SF6_MBison_623pp_hitbox.png,Shin Bison only (requires detonating Psycho Mine with Forward Taunt); very slow but meterless reversal; cannot hit cross-up
69,Supers,super,m.bison_214214p,214214P,Final Psycho Crusher,3000,9(15),13,48+48,117,KD 0(+6),-94(-88),LH,-,,750,40% Minimum,KD 0(+6),-107(-101),,,,,,15,12(15),8000,10000,,-20000,-20000,1-69 Full,Break,2-69,2.12 (1st),,,,99,,,,SF6_MBison_214214p.png,SF6_MBison_214214p_hitbox.png,"Shin Bison only (requires detonating Psycho Mine with Forward Taunt); cannot hit cross-up; 1st active frame only connects when Bison is cornered (usually connects on 7th active frame midscreen, making it functionally 15f startup); fullscreen anti-air and anti-projectile Super; during recovery, flies off-screen then reappears on the opposite side of opponent (does not switch sides vs. cornered opponents on HIT"
70,Taunts,taunt,m.bison_5pppkkk,5PPPKKK,Neutral Taunt,-,544 (total),-,-,544,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Mbison_5pppkkk.png,,"""A gnat like you will be buried here.""; can change to alternate taunts by holding Up or Down on frame 235"
71,Taunts,taunt,m.bison_5pppkkk_8,5PPPKKK~8,Neutral Taunt (Up),-,475 (total),-,-,475,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Mbison_5pppkkk_8.png,,"""A gnat like you is of no use to me.""; must be holding Up on frame 235 of Neutral Taunt"
72,Taunts,taunt,m.bison_5pppkkk_2,5PPPKKK~2,Neutral Taunt (Down),-,770 (total),-,-,770,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Mbison_5pppkkk_2.png,,"""A gnat like you has no value to anyone. You're a worthless piece of trash!""; must be holding Down on frame 235 of Neutral Taunt"
73,Taunts,taunt,m.bison_6pppkkk,6PPPKKK,Forward Taunt,-,411 (total),-,-,411,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Mbison_6pppkkk.png,,"""Hmph. Do you fear me?"""
74,Taunts,taunt,m.bison_6pppkkk_mine,6PPPKKK,Forward Taunt (Mine),500,409,2,150,560,KD,-,LH,-,,125,,KD,,,,,,,30,5,3000,[5000],2000,500 (350),250 (125),,,,,,1,0,99,,,,SF6_Mbison_6pppkkk_mine.png,,"""Three. Two. One. BOOM! Hahahaha.""; detonates a planted Psycho Mine at the end of the countdown; taunt activation can overwrite the previous explosion timer"
75,Taunts,taunt,m.bison_4pppkkk,4PPPKKK,Back Taunt,0,400+42 (792 total),4,202,442(792),KD -96,-,-,-,,,,KD -92,,,,,,,,,,,,,,,,,,,,,,,,,"SF6_Mbison_4pppkkk.png, SF6_Mbison_4pppkkk_2.png","SF6_Mbison_4pppkkk_hitbox.png, SF6_Mbison_4pppkkk_hitbox_2.png","""My power howls. Face me!""; if opponent steps within range, Bison unleashes an unblockable strike that knocks down for no damage (""Not yet.""); attack still comes out even if opponent stands behind Bison; if opponent does not approach: ""Hmm. Coward."""
