official_row_order,official_category,official_move_name,official_input_display,official_input_signature,official_input_family,startup,active,recovery,damage,on_hit,on_block,cancel,match_status,match_method,candidate_count,supercombo_move_id,supercombo_move_type,supercombo_input,supercombo_name,supercombo_startup,supercombo_active,supercombo_recovery,supercombo_hit_advantage,supercombo_block_advantage,supercombo_cancel,supercombo_damage,field_comparisons_json
29,特殊技,武神獄鎖拳（4段目）,icon_punch_l 弱 arrow_3 icon_punch_m 中 arrow_3 key-d key-plus icon_punch_h 強 arrow_3 icon_kick_h 強,5LP~MP~2HP~HK,5LP~MP~2HP~HK,15,15-17,24,750,D,-12,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match,1,kimberly_5lp_mp_2hp_hk,ground_normal,5LP~MP~2HP~HK,Bushin Hellchain 2,15,3,24,KD +26(+45),-12,-,750(450),"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""15-17"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": false, ""official"": ""750"", ""official_raw"": ""750"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""750"", ""supercombo_raw"": ""750(450)""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""24"", ""official_raw"": ""24"", ""supercombo"": ""24"", ""supercombo_raw"": ""24""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""15"", ""official_raw"": ""15"", ""supercombo"": ""15"", ""supercombo_raw"": ""15""}}"
30,特殊技,武神獄鎖投げ,icon_punch_l 弱 arrow_3 icon_punch_m 中 arrow_3 key-d key-plus icon_punch_h 強 arrow_3 key-d key-plus icon_kick_h 強,5LP~MP~2HP~2HK,5LP~MP~2HP~2HK,15,15-17,23,750,D,-12,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match,1,kimberly_5lp_mp_2hp_2hk,ground_normal,5LP~MP~2HP~2HK,Bushin Hellchain Throw,15,3,23,KD +16,-12,-,750(450),"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""15-17"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": false, ""official"": ""750"", ""official_raw"": ""750"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""750"", ""supercombo_raw"": ""750(450)""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""23"", ""official_raw"": ""23"", ""supercombo"": ""23"", ""supercombo_raw"": ""23""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""15"", ""official_raw"": ""15"", ""supercombo"": ""15"", ""supercombo_raw"": ""15""}}"
31,必殺技,弱 武神旋風脚,key-d key-dl key-l key-plus icon_kick_l 弱,214LK,214K,6,6-36,着地後17,990,D,-30,,matched,exact_input+same_family+category_move_type+startup_match,3,kimberly_214lk,special,214LK,Bushin Senpukyaku,6,6(1)6(1)6(8)3,6+17 land,KD +23,-30,-,"360,270,360 (990)","{""active_duration"": {""comparable"": false, ""official"": ""31"", ""official_raw"": ""6-36"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""6(1)6(1)6(8)3""}, ""damage"": {""comparable"": false, ""official"": ""990"", ""official_raw"": ""990"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""360,270,360 (990)""}, ""recovery"": {""comparable"": true, ""match"": false, ""official"": ""land:17"", ""official_raw"": ""着地後17"", ""supercombo"": ""6+land:17"", ""supercombo_raw"": ""6+17 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""6"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}}"
32,必殺技,中 武神旋風脚,key-d key-dl key-l key-plus icon_kick_m 中,214MK,214K,7,7-37,着地後17,1080,D,-32,,matched,exact_input+same_family+category_move_type+startup_match,3,kimberly_214mk,special,214MK,Bushin Senpukyaku,7,6(1)6(1)6(8)3,8+17 land,KD +22,-32,-,360x3 (1080),"{""active_duration"": {""comparable"": false, ""official"": ""31"", ""official_raw"": ""7-37"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""6(1)6(1)6(8)3""}, ""damage"": {""comparable"": false, ""official"": ""1080"", ""official_raw"": ""1080"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""360x3 (1080)""}, ""recovery"": {""comparable"": true, ""match"": false, ""official"": ""land:17"", ""official_raw"": ""着地後17"", ""supercombo"": ""8+land:17"", ""supercombo_raw"": ""8+17 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""7"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}}"
33,必殺技,強 武神旋風脚,key-d key-dl key-l key-plus icon_kick_h 強,214HK,214K,8,8-38,着地後17,1170,D,-35,,matched,exact_input+same_family+category_move_type+startup_match,3,kimberly_214hk,special,214HK,Bushin Senpukyaku,8,6(1)6(1)6(8)3,11+17 land,KD +21,-35,-,"450,360x2 (1170)","{""active_duration"": {""comparable"": false, ""official"": ""31"", ""official_raw"": ""8-38"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""6(1)6(1)6(8)3""}, ""damage"": {""comparable"": false, ""official"": ""1170"", ""official_raw"": ""1170"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""450,360x2 (1170)""}, ""recovery"": {""comparable"": true, ""match"": false, ""official"": ""land:17"", ""official_raw"": ""着地後17"", ""supercombo"": ""11+land:17"", ""supercombo_raw"": ""11+17 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""8"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}}"
34,必殺技,OD 武神旋風脚,key-d key-dl key-l key-plus icon_kick icon_kick,214KK,214KK,6,6-35,着地後17,1410,D,-40,,matched,exact_input+family_input+same_family+category_move_type+startup_match,1,kimberly_214kk,special,214KK,Bushin Senpukyaku,6,6(1)6(1)6(1)6(1)2,12+17 land,KD +21,-40,SA2 (4th),"450,200x3,360 (1410)","{""active_duration"": {""comparable"": false, ""official"": ""30"", ""official_raw"": ""6-35"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""6(1)6(1)6(1)6(1)2""}, ""damage"": {""comparable"": false, ""official"": ""1410"", ""official_raw"": ""1410"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""450,200x3,360 (1410)""}, ""recovery"": {""comparable"": true, ""match"": false, ""official"": ""land:17"", ""official_raw"": ""着地後17"", ""supercombo"": ""12+land:17"", ""supercombo_raw"": ""12+17 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""6"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}}"
35,必殺技,空中武神旋風脚,（前ジャンプ中に） key-d key-dl key-l key-plus icon_kick,j.214K,j.214K,8,8-27,着地後12,900,5,1,,matched,exact_input+family_input+same_family+category_move_type+startup_match+recovery_match,1,kimberly_j214k,special,j.214K,Aerial Bushin Senpukyaku,8,2(7)2(7)2,12 land,+4(+8) (KD +38~42),-1(+4),-,"225x2,450 (900)","{""active_duration"": {""comparable"": false, ""official"": ""20"", ""official_raw"": ""8-27"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""2(7)2(7)2""}, ""damage"": {""comparable"": false, ""official"": ""900"", ""official_raw"": ""900"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""225x2,450 (900)""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:12"", ""official_raw"": ""着地後12"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:12"", ""supercombo_raw"": ""12 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""8"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}}"
36,必殺技,OD 空中武神旋風脚,（前ジャンプ中に） key-d key-dl key-l key-plus icon_kick icon_kick,j.214KK,j.214KK,8,8-27,着地後12,990,5,1,SA2,matched,exact_input+family_input+same_family+category_move_type+startup_match+recovery_match,1,kimberly_j214kk,special,j.214KK,Aerial Bushin Senpukyaku,8,2(2)3(2)2(2)3(2)2,12 land,+5(+8) (KD +46~51),-1(+4),SA2,"450,90x2,270,450 (1350)","{""active_duration"": {""comparable"": false, ""official"": ""20"", ""official_raw"": ""8-27"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""2(2)3(2)2(2)3(2)2""}, ""damage"": {""comparable"": false, ""official"": ""990"", ""official_raw"": ""990"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""450,90x2,270,450 (1350)""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:12"", ""official_raw"": ""着地後12"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:12"", ""supercombo_raw"": ""12 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""8"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}}"
37,必殺技,疾駆け,key-d key-dr key-r key-plus icon_kick,236K,236K,,,全体 55,0,,,,matched,exact_input+family_input+same_family+category_move_type,1,kimberly_236k,special,236K,Sprint,8~,-,-,-,-,-,-,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""damage"": {""comparable"": false, ""official"": ""0"", ""official_raw"": ""0"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""全体 55"", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""startup"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""8~""}}"
38,必殺技,OD 疾駆け,key-d key-dr key-r key-plus icon_kick icon_kick,236KK,236KK,,,全体 54,0,,,,matched,exact_input+family_input+same_family+category_move_type,1,kimberly_236kk,special,236KK,Sprint,8(6)~,-,-,-,-,-,-,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""damage"": {""comparable"": false, ""official"": ""0"", ""official_raw"": ""0"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""全体 54"", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""startup"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""8(6)~""}}"
39,必殺技,急停止,（疾駆け中に） icon_punch,P,P,,,全体 14,0,,,,unmatched,,0,,,,,,,,,,,,{}
40,必殺技,OD 急停止,（OD疾駆け中に） icon_punch,P,P,,,全体 13,0,,,,unmatched,,0,,,,,,,,,,,,{}
41,必殺技,胴刎ね,（疾駆け中に） icon_kick_l 弱,LK,K,21,21-27,16,900,D,1,SA3,unmatched,,0,,,,,,,,,,,,{}
42,必殺技,OD 胴刎ね,（OD疾駆け中に） icon_kick_l 弱,LK,K,17,17-23,16,1080,D,3,SA2,unmatched,,0,,,,,,,,,,,,{}
43,必殺技,影すくい,（疾駆け中に） icon_kick_m 中,MK,K,10,10-21,19,720,D,-12,SA3,unmatched,,0,,,,,,,,,,,,{}
44,必殺技,OD 影すくい,（OD疾駆け中に） icon_kick_m 中,MK,K,8,8-19,19,900,D,-10,SA2,unmatched,,0,,,,,,,,,,,,{}
45,必殺技,首狩り,（疾駆け中に） icon_kick_h 強,HK,K,19,19-23,19,900,D,-3,SA3,unmatched,,0,,,,,,,,,,,,{}
46,必殺技,OD 首狩り,（OD疾駆け中に） icon_kick_h 強,HK,K,15,15-19,19,1080,D,-1,SA2,unmatched,,0,,,,,,,,,,,,{}
47,必殺技,弧空,（疾駆けで相手に一定距離まで近付くと自動派生）,,,6,6-15,26+着地後4,450,3,-6,,unmatched,,0,,,,,,,,,,,,{}
48,必殺技,OD 弧空,（OD疾駆けで相手に一定距離まで近付くと自動派生）,,,6,6-15,26+着地後4,270,3,-6,,unmatched,,0,,,,,,,,,,,,{}
49,必殺技,武神イズナ落とし,（弧空中に） icon_punch,P,P,13,13-18,着地後40,1440,D,,,unmatched,,0,,,,,,,,,,,,{}
50,必殺技,OD 武神イズナ落とし,（OD弧空中に） icon_punch,P,P,13,13-18,着地後40,900,D,,,unmatched,,0,,,,,,,,,,,,{}
51,必殺技,武神鉾刃脚,（弧空中に） icon_kick,K,K,13,13-18,着地後20,630,D,-8,,unmatched,,0,,,,,,,,,,,,{}
52,必殺技,OD 武神鉾刃脚,（OD弧空中に） icon_kick,K,K,13,13-18,着地後20,630,D,-8,SA2,unmatched,,0,,,,,,,,,,,,{}
53,必殺技,弱 流転一文字,key-d key-dr key-r key-plus icon_punch_l 弱,236LP,236P,10,10-12,21,810,3,-4,SA3,matched,exact_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,3,kimberly_236lp,special,236LP,Vagabond Edge,10,3,21,+3(+5) (KD +30~36),-4(-2),SA3,810,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""10-12"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""810"", ""official_raw"": ""810"", ""supercombo"": ""810"", ""supercombo_raw"": ""810""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""21"", ""official_raw"": ""21"", ""supercombo"": ""21"", ""supercombo_raw"": ""21""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""10"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}}"
54,必殺技,中 流転一文字,key-d key-dr key-r key-plus icon_punch_m 中,236MP,236P,17,17-43※,28,1080,D,-12,SA3,matched,exact_input+same_family+category_move_type+startup_match+recovery_match,3,kimberly_236mp,special,236MP,Vagabond Edge,17,2,28,KD +37 (KD +26),-12,SA3 (1st),540x2 (1080),"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": ""17-43※"", ""reason"": ""official_uncomparable"", ""supercombo"": ""2"", ""supercombo_raw"": ""2""}, ""damage"": {""comparable"": false, ""official"": ""1080"", ""official_raw"": ""1080"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""540x2 (1080)""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""28"", ""official_raw"": ""28"", ""supercombo"": ""28"", ""supercombo_raw"": ""28""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""17"", ""official_raw"": ""17"", ""supercombo"": ""17"", ""supercombo_raw"": ""17""}}"
55,必殺技,強 流転一文字,key-d key-dr key-r key-plus icon_punch_h 強,236HP,236P,24,24- 45※,28,540,D,-12,SA3,matched,exact_input+same_family+category_move_type+startup_match+recovery_match,3,kimberly_236hp,special,236HP,Vagabond Edge,24,2,28,KD +56,-12,SA3 (1st) / Jmp,"360,180 (540)","{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": ""24- 45※"", ""reason"": ""official_uncomparable"", ""supercombo"": ""2"", ""supercombo_raw"": ""2""}, ""damage"": {""comparable"": false, ""official"": ""540"", ""official_raw"": ""540"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""360,180 (540)""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""28"", ""official_raw"": ""28"", ""supercombo"": ""28"", ""supercombo_raw"": ""28""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""24"", ""official_raw"": ""24"", ""supercombo"": ""24"", ""supercombo_raw"": ""24""}}"
56,必殺技,OD 流転一文字,key-d key-dr key-r key-plus icon_punch icon_punch,236PP,236PP,17,17- 38,28,540,D,-12,SA2,matched,exact_input+family_input+same_family+category_move_type+startup_match+recovery_match,1,kimberly_236pp,special,236PP,Vagabond Edge,17,2,28,KD +56,-12,SA2 SA3 (1st) / Jmp,"360,180 (540)","{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": ""17- 38"", ""reason"": ""official_uncomparable"", ""supercombo"": ""2"", ""supercombo_raw"": ""2""}, ""damage"": {""comparable"": false, ""official"": ""540"", ""official_raw"": ""540"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""360,180 (540)""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""28"", ""official_raw"": ""28"", ""supercombo"": ""28"", ""supercombo_raw"": ""28""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""17"", ""official_raw"": ""17"", ""supercombo"": ""17"", ""supercombo_raw"": ""17""}}"
57,必殺技,彩隠形,key-d key-dl key-l key-plus icon_punch,214P,214P,,,全体 43,0,,,,matched,exact_input+family_input+same_family+category_move_type,1,kimberly_214p,special,214P,Hidden Variable,19,8,17(7),-,-,-,-,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""official_uncomparable"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}, ""damage"": {""comparable"": false, ""official"": ""0"", ""official_raw"": ""0"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""全体 43"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""17"", ""supercombo_raw"": ""17(7)""}, ""startup"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""official_uncomparable"", ""supercombo"": ""19"", ""supercombo_raw"": ""19""}}"
58,必殺技,OD 彩隠形,key-d key-dl key-l key-plus icon_punch icon_punch,214PP,214PP,,,着地後3,0,,,,matched,exact_input+family_input+same_family+category_move_type,1,kimberly_214pp,special,214PP,Hidden Variable,19,8,16(7)+3 land,-,-,-,-,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""official_uncomparable"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}, ""damage"": {""comparable"": false, ""official"": ""0"", ""official_raw"": ""0"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""recovery"": {""comparable"": false, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""16(7)+3 land""}, ""startup"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""official_uncomparable"", ""supercombo"": ""19"", ""supercombo_raw"": ""19""}}"
59,必殺技,召雷細工,key-d key-d key-plus icon_punch,22P,22P,,,全体 44,0,,,,unmatched,,0,,,,,,,,,,,,{}
60,必殺技,OD 召雷細工,key-d key-d key-plus icon_punch icon_punch,22PP,22PP,,,全体 44,0,,,,unmatched,,0,,,,,,,,,,,,{}
61,必殺技,弱 細工手裏剣,（細工手裏剣ストックが1以上で） key-d key-d key-plus icon_punch_l 弱,22LP,22P,122※,122-131※,全体 44,450,,,,unmatched,,0,,,,,,,,,,,,{}
62,必殺技,中 細工手裏剣,（細工手裏剣ストックが1以上で） key-d key-d key-plus icon_punch_m 中,22MP,22P,124※,124-133※,全体 44,450,,,,unmatched,,0,,,,,,,,,,,,{}
63,必殺技,強 細工手裏剣,（細工手裏剣ストックが1以上で） key-d key-d key-plus icon_punch_h 強,22HP,22P,128※,128-137※,全体 44,450,,,,unmatched,,0,,,,,,,,,,,,{}
64,必殺技,弱 乱れ細工手裏剣,（細工手裏剣ストックが2以上で） key-d key-d key-plus icon_punch_l 弱 icon_punch_m 中,22LPMP,22PP,122※,122-131、170-179※,全体 44,450,,,,unmatched,,0,,,,,,,,,,,,{}
65,必殺技,中 乱れ細工手裏剣,（細工手裏剣ストックが2以上で） key-d key-d key-plus icon_punch_l 弱 icon_punch_h 強,22LPHP,22PP,122※,122-131、128-137※,全体 44,450,,,,unmatched,,0,,,,,,,,,,,,{}
66,必殺技,強 乱れ細工手裏剣,（細工手裏剣ストックが2以上で） key-d key-d key-plus icon_punch_m 中 icon_punch_h 強,22MPHP,22PP,124※,124-133、174-183※,全体 44,450,,,,unmatched,,0,,,,,,,,,,,,{}
67,必殺技,荒鵺捻り,（ジャンプ中に）（近距離で） key-d key-dr key-r key-plus icon_punch,j.236P,j.236P,5,5-7,着地後20,1440,D,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,kimberly_j236p,special,j.236P,Nue Twister,5,3,20 land,HKD +22,-,-,1440,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""5-7"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""1440"", ""official_raw"": ""1440"", ""supercombo"": ""1440"", ""supercombo_raw"": ""1440""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:20"", ""official_raw"": ""着地後20"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:20"", ""supercombo_raw"": ""20 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""5"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}}"
68,必殺技,OD 荒鵺捻り,（ジャンプ中に）（近距離で） key-d key-dr key-r key-plus icon_punch icon_punch,j.236PP,j.236PP,5,5-7,着地後20,900,D,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,kimberly_j236pp,special,j.236PP,Nue Twister,5,3,20 land,HKD +98 OTG,-,-,900,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""5-7"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:20"", ""official_raw"": ""着地後20"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:20"", ""supercombo_raw"": ""20 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""5"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}}"
69,スーパーアーツ,SA1 武神乱拍子,key-d key-dr key-r key-d key-dr key-r key-plus icon_kick,236236K,236236K,10,10-24,40,1800,D,-25,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,kimberly_236236k_0stock,super,236236K,Bushin Beats,10,15,40,KD +22,-25,-,1800,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""15"", ""official_raw"": ""10-24"", ""supercombo"": ""15"", ""supercombo_raw"": ""15""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""1800"", ""official_raw"": ""1800"", ""supercombo"": ""1800"", ""supercombo_raw"": ""1800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""40"", ""official_raw"": ""40"", ""supercombo"": ""40"", ""supercombo_raw"": ""40""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""10"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}}"
70,スーパーアーツ,SA1 武神乱拍子・雷譜,（細工手裏剣ストックが1以上で） key-d key-dr key-r key-d key-dr key-r key-plus icon_kick ホールド,236236K,236236K,10,10-24,40,2200,D,-25,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match,1,kimberly_236236k_0stock,super,236236K,Bushin Beats,10,15,40,KD +22,-25,-,1800,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""15"", ""official_raw"": ""10-24"", ""supercombo"": ""15"", ""supercombo_raw"": ""15""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""2200"", ""official_raw"": ""2200"", ""supercombo"": ""1800"", ""supercombo_raw"": ""1800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""40"", ""official_raw"": ""40"", ""supercombo"": ""40"", ""supercombo_raw"": ""40""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""10"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}}"
71,スーパーアーツ,SA2 武神天翔亢竜,key-d key-dl key-l key-d key-dl key-l key-plus icon_punch,214214P,214214P,13,13-20,着地後39,2800,D,-25,,matched,exact_input+family_input+same_family+category_move_type+startup_match+recovery_match+damage_match,1,kimberly_214214p,super,214214P,Bushin Scramble,13,until land,39 land,KD +22,-26(-20),-,2800,"{""active_duration"": {""comparable"": false, ""official"": ""8"", ""official_raw"": ""13-20"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""until land""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""2800"", ""official_raw"": ""2800"", ""supercombo"": ""2800"", ""supercombo_raw"": ""2800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:39"", ""official_raw"": ""着地後39"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:39"", ""supercombo_raw"": ""39 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""13"", ""official_raw"": ""13"", ""supercombo"": ""13"", ""supercombo_raw"": ""13""}}"
72,スーパーアーツ,SA2 空中武神天翔亢竜,（前ジャンプ中に） key-d key-dl key-l key-d key-dl key-l key-plus icon_punch,j.214214P,j.214214P,13,13-着地まで,着地後39,2800,D,,,matched,exact_input+family_input+same_family+category_move_type+recovery_match+damage_match,1,kimberly_j214214p,super,j.214214P,Soaring Bushin Scramble,13(2),until land,39 land,KD +22,-26(-20),-,2800,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": ""13-着地まで"", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""until land""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""2800"", ""official_raw"": ""2800"", ""supercombo"": ""2800"", ""supercombo_raw"": ""2800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:39"", ""official_raw"": ""着地後39"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:39"", ""supercombo_raw"": ""39 land""}, ""startup"": {""comparable"": false, ""official"": ""13"", ""official_raw"": ""13"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""13"", ""supercombo_raw"": ""13(2)""}}"
73,スーパーアーツ,SA3 武神顕現神楽,key-d key-dr key-r key-d key-dr key-r key-plus icon_punch,236236P,236236P,8,8-13,51,4000,D,-35,,matched,exact_input+family_input+same_family+category_move_type+non_ca_variant+startup_match+active_duration_match+recovery_match+damage_match,2,kimberly_236236p,super,236236P,Bushin Ninjastar Cypher,8,6,51,HKD +16,-35,-,4000,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""8-13"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""4000"", ""official_raw"": ""4000"", ""supercombo"": ""4000"", ""supercombo_raw"": ""4000""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""51"", ""official_raw"": ""51"", ""supercombo"": ""51"", ""supercombo_raw"": ""51""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""8"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}}"
