official_row_order,official_category,official_move_name,official_input_display,official_input_signature,official_input_family,startup,active,recovery,damage,on_hit,on_block,cancel,match_status,match_method,candidate_count,supercombo_move_id,supercombo_move_type,supercombo_input,supercombo_name,supercombo_startup,supercombo_active,supercombo_recovery,supercombo_hit_advantage,supercombo_block_advantage,supercombo_cancel,supercombo_damage,field_comparisons_json
29,必殺技,OD コンドルウィンド,key-d key-dl key-l key-plus icon_punch icon_punch,214PP,214PP,19,19-22,23,1200,D,-5,SA2,unmatched,,0,,,,,,,,,,,,{}
30,必殺技,弱 コンドルスパイア,key-d key-dr key-r key-plus icon_kick_l 弱,236LK,236K,17,17-29,16,800,D,-8,,matched,exact_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,3,lily_236lk,special,236LK,Condor Spire,17,13,2+14 land,KD +33(+45),-8(+4),-,800,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""13"", ""official_raw"": ""17-29"", ""supercombo"": ""13"", ""supercombo_raw"": ""13""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""16"", ""reason"": ""official_uncomparable"", ""supercombo"": ""2+land:14"", ""supercombo_raw"": ""2+14 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""17"", ""official_raw"": ""17"", ""supercombo"": ""17"", ""supercombo_raw"": ""17""}}"
31,必殺技,中 コンドルスパイア,key-d key-dr key-r key-plus icon_kick_m 中,236MK,236K,21,21-33,16,900,D,-8,,matched,exact_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,3,lily_236mk,special,236MK,Condor Spire,21,13,2+14 land,KD +37(+49),-8(+4),-,900,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""13"", ""official_raw"": ""21-33"", ""supercombo"": ""13"", ""supercombo_raw"": ""13""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""16"", ""reason"": ""official_uncomparable"", ""supercombo"": ""2+land:14"", ""supercombo_raw"": ""2+14 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""21"", ""official_raw"": ""21"", ""supercombo"": ""21"", ""supercombo_raw"": ""21""}}"
32,必殺技,強 コンドルスパイア,key-d key-dr key-r key-plus icon_kick_h 強,236HK,236K,25,25-37,16,1000,D,-8,,matched,exact_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,3,lily_236hk,special,236HK,Condor Spire,25,13,2+14 land,KD +37(+49),-8(+4),-,1000,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""13"", ""official_raw"": ""25-37"", ""supercombo"": ""13"", ""supercombo_raw"": ""13""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""1000"", ""official_raw"": ""1000"", ""supercombo"": ""1000"", ""supercombo_raw"": ""1000""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""16"", ""reason"": ""official_uncomparable"", ""supercombo"": ""2+land:14"", ""supercombo_raw"": ""2+14 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""25"", ""official_raw"": ""25"", ""supercombo"": ""25"", ""supercombo_raw"": ""25""}}"
33,必殺技,OD 弱 コンドルスパイア,key-d key-dr key-r key-plus icon_kick_l 弱 icon_kick_m 中 key-or icon_kick_l 弱 icon_kick_h 強,236LKMK/LKHK,236LKMK/KK,15,15-27,13,1000,D,-8,※,unmatched,,0,,,,,,,,,,,,{}
34,必殺技,OD 強 コンドルスパイア,key-d key-dr key-r key-plus icon_kick_m 中 icon_kick_h 強,236MKHK,236KK,15,15-27,13,1000,D,-8,※,matched,family_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,1,lily_236kk,special,236KK,Condor Spire,15,13,2+11 land,KD +43(+55),-8(+4),SA2,1000,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""13"", ""official_raw"": ""15-27"", ""supercombo"": ""13"", ""supercombo_raw"": ""13""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""1000"", ""official_raw"": ""1000"", ""supercombo"": ""1000"", ""supercombo_raw"": ""1000""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""13"", ""reason"": ""official_uncomparable"", ""supercombo"": ""2+land:11"", ""supercombo_raw"": ""2+11 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""15"", ""official_raw"": ""15"", ""supercombo"": ""15"", ""supercombo_raw"": ""15""}}"
35,必殺技,[風纏い]弱 コンドルスパイア,key-d key-dr key-r key-plus icon_kick_l 弱,236LK,236K,9,9-37,14,1000,D,1,,matched,exact_input+same_family+category_move_type,3,lily_236lk,special,236LK,Condor Spire,17,13,2+14 land,KD +33(+45),-8(+4),-,800,"{""active_duration"": {""comparable"": true, ""match"": false, ""official"": ""29"", ""official_raw"": ""9-37"", ""supercombo"": ""13"", ""supercombo_raw"": ""13""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""1000"", ""official_raw"": ""1000"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""14"", ""reason"": ""official_uncomparable"", ""supercombo"": ""2+land:14"", ""supercombo_raw"": ""2+14 land""}, ""startup"": {""comparable"": true, ""match"": false, ""official"": ""9"", ""official_raw"": ""9"", ""supercombo"": ""17"", ""supercombo_raw"": ""17""}}"
36,必殺技,[風纏い]中 コンドルスパイア,key-d key-dr key-r key-plus icon_kick_m 中,236MK,236K,13,13-41,14,1100,D,1,,matched,exact_input+same_family+category_move_type,3,lily_236mk,special,236MK,Condor Spire,21,13,2+14 land,KD +37(+49),-8(+4),-,900,"{""active_duration"": {""comparable"": true, ""match"": false, ""official"": ""29"", ""official_raw"": ""13-41"", ""supercombo"": ""13"", ""supercombo_raw"": ""13""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""1100"", ""official_raw"": ""1100"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""14"", ""reason"": ""official_uncomparable"", ""supercombo"": ""2+land:14"", ""supercombo_raw"": ""2+14 land""}, ""startup"": {""comparable"": true, ""match"": false, ""official"": ""13"", ""official_raw"": ""13"", ""supercombo"": ""21"", ""supercombo_raw"": ""21""}}"
37,必殺技,[風纏い]強 コンドルスパイア,key-d key-dr key-r key-plus icon_kick_h 強,236HK,236K,17,17-45,14,1200,D,1,,matched,exact_input+same_family+category_move_type,3,lily_236hk,special,236HK,Condor Spire,25,13,2+14 land,KD +37(+49),-8(+4),-,1000,"{""active_duration"": {""comparable"": true, ""match"": false, ""official"": ""29"", ""official_raw"": ""17-45"", ""supercombo"": ""13"", ""supercombo_raw"": ""13""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""1200"", ""official_raw"": ""1200"", ""supercombo"": ""1000"", ""supercombo_raw"": ""1000""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""14"", ""reason"": ""official_uncomparable"", ""supercombo"": ""2+land:14"", ""supercombo_raw"": ""2+14 land""}, ""startup"": {""comparable"": true, ""match"": false, ""official"": ""17"", ""official_raw"": ""17"", ""supercombo"": ""25"", ""supercombo_raw"": ""25""}}"
38,必殺技,[風纏い]OD 弱 コンドルスパイア,key-d key-dr key-r key-plus icon_kick_l 弱 icon_kick_m 中 key-or icon_kick_l 弱 icon_kick_h 強,236LKMK/LKHK,236LKMK/KK,9,9-32,14,1200,D,2,※,unmatched,,0,,,,,,,,,,,,{}
39,必殺技,[風纏い]OD 強 コンドルスパイア,key-d key-dr key-r key-plus icon_kick_m 中 icon_kick_h 強,236MKHK,236KK,9,9-32,14,1200,D,2,※,matched,family_input+same_family+category_move_type,1,lily_236kk,special,236KK,Condor Spire,15,13,2+11 land,KD +43(+55),-8(+4),SA2,1000,"{""active_duration"": {""comparable"": true, ""match"": false, ""official"": ""24"", ""official_raw"": ""9-32"", ""supercombo"": ""13"", ""supercombo_raw"": ""13""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""1200"", ""official_raw"": ""1200"", ""supercombo"": ""1000"", ""supercombo_raw"": ""1000""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""14"", ""reason"": ""official_uncomparable"", ""supercombo"": ""2+land:11"", ""supercombo_raw"": ""2+11 land""}, ""startup"": {""comparable"": true, ""match"": false, ""official"": ""9"", ""official_raw"": ""9"", ""supercombo"": ""15"", ""supercombo_raw"": ""15""}}"
40,必殺技,弱 トマホークバスター,key-r key-d key-dr key-plus icon_punch_l 弱,623LP,623P,6,6-16,20+着地後12,900,D,-27,,matched,exact_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,3,lily_623lp,special,623LP,Tomahawk Buster,6,11,21+12 land,KD +36(+41),-27,-,900,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""11"", ""official_raw"": ""6-16"", ""supercombo"": ""11"", ""supercombo_raw"": ""11""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": true, ""match"": false, ""official"": ""20+land:12"", ""official_raw"": ""20+着地後12"", ""supercombo"": ""21+land:12"", ""supercombo_raw"": ""21+12 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""6"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}}"
41,必殺技,中 トマホークバスター,key-r key-d key-dr key-plus icon_punch_m 中,623MP,623P,8,8-19,24+着地後12,1000,D,-32,,matched,exact_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,3,lily_623mp,special,623MP,Tomahawk Buster,8,12,25+12 land,KD +36(+42),-32,-,1000,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""12"", ""official_raw"": ""8-19"", ""supercombo"": ""12"", ""supercombo_raw"": ""12""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""1000"", ""official_raw"": ""1000"", ""supercombo"": ""1000"", ""supercombo_raw"": ""1000""}, ""recovery"": {""comparable"": true, ""match"": false, ""official"": ""24+land:12"", ""official_raw"": ""24+着地後12"", ""supercombo"": ""25+land:12"", ""supercombo_raw"": ""25+12 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""8"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}}"
42,必殺技,強 トマホークバスター,key-r key-d key-dr key-plus icon_punch_h 強,623HP,623P,10,10-23,25+着地後12,1200,D,-35,,matched,exact_input+same_family+category_move_type+startup_match+damage_match,3,lily_623hp,special,623HP,Tomahawk Buster,10,13,26+12 land,KD +36(+41),-35,-,1200,"{""active_duration"": {""comparable"": true, ""match"": false, ""official"": ""14"", ""official_raw"": ""10-23"", ""supercombo"": ""13"", ""supercombo_raw"": ""13""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""1200"", ""official_raw"": ""1200"", ""supercombo"": ""1200"", ""supercombo_raw"": ""1200""}, ""recovery"": {""comparable"": true, ""match"": false, ""official"": ""25+land:12"", ""official_raw"": ""25+着地後12"", ""supercombo"": ""26+land:12"", ""supercombo_raw"": ""26+12 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""10"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}}"
43,必殺技,OD トマホークバスター,key-r key-d key-dr key-plus icon_punch icon_punch,623PP,623PP,6,6-17,27+着地後15,1400,D,-35,※,matched,exact_input+family_input+same_family+category_move_type+startup_match,1,lily_623pp,special,623PP,Tomahawk Buster,6,"3,9",28+15 land,KD +32(+37),-35,j.PPP (hit),"800,600","{""active_duration"": {""comparable"": false, ""official"": ""12"", ""official_raw"": ""6-17"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""3,9""}, ""damage"": {""comparable"": false, ""official"": ""1400"", ""official_raw"": ""1400"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""800,600""}, ""recovery"": {""comparable"": true, ""match"": false, ""official"": ""27+land:15"", ""official_raw"": ""27+着地後15"", ""supercombo"": ""28+land:15"", ""supercombo_raw"": ""28+15 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""6"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}}"
44,必殺技,[風纏い]弱 トマホークバスター,key-r key-d key-dr key-plus icon_punch_l 弱,623LP,623P,4,4-16,20+着地後12,1000,D,-25,,matched,exact_input+same_family+category_move_type,3,lily_623lp,special,623LP,Tomahawk Buster,6,11,21+12 land,KD +36(+41),-27,-,900,"{""active_duration"": {""comparable"": true, ""match"": false, ""official"": ""13"", ""official_raw"": ""4-16"", ""supercombo"": ""11"", ""supercombo_raw"": ""11""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""1000"", ""official_raw"": ""1000"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": true, ""match"": false, ""official"": ""20+land:12"", ""official_raw"": ""20+着地後12"", ""supercombo"": ""21+land:12"", ""supercombo_raw"": ""21+12 land""}, ""startup"": {""comparable"": true, ""match"": false, ""official"": ""4"", ""official_raw"": ""4"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}}"
45,必殺技,[風纏い]中 トマホークバスター,key-r key-d key-dr key-plus icon_punch_m 中,623MP,623P,6,6-9 10-19,24+着地後12,1200,D,-30,,matched,exact_input+same_family+category_move_type,3,lily_623mp,special,623MP,Tomahawk Buster,8,12,25+12 land,KD +36(+42),-32,-,1000,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": ""6-9 10-19"", ""reason"": ""official_uncomparable"", ""supercombo"": ""12"", ""supercombo_raw"": ""12""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""1200"", ""official_raw"": ""1200"", ""supercombo"": ""1000"", ""supercombo_raw"": ""1000""}, ""recovery"": {""comparable"": true, ""match"": false, ""official"": ""24+land:12"", ""official_raw"": ""24+着地後12"", ""supercombo"": ""25+land:12"", ""supercombo_raw"": ""25+12 land""}, ""startup"": {""comparable"": true, ""match"": false, ""official"": ""6"", ""official_raw"": ""6"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}}"
46,必殺技,[風纏い]強 トマホークバスター,key-r key-d key-dr key-plus icon_punch_h 強,623HP,623P,8,8-23,25+着地後12,1400,D,-33,,matched,exact_input+same_family+category_move_type,3,lily_623hp,special,623HP,Tomahawk Buster,10,13,26+12 land,KD +36(+41),-35,-,1200,"{""active_duration"": {""comparable"": true, ""match"": false, ""official"": ""16"", ""official_raw"": ""8-23"", ""supercombo"": ""13"", ""supercombo_raw"": ""13""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""1400"", ""official_raw"": ""1400"", ""supercombo"": ""1200"", ""supercombo_raw"": ""1200""}, ""recovery"": {""comparable"": true, ""match"": false, ""official"": ""25+land:12"", ""official_raw"": ""25+着地後12"", ""supercombo"": ""26+land:12"", ""supercombo_raw"": ""26+12 land""}, ""startup"": {""comparable"": true, ""match"": false, ""official"": ""8"", ""official_raw"": ""8"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}}"
47,必殺技,[風纏い]OD トマホークバスター,key-r key-d key-dr key-plus icon_punch icon_punch,623PP,623PP,4,4-17,27+着地後15,1600,D,-35,※,matched,exact_input+family_input+same_family+category_move_type,1,lily_623pp,special,623PP,Tomahawk Buster,6,"3,9",28+15 land,KD +32(+37),-35,j.PPP (hit),"800,600","{""active_duration"": {""comparable"": false, ""official"": ""14"", ""official_raw"": ""4-17"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""3,9""}, ""damage"": {""comparable"": false, ""official"": ""1600"", ""official_raw"": ""1600"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""800,600""}, ""recovery"": {""comparable"": true, ""match"": false, ""official"": ""27+land:15"", ""official_raw"": ""27+着地後15"", ""supercombo"": ""28+land:15"", ""supercombo_raw"": ""28+15 land""}, ""startup"": {""comparable"": true, ""match"": false, ""official"": ""4"", ""official_raw"": ""4"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}}"
48,必殺技,コンドルダイブ,（垂直 or 前ジャンプ中に） icon_punch icon_punch,j.PP,j.PP,12,12-着地まで,着地後24,800,D,-24,,matched,exact_input+family_input+same_family+category_move_type+startup_match+damage_match,1,lily_jpp,special,j.PP,Condor Dive,12,11(17),5+19 land,KD +32(+37),-24(-19),-,800,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": ""12-着地まで"", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""11(17)""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": false, ""official"": ""land:24"", ""official_raw"": ""着地後24"", ""supercombo"": ""5+land:19"", ""supercombo_raw"": ""5+19 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""12"", ""official_raw"": ""12"", ""supercombo"": ""12"", ""supercombo_raw"": ""12""}}"
49,必殺技,OD コンドルダイブ,（垂直 or 前ジャンプ中に）（ODトマホークバスター中に） icon_punch icon_punch icon_punch,j.PPP,j.PPP,12,12-着地まで,着地後24,1400,D,-24,,matched,exact_input+family_input+same_family+category_move_type+startup_match+damage_match,1,lily_jppp,special,j.PPP,Condor Dive,12,10(14),5+19 land,KD +40(+46),-24(-19),-,1400,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": ""12-着地まで"", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""10(14)""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""1400"", ""official_raw"": ""1400"", ""supercombo"": ""1400"", ""supercombo_raw"": ""1400""}, ""recovery"": {""comparable"": true, ""match"": false, ""official"": ""land:24"", ""official_raw"": ""着地後24"", ""supercombo"": ""5+land:19"", ""supercombo_raw"": ""5+19 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""12"", ""official_raw"": ""12"", ""supercombo"": ""12"", ""supercombo_raw"": ""12""}}"
50,必殺技,[風纏い]コンドルダイブ,（垂直 or 前ジャンプ中に） icon_punch icon_punch,j.PP,j.PP,12,12-着地まで,着地後24,1000,D,-23,,matched,exact_input+family_input+same_family+category_move_type+startup_match,1,lily_jpp,special,j.PP,Condor Dive,12,11(17),5+19 land,KD +32(+37),-24(-19),-,800,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": ""12-着地まで"", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""11(17)""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""1000"", ""official_raw"": ""1000"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": false, ""official"": ""land:24"", ""official_raw"": ""着地後24"", ""supercombo"": ""5+land:19"", ""supercombo_raw"": ""5+19 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""12"", ""official_raw"": ""12"", ""supercombo"": ""12"", ""supercombo_raw"": ""12""}}"
51,必殺技,[風纏い]OD コンドルダイブ,（垂直 or 前ジャンプ中に）（ODトマホークバスター中に） icon_punch icon_punch icon_punch,j.PPP,j.PPP,12,12-着地まで,着地後24,1600,D,-23,,matched,exact_input+family_input+same_family+category_move_type+startup_match,1,lily_jppp,special,j.PPP,Condor Dive,12,10(14),5+19 land,KD +40(+46),-24(-19),-,1400,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": ""12-着地まで"", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""10(14)""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""1600"", ""official_raw"": ""1600"", ""supercombo"": ""1400"", ""supercombo_raw"": ""1400""}, ""recovery"": {""comparable"": true, ""match"": false, ""official"": ""land:24"", ""official_raw"": ""着地後24"", ""supercombo"": ""5+land:19"", ""supercombo_raw"": ""5+19 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""12"", ""official_raw"": ""12"", ""supercombo"": ""12"", ""supercombo_raw"": ""12""}}"
52,必殺技,弱 メキシカンタイフーン,（近距離で） key-circle key-plus icon_punch_l 弱,360+LP,360+P,5,5-7,53,2000,D,,,matched,exact_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match,3,lily_360lp,special,360+LP,Mexican Typhoon,5,3,53,HKD +28,-,-,2000 (2300),"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""5-7"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": false, ""official"": ""2000"", ""official_raw"": ""2000"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""2000"", ""supercombo_raw"": ""2000 (2300)""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""53"", ""official_raw"": ""53"", ""supercombo"": ""53"", ""supercombo_raw"": ""53""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""5"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}}"
53,必殺技,中 メキシカンタイフーン,（近距離で） key-circle key-plus icon_punch_m 中,360+MP,360+P,5,5-7,53,2400,D,,,matched,exact_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match,3,lily_360mp,special,360+MP,Mexican Typhoon,5,3,53,HKD +28,-,-,2400 (2760),"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""5-7"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": false, ""official"": ""2400"", ""official_raw"": ""2400"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""2400"", ""supercombo_raw"": ""2400 (2760)""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""53"", ""official_raw"": ""53"", ""supercombo"": ""53"", ""supercombo_raw"": ""53""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""5"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}}"
54,必殺技,強 メキシカンタイフーン,（近距離で） key-circle key-plus icon_punch_h 強,360+HP,360+P,5,5-7,53,2800,D,,,matched,exact_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match,3,lily_360hp,special,360+HP,Mexican Typhoon,5,3,53,HKD +28,-,-,2800 (3220),"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""5-7"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": false, ""official"": ""2800"", ""official_raw"": ""2800"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""2800"", ""supercombo_raw"": ""2800 (3220)""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""53"", ""official_raw"": ""53"", ""supercombo"": ""53"", ""supercombo_raw"": ""53""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""5"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}}"
55,必殺技,OD メキシカンタイフーン,（近距離で） key-circle key-plus icon_punch icon_punch,360+PP,360+PP,5,5-7,53,2900,D,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match,1,lily_360pp,special,360+PP,Mexican Typhoon,5,3,53,HKD +28,-,-,2900 (3350),"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""5-7"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": false, ""official"": ""2900"", ""official_raw"": ""2900"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""2900"", ""supercombo_raw"": ""2900 (3350)""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""53"", ""official_raw"": ""53"", ""supercombo"": ""53"", ""supercombo_raw"": ""53""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""5"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}}"
56,スーパーアーツ,SA1 ブリージングホーク,key-d key-dr key-r key-d key-dr key-r key-plus icon_punch,236236P,236236P,10,10-47,54,2200,D,-36,,matched,exact_input+family_input+same_family+category_move_type+startup_match+recovery_match,1,lily_236236p,super,236236P,Breezing Hawk,10,2(5)2(7)2(8)2(8)2,54,KD +27(+19),-36,-,2200 (1840),"{""active_duration"": {""comparable"": false, ""official"": ""38"", ""official_raw"": ""10-47"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""2(5)2(7)2(8)2(8)2""}, ""damage"": {""comparable"": false, ""official"": ""2200"", ""official_raw"": ""2200"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""2200"", ""supercombo_raw"": ""2200 (1840)""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""54"", ""official_raw"": ""54"", ""supercombo"": ""54"", ""supercombo_raw"": ""54""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""10"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}}"
57,スーパーアーツ,SA2 サンダーバード,key-d key-dr key-r key-d key-dr key-r key-plus icon_kick,236236K,236236K,9,9-41,39+着地後24,2600,D,-60,,matched,exact_input+family_input+same_family+category_move_type+startup_match+recovery_match+damage_match,2,lily_236236k,super,236236K,Thunderbird,9,"4,3x6(9)2",39+24 land,KD +42,-60(-66),-,2600,"{""active_duration"": {""comparable"": false, ""official"": ""33"", ""official_raw"": ""9-41"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""4,3x6(9)2""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""2600"", ""official_raw"": ""2600"", ""supercombo"": ""2600"", ""supercombo_raw"": ""2600""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""39+land:24"", ""official_raw"": ""39+着地後24"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""39+land:24"", ""supercombo_raw"": ""39+24 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""9"", ""official_raw"": ""9"", ""supercombo"": ""9"", ""supercombo_raw"": ""9""}}"
58,スーパーアーツ,[風纏い]SA2 サンダーバード,key-d key-dr key-r key-d key-dr key-r key-plus icon_kick,236236K,236236K,9,9-41,39+着地後24,2900,D,-59,,matched,exact_input+family_input+same_family+category_move_type+startup_match+recovery_match+damage_match,2,lily_236236k_1stock,super,236236K,Thunderbird (Windclad),9,"2x11,3(6)2",39+24 land,KD +46,-59(-65),-,2900,"{""active_duration"": {""comparable"": false, ""official"": ""33"", ""official_raw"": ""9-41"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""2x11,3(6)2""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""2900"", ""official_raw"": ""2900"", ""supercombo"": ""2900"", ""supercombo_raw"": ""2900""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""39+land:24"", ""official_raw"": ""39+着地後24"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""39+land:24"", ""supercombo_raw"": ""39+24 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""9"", ""official_raw"": ""9"", ""supercombo"": ""9"", ""supercombo_raw"": ""9""}}"
