row_order,section,move_type,move_id,input,name,damage,startup,active,recovery,total,hit_advantage,block_advantage,guard,cancel,hitconfirm,chip,damage_scaling,punish_advantage,perfect_parry_advantage,drive_rush_cancel_on_hit,drive_rush_cancel_on_block,after_drive_rush_on_hit,after_drive_rush_on_block,hitstun,blockstun,hitstop,drive_damage_block,drive_damage_hit,drive_gain,super_gain_hit,super_gain_block,invuln,armor,airborne,attack_range,range_notes,juggle_start,juggle_increase,juggle_limit,projectile_speed,pushback_hit,pushback_block,images,hitboxes,notes
47,Specials,special,akuma_623hp,623HP,Gou Shoryuken,"600,500,400 (1500)",7,"2,3,6",35+15 land,67,KD +30,-36(-39),LH,SA3,17,"150,125,(100) (375/275)",20% Starter,KD +30,-52(-59),,,,,,25(22) total,"15,7,6",2000x2~3,[5000],700x3,400x3 (280x3),200x2~3 (100x2~3),1-8 Air,,9-52 (FKD),1.124 (1st),,1,"1,1,1","5,7,8 [9]",,,,SF6_Akuma_623hp.png,SF6_Akuma_623hp_hitbox.png,Puts opponent into limited juggle state; 3f worse on block and 100 less chip damage vs. crouching; cannot hit cross-up; only the first active frame can cancel into SA3; higher juggle limit on active frame 7~
48,Specials,special,akuma_623pp,623PP,Gou Shoryuken,"300x3,700 (1700)",6,"2,2,7",37+15 land,68,KD +14,-41,LH,-,,75x2,,KD +14,-61,,,,,,22 total,"11,4,10","2500,1250",,-20000,200x5 (140x5),100x2 (50x2),1-8 Full,,8-53 (FKD),1.006 (1st),,1(23),"1,1,1,10,10","7,8,9,50,50",,,,SF6_Akuma_623pp.png,SF6_Akuma_623pp_hitbox.png,"Can only hit twice vs. grounded opponents (will not break DI armor); cannot hit cross-up; transitions to follow-up slam on hit if either of the first 2 hits connect (active frames 1-4); if only 3rd hit connects, does not perform the slam and does only 300 damage; recovery/total refers to whiff/block version"
49,Specials,special,akuma_214lk,214LK,Tatsumaki Zanku-Kyaku,600,12,2,14+7(13) land,34(40),KD +50,-13,LH,-,,150,Combo (2 hits),KD +50,-27,,,,,,16,12,4000,[5000],2000,1000 (700),500 (250),,,5-27 (FKD),,,2,1,0,,,,SF6_Akuma_214lk.png,SF6_Akuma_214lk_hitbox.png,"6f extra recovery on block/whiff; whiffs on crouching opponents (for consistency, cancel from 5MK or 2HP); cannot hit cross-up; puts opponent into limited juggle state; allows juggle into 623P (close range), 2HK (safe jump setup), or any Super"
50,Specials,special,akuma_214mk,214MK,Tatsumaki Zanku-Kyaku,500x2 (1000),11,2(13)3,10+20 land,58,KD +41(38),-13(-28),LH,-,,125x2,Combo (2 hits),KD +41(38),-31(-46),,,,,,20x2 (35 total),"8,15",2500x2,[5000],1000x2,500x2 (350x2),250x2 (125x2),8-38 Lower Body Projectile,,5-38 (FKD),,,2,"0,2","5,5",,,,SF6_Akuma_214mk.png,SF6_Akuma_214mk_hitbox.png,"2 hits; whiffs on crouching opponents; cannot hit cross-up; puts opponent into limited juggle state (follow-up requires higher juggle connect, like after wallsplat); 2nd hit has 3f worse KD advantage; -28 oB refers to fuzzy guard scenario where 1st hit can connect vs. crouch block"
51,Specials,special,akuma_214hk,214HK,Tatsumaki Zanku-Kyaku,"400,300x2,600 (1600)",7,3(6)3(9)3(18)3,21+14(20) land,86(92),KD +34,-59,LH,-,,100,,KD +34,-78,,,,,,21,"10,3x2,12",5000,"[1000x3,2000]",500x4 (500),250x4 (175x4),500 (250),,,8-72 (FKD),,,1,"0,0,0,1","5,5,5,8",,,,SF6_Akuma_214hk.png,SF6_Akuma_214hk_hitbox.png,"6f extra recovery on block/whiff; can hit crouching opponents; upward angle, primarily used as a juggle ender for damage and corner carry"
52,Specials,special,akuma_214kk,214KK,Tatsumaki Zanku-Kyaku,"200x3,100,300 (1000)",13,2(4)2(4)2(3)2(4)2,7+19 land,63,KD +47,-17(-35),LH,-,,"50x2,(25,50,75) (100~250)",,KD +47,-25(-49),,,,,,34 total,"6,2,1,4,13",800x5,"[1000x4,6000]",-20000,1000 (700),"100x2,80x2,100 (50x2,40x2,50)",,,5-44 (FKD),,,3,"1,1,0,0,1","10,11,12,13,14",,,,SF6_Akuma_214kk.png,"SF6_Akuma_214kk_hitbox.png, SF6_Akuma_214kk_2_hitbox.png","Whiffs on crouching opponents; if 1st hit is stand blocked, opponent can crouch block after 2nd hit resulting in much worse disadvantage; cannot hit cross-up; puts opponent into limited juggle state (combos into 623LP/MP/PP); performs final kick on hit only"
53,Specials,special,akuma_j214k,j.214K,Aerial Tatsumaki Zanku-Kyaku,900,11,2(5)2(5)2,16 land,,KD +46(+52),-2(+3) Front -6(-1) Back,LH,-,,225,30% Starter,KD +46(+52),-22(-15),,,,,,20(16),15,4000,[5000],2000,600 (420),300 (150),,,Until Land (FKD),,,2,1,8,,,,SF6_Akuma_j214k.png,SF6_Akuma_j214k_hitbox.png,During forward jump only; can hit cross-up but does not hit overhead; puts opponent into limited juggle state; KD and block advantage depends on how high it connects; 4f less blockstun on cross-up version; Akuma is in a crouching state on frames 4-16 of landing recovery; lower foot/leg hurtbox is projectile invuln 1f~land
54,Specials,special,akuma_j214kk,j.214KK,Aerial Tatsumaki Zanku-Kyaku,"200x4,500 (1300)",11,2(1)3(1)3(1)3(2)2,16 land,,KD +40(+53),-,-,-,,,Combo (2 hits),KD +40(+53),,,,,,,,"6,2x3,12",,"[1000x4,6000]",-20000,200x5 (140x5),,,,Until Land (FKD),,,2,"0,0,0,0,1","10,11,12,13,8",,,,SF6_Akuma_j214kk.png,SF6_Akuma_j214kk_hitbox.png,"During forward jump only; cannot hit cross-up or against grounded opponents; stops Akuma's jump momentum; performs final kick on hit only, which slams opponent down into a limited juggle OTG state (combos into 623LP/MP/PP on lower connect, but more lenient after high connect like j.MP > j.214KK); KD advantage depends on how high it connects; Akuma is in a crouching state on frames 4-16 of landing recovery; lower foot/leg hurtbox is projectile invuln 1f~land"
55,Specials,special,akuma_214lp,214LP,Adamant Flame,700,15,3,23,40,+1,-8,LH,SA3,15 / 20 (6P),175,,+5,-24,,,,,27,18,11,6000,[6000],500,500 (350),250 (125),,,,1.714,,0,0,3,,,,SF6_Akuma_214lp.png,SF6_Akuma_214lp_hitbox.png,6P follow-up is a true blockstring even at max delay; can be spaced in neutral for +1f better advantage (very precise); foot hurtbox is pulled back on frames 6-12 (can make low attacks whiff); only version of 214P that can combo from 2LP/5LK
56,Specials,special,akuma_214mp,214MP,Adamant Flame,800,19,3,20(23),41(44),+2,-4,LH,SA3,15 / 20 (6P),200,,+10,-21,,,,,25,19,11,6000,[10000],500,500 (350),250 (125),,,,2.064,,0,0,3,,,,SF6_Akuma_214mp.png,SF6_Akuma_214mp_hitbox.png,3f extra recovery on whiff; extra advantage on Punish Counter (+10) makes it a strong shimmy tool; 6P follow-up is a true blockstring even at max delay; can be spaced in neutral for +1f better advantage (very precise); foot hurtbox is pulled back on frames 6-15 (can make low attacks whiff)
57,Specials,special,akuma_214hp,214HP,Adamant Flame,900,23,3,19(21),44(46),+3,-3,LH,SA3,15 / 20 (6P),225,,+12,-20,,,,,25,19,11,6000,[10000],500,500 (350),250 (125),,,,2.316,,0,0,3,,,,SF6_Akuma_214hp.png,SF6_Akuma_214hp_hitbox.png,2f extra recovery on whiff; extra advantage on Punish Counter (+12) makes it a strong shimmy tool; 6P follow-up is a true blockstring even at max delay; can be spaced in neutral for +1f better advantage (very precise); foot hurtbox is pulled back on frames 6-18 (can make low attacks whiff); has more pushback on block vs. Burnout
58,Specials,special,akuma_214pp,214PP,Adamant Flame,700,18(20),3,23,43(45),+1,-3,LH,SA2 SA3,17 / 20 (6P),175,20% Starter,KD +78 Crumple,-24,,,,,27,23,11,6000,[10000],-20000,500 (350),250 (125),,,,2.134,,0,0,3,,,,SF6_Akuma_214pp.png,SF6_Akuma_214pp_hitbox.png,Can be spaced in neutral for +2f better advantage (very precise); grounded Punish Counter crumple is +16 before opponent becomes airborne; foot hurtbox is pulled back on frames 6-14 (can make low attacks whiff); combos from Punish Counter 5LK/2LP; 2f slower startup when canceled from 2MK to prevent it from comboing naturally
59,Specials,special,akuma_214lp_6p,214LP~6P,Adamant Flame Follow-Up,500,7,4,18(22),28(32),+3,-10,LH,SA3,45-48,125,,+7,-24,,,,,25,16,16,4000,[7000],500,500 (350),250 (125),,,,,,1 air,1,10,,,,SF6_Akuma_214lp_6p.png,SF6_Akuma_214lp_6p_hitbox.png,4f extra recovery on block; cannot come out on whiff; true blockstring from 214LP even at max delay; keeps opponent grounded for strike/throw mixup (requires microwalk if midscreen)
60,Specials,special,akuma_214mp_6p,214MP~6P,Adamant Flame Follow-Up,600,7,4,32,42,KD +32,-18,LH,SA3,45-48,150,,KD +32,-34,,,,,,18,16,4000,[7000],500,500 (350),250 (125),,,,,,1,1,10,,,,SF6_Akuma_214mp_6p.png,SF6_Akuma_214mp_6p_hitbox.png,Cannot come out on whiff; true blockstring from 214MP even at max delay; puts opponents into limited juggle state
61,Specials,special,akuma_214hp_6p,214HP~6P,Adamant Flame Follow-Up,600,11,4,28,42,KD +47,-14,LH,SA3,47-50,150,Combo (3 hits),KD +47,-30,,,,,,18,16,4000,[7000],500,500 (350),250 (125),,,,,,1,1,10,,,,SF6_Akuma_214hp_6p.png,SF6_Akuma_214hp_6p_hitbox.png,Cannot come out on whiff; true blockstring from 214HP even at max delay; puts opponents into limited juggle state with follow-up juggles possible in the corner
62,Specials,special,akuma_214pp_6p,214PP~6P,Adamant Flame Follow-Up,"300,400 (240,320)",7,4(4)3,25(31),42(48),HKD +45(+63),-18,LH,SA2 SA3,54-57,"75,100",,HKD +45(+63),-32,,,,,,24 total,"7,17(15)",2000x2,[7000],,"500,250 (350,175)","250,125 (125,62)",,,,,,0 / 2 air,"1,1","10,15",,,,SF6_Akuma_214pp_6p.png,SF6_Akuma_214pp_6p_hitbox.png,"() refers to scaled damage from 214PP combo starter; 6f extra recovery on block; cannot come out on whiff; true blockstring from 214PP even at max delay; sends opponent to the edge of the screen for a wallsplat unless SA2 wallsplat occurred earlier in the combo (much less KD advantage, around +26~33); grounded wallsplat puts opponent into free juggle state (limited juggle state vs. airborne); allows a follow-up juggle if near the corner; KD advantage varies significantly depending on distance from corner"
63,Specials,special,akuma_236k,236K,Demon Raid,-,18~40,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,7-45 (FKD),,,,,,,,,SF6_Akuma_236k.png,SF6_Akuma_236k_hitbox.png,"Button strength determines trajectory (LK short, MK mid, HK far); counter-hit state for entire duration; cancelable into follow-ups on frames 18-40; on frame 41, automatically transitions to Demon Low Slash (or Demon Swoop if holding Down)"
64,Specials,special,akuma_236kk,236KK,Demon Raid,-,16~40,-,-,,-,-,-,-,,,,,,,,,,,,,,,-20000,,,,,7-45 (FKD),,,,,,,,,SF6_Akuma_236kk.png,SF6_Akuma_236kk_hitbox.png,"Tracks opponent's location regardless of distance; counter-hit state for entire duration; cancelable into follow-ups on frames 16-40 (16-38 for Fireball/Tatsu and Air SA1 follow-ups); on frame 41, automatically transitions to Demon Low Slash (or Demon Swoop if holding Down)"
65,Specials,special,akuma_236k_no_input,236K~No Input,Demon Low Slash,1000,53,4,15(19),71(75),HKD +39(+42),+2(+5),L,-,,250,,HKD +54(+57),-17(-14),,,,,,21,13,4000,[10000],1000,1000 (700),500 (250),,,,,,1,1,5,,,,SF6_Akuma_236k_no_input.png,SF6_Akuma_236k_no_input_hitbox.png,4f extra recovery on whiff; recovery is in a crouching state until the final frame (final 5f on whiff); causes Akuma to auto-correct if Demon Raid crosses up; can be spaced for better frame advantage
66,Specials,special,akuma_236kk_no_input,236KK~No Input,Demon Low Slash,1000,53,4,15(19),71(75),HKD +39,+2,L,-,,250,,HKD +54,-17,,,,,,21,13,4000,[10000],1000,1000 (700),500 (250),,,,,,1,1,5,,,,SF6_Akuma_236kk_no_input.png,SF6_Akuma_236kk_no_input_hitbox.png,4f extra recovery on whiff; recovery is in a crouching state until the final frame (final 5f on whiff); causes Akuma to auto-correct if Demon Raid crosses up
67,Specials,special,akuma_236k_p,236K~P,Demon Guillotine,1300,18+16,until land,9 land,,KD +37(+41),+3(+7),H,-,,325,,KD +37(+41),-15(-11),,,,,,20,13,6000,[5000],1000,1000 (700),500 (250),,,Until Land (FKD),,,1,0,5,,,,SF6_Akuma_236k_p.png,SF6_Akuma_236k_p_hitbox.png,"Overhead with many active frames, making it good for meaty pressure; strong hitbox and mid-air pause makes it more difficult to anti-air; cannot hit cross-up; frames 4-8 of landing recovery have a crouch-sized hurtbox (but still standing)"
68,Specials,special,akuma_236kk_p,236KK~P,Demon Guillotine,1300,16+16,until land,9 land,,KD +37(+41),+3(+7),H,-,,325,,KD +37(+41),-15(-11),,,,,,20,13,6000,[5000],1000,1000 (700),500 (250),,,Until Land (FKD),,,1,0,5,,,,SF6_Akuma_236kk_p.png,SF6_Akuma_236kk_p_hitbox.png,"Overhead with many active frames, making it good for meaty pressure; strong hitbox and mid-air pause makes it more difficult to anti-air; cannot hit cross-up; frames 4-8 of landing recovery have a crouch-sized hurtbox (but still standing)"
69,Specials,special,akuma_236k_k,236K~K,Demon Blade Kick,700,18+13,until land,9(14) land,,0(+10),-5(+5),LH,-,,175,30% Starter; Combo (2 hits),+4(+14),-18(-8),,,,,20,15,13,4000,[5000],1000,1000 (700),500 (250),,,Until Land (FKD),,,1,0,4,,,,SF6_Akuma_236k_k.png,SF6_Akuma_236k_k_hitbox.png,"5f extra recovery on whiff; button strength determines angle (LK short, MK mid, HK far); puts airborne opponents into limited juggle state (or maintains juggle state if used mid-combo); extends a large projectile invincible hurtbox on frame 11 until landing (making the divekick easier to anti-air while still being useful for avoiding fireballs)"
70,Specials,special,akuma_236kk_k,236KK~K,Demon Blade Kick,700,16+13,until land,9(14) land,,0(+10),-5(+5),LH,-,,175,20% Starter; Combo (2 hits),+4(+14),-18(-8),,,,,20,15,13,4000,[5000],1000,1000 (700),500 (250),,,Until Land (FKD),,,1,0,4,,,,SF6_Akuma_236kk_k.png,SF6_Akuma_236kk_k_hitbox.png,"5f extra recovery on whiff; button strength determines angle (LK short, MK mid, HK far); puts airborne opponents into limited juggle state (or maintains juggle state if used mid-combo); extends a large projectile invincible hurtbox on frame 11 until landing (making the divekick easier to anti-air while still being useful for avoiding fireballs)"
71,Specials,special,akuma_236k_2_hold,236K~[2],Demon Swoop,-,40,-,2+3(8) land,45(50),-,-,-,-,,,,,,,,,,,,,,,,,,,,Until Land (FKD),,,,,,,,,SF6_Akuma_236k_2_hold.png,SF6_Akuma_236k_2_hold_hitbox.png,"Acts like an empty jump (with the same 45f duration) with adjustable distance; 5f extra landing recovery when crossing over opponent; useful for baiting opponent's anti-air, Drive Impact, or Parry; must be inputting any Down direction on frame 41 of 236K; cannot block during landing recovery, and Akuma is in a counter-hit state for entire duration; crouching state on final recovery frame"
72,Specials,special,akuma_236kk_2_hold,236KK~[2],Demon Swoop,-,40,-,2+3(8) land,45(50),-,-,-,-,,,,,,,,,,,,,,,,,,,,Until Land (FKD),,,,,,,,,SF6_Akuma_236kk_2_hold.png,SF6_Akuma_236kk_2_hold_hitbox.png,"Acts like an empty jump (with the same 45f duration) that puts Akuma point blank; 5f extra landing recovery when crossing over opponent; useful for baiting opponent's Drive Impact or Parry; must be inputting any Down direction on frame 41 of 236KK; cannot block during landing recovery, and Akuma is in a counter-hit state for entire duration; crouching state on final recovery frame"
73,Specials,special,akuma_236kk_j236p,236KK~j.236P,Demon Gou Zanku,300x3 (900),16+6(21),-,9(2) land,,KD~ (varies),-3~ (varies),LH,-,,75x3 (225),,KD~ (varies),0~,,,,,,29 total,"7x2,8 (8x3)","2000x2,1000","[2000,0,1000]",,"300x2,400 (210x2,280)","150x2,200 (75x2,100)",,,Until Land (FKD),,,1 / 0 air,"0,0,0","5,5,5",0.075,,,SF6_Akuma_236kk_j236p.png,SF6_Akuma_236kk_j236p_hitbox.png,"3-hit OD projectile; can be input on frame 16-38 of 236KK (unless Gou Hadoken is on-screen); does not consume additional Drive gauge; dissipates if Akuma is hit; creates stationary projectile on frames 6-20, then shoots downward at ~50 degree angle (this projectile will only have 2 hits if the initial hitbox collided with opponent); on hit only, landing recovery after 2f is cancelable into any action except walking/jumping; projectile hitbox is considered an airborne attack (can be avoided with anti-air invuln moves); puts airborne opponents into free juggle state (or maintains existing juggle state); puts grounded opponents into limited juggle state; advantage varies significantly depending on timing/spacing/angle; foot hurtbox is projectile invuln 1f~land"
74,Specials,special,akuma_236kk_j214k,236KK~j.214K,Demon Gou Rasen,"200x4,500 (1300)",16+5,2(2)3(2)3(1)3(1)2,10 land,,KD +46(+53),-,-,-,,,Combo (2 hits),KD +46(+53),,,,,,,,"6,2x3,12",,"[1000x4,6000]",,200x5 (140x5),,,,Until Land (FKD),,,2,"0,0,0,0,1","10,11,12,13,8",,,,SF6_Akuma_236kk_j214k.png,SF6_Akuma_236kk_j214k_hitbox.png,"Can be input on frame 16-38 of 236KK (unless Gou Hadoken is on-screen); does not consume additional Drive gauge; cannot hit cross-up or against grounded opponents; stops Akuma's air momentum; performs final kick on hit only, which slams opponent down into a limited juggle OTG state; KD advantage depends on how high it connects (useful after 4HK launch, allowing most juggle enders to combo); Akuma is in a crouching state on frames 4-10 of landing recovery; lower foot/leg hurtbox is projectile invuln 1f~land"
75,Specials,special,akuma_4kkk,4KKK,Ashura Senku (Backward),-,-,-,49 total,49,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Akuma_4kkk.png,SF6_Akuma_4kkk_hitbox.png,Cannot be canceled into; travels back ~1/2 screen; no collision box on frames 15-37; no invincibility whatsoever; counter-hit state for entire duration; Distance: 2.128
76,Specials,special,akuma_6kkk,6KKK,Ashura Senku (Forward),-,(23~),-,51,51 total,-,-,-,Sp*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Akuma_6kkk.png,SF6_Akuma_6kkk_hitbox.png,"Cannot be canceled into; no collision box on frames 17-35 (can pass through opponent); no invincibility whatsoever, but passing through opponent may cause attack hitbox to whiff; counter-hit state for entire duration; frames 24-38 are cancelable into Oboro Throw follow-up; Distance: 3.663"
77,Specials,special,akuma_6kkk_lplk,6KKK~LPLK,Oboro Throw,2200 (2900),(23~37)+8,3,50,83(97),HKD +20,-,T,-,,,,HKD +20,,,,,,,,,,[10000],5000 [6500],3000(2100) [4000(2800)],,,,,1.076,,,,,,,,"SF6_Akuma_6kkk_lplk.png, SF6_Akuma_6kkk_lplk_2.png",SF6_Akuma_6kkk_lplk_hitbox.png,Total startup 31-45f depending on input timing; can be activated even after passing through opponent; 1.076 Range does not including 6KKK travel distance (maximum total range of 3.697)
78,Supers,super,akuma_236236p,236236P,Messatsu Gohado,"400x4,600 (2200)",10,-,96,106,KD +9,-41,LH,-,,100x5 (500),30% Minimum,KD +9,-42,,,,,,56 total,39 total,500x5,1000x5,,-10000,-10000,1-14 Strike/Throw,Break,,,,100,"1x4,100",99,0.12,,,SF6_Akuma_236236p.png,SF6_Akuma_236236p_hitbox.png,5-hit Super projectile; projectile speed is not affected by button strength; can be used while OD projectiles are on-screen; slower startup allows opponents (except Dhalsim/Lily/Zangief) to avoid with a jump after the screen freeze
79,Supers,super,akuma_j236236k,j.236236K,Tenma Gozanku,400x5 (2000),14,-,23(33) land,,KD +49~,-28~,LH,-,,100x5 (500),10% Starter; Combo (5% extra); 30% Minimum,KD +49~,-12~,,,,,,39 total,"7x4,0 (8x5)",500x5,1000x5,,-10000,-10000,,Break,Until Land (FKD),,,1,"0,0,0,0,1","5,5,5,5,5",0.075,,,SF6_Akuma_j236236k.png,SF6_Akuma_j236236k_hitbox.png,5-hit Super projectile; during Forward or Neutral Jump only; 10f extra landing recovery on block/whiff; KD advantage varies significantly depending on angle and distance from opponent; puts airborne opponents into limited juggle state; travels down at ~45 degree angle; projectile speed/angle is not affected by button strength; projectile hitbox is considered an airborne attack (can be avoided with anti-air invuln moves); dissipates if Akuma is hit; can be used while OD projectiles are on-screen; leg hurtbox is projectile invuln until landing; crouching state on final recovery frame
80,Supers,super,akuma_214214p,214214P,Empyrean’s End,2800,9,3,52,63,HKD +29 (HKD +97 Wallsplat),-35,LH,-,,750,40% Starter; Combo (4 hits); 40% Minimum,HKD +29 (HKD +97 Wallsplat),-53,,,,,,20,16,5000,10000,,-20000,-20000,1-11 Full,Break,,1.873,,1 (Forced),1,100,,,,SF6_Akuma_214214p.png,SF6_Akuma_214214p_hitbox.png,"Sends the opponent tumbling ~1/3 screen; causes wallsplat near corner (unless 214PP~6P wallsplat occurred earlier in the combo); the cinematic resets the opponent's juggle counter, allowing a follow-up wallsplat juggle regardless of previous juggle state; wallsplat is similar to Drive Impact, allowing moves to juggle that normally would not be possible; close-range opponent cannot jump away after the Super freeze to avoid chip damage"
81,Supers,super,akuma_236236k,236236K,Sip of Calamity,4000,8(2),4,58,69,HKD +18,-41,LH,-,,1000,50% Minimum; 10% Immediate (Sp),HKD +18,-60,,,,,,21,12,7500,15000,,-30000,-30000,1-11 Full,Break,,1.628,,,,99,,,,SF6_Akuma_236236k.png,SF6_Akuma_236236k_hitbox.png,Cinematic time regenerates ~1.9 Drive bars for Akuma; close-range opponent cannot jump away after the Super freeze to avoid chip damage; only 2f startup when canceled from 623P/214P/214P~6P; leaves opponent in range for microwalk 6HP pressure or Drive Rush oki
82,Supers,super,akuma_236236k(ca),236236K,Sip of Calamity (CA),4500,8(2),4,58,69,HKD +18,-41,LH,-,,1250,50% Minimum; 10% Immediate (Sp),HKD +18,-60,,,,,,21,12,10000,20000,,-30000,-30000,1-11 Full,Break,,1.628,,,,99,,,,SF6_Akuma_236236k_ca.png,SF6_Akuma_236236k_hitbox.png,Available at 25% HP or below; cinematic time regenerates ~2.3 Drive bars for Akuma; close-range opponent cannot jump away after the Super freeze to avoid chip damage; only 2f startup when canceled from 623P/214P/214P~6P; leaves opponent in range for microwalk 6HP pressure or Drive Rush oki
83,Supers,super,akuma_lp_lp_6lk_hp(ca),LP~LP~6LK~HP,Shun Goku Satsu (CA),4700,6+0,21,57,84,HKD + 18,-,T,-,,,50% Minimum; 10% Immediate (Sp),HKD +18,,,,,,,,,,20000,,-30000,,"1 Full, 6-27 Projectile",Break,,0.765,,,,,,,,SF6_Akuma_lp_lp_6lk_hp(ca).png,SF6_Akuma_lp_lp_6lk_hp(ca)_hitbox.png,"Available at 25% HP or below; cinematic time regenerates ~2.3 Drive bars for Akuma; command grab that can be comboed into on grounded opponents; entire startup happens before the Super freeze, making the grab inescapable if the opponent is within throw range; very short range makes it unable to punish most -6 attacks; Range does not include travel distance (max total distance 2.927); generally impractical as a fireball counter due to the slow travel speed and input requirement (unless opponent has a much slower fireball recovery, or a chargeable fireball that can easily be reacted to)"
84,Specials,special,akuma_j214pp,j.214PP,Double Zanku Hadoken,600x2,8(21),-,9(2) land,,varies,varies,LH,-,,150x2,20% Starter; Combo (2 hits),varies,-10~,,,,,28 each,26 each,8 each,2500x2,[3000],2000x2,1000x2 (700x2),500x2 (250x2),,,Until Land (FKD),,,0,"0,0","3,3",0.04 (1st) / 0.055 (2nd),,,SF6_Akuma_j214pp.png,SF6_Akuma_j214pp_hitbox.png,"Shin Akuma only (Back Taunt~Down Taunt); forward Jump only on airborne frame 9-33; throws 2 consecutive 1-hit fireballs (2nd fireball travels faster and farther); dissipates if Akuma is hit; fireballs travel downward at ~45 degree angle; on hit only, landing recovery after 2f is cancelable into any action except walking/jumping; projectile hitbox is considered an airborne attack (can be avoided with anti-air invuln moves); puts airborne opponents into free juggle state (or maintains existing juggle state); advantage varies significantly depending on timing/spacing/angle (at worst, approximately +5 oB vs. tall characters, +7 oB vs. standard characters, and unsafe on Perfect Parry; always enough hit advantage to link); foot hurtbox is projectile invuln 1f~land; upper half of hitbox only connects on opponents mid-combo"
85,Supers,super,akuma_214214k,214214K,Misogi,2900,5(9~10),7,88(85),99(96),KD +25(26),-58(-57),LH,-,,750,40% Minimum,KD +29(30),-86(-85),,,,,,33(32),5,5000,10000,,-20000,-20000,1-11 Full,Break,,,,,,50,,,,SF6_Akuma_214214k.png,SF6_Akuma_214214k_hitbox.png,Shin Akuma only (Back Taunt~Down Taunt); teleports above opponent from anywhere on screen; 3f less recovery on whiff or Perfect Parry; startup is functionally 9f on grounded opponents (10f vs. standard-height crouchers); much less KD advantage and 2f more recovery vs. airborne opponents; cannot be canceled into from OD specials like other Level 2 Supers; cannot be beaten with anti-air invincibility since Akuma is fully invuln and technically never goes airborne
86,Supers,super,akuma_22ppp,22PPP,Kongou-Kokuretsuzan,"330x8,360 (3000)",8,30,41,78,KD +38,-39,LH,-,,"82x8,90 (746)",40% Minimum,KD +38,-62,,,,,,32 total,"2x8,12","500x8,1000 (5000)","1000x8,2000 (10000)",,-20000,-20000,1-11 Full,Break,,,,1,0,99,,,,SF6_Akuma_22ppp.png,SF6_Akuma_22ppp_hitbox.png,Shin Akuma only (Back Taunt~Down Taunt); 9-hit Super projectile with a massive vertical hitbox; cannot be canceled into from OD specials like other Level 2 Supers; puts opponent into limited juggle state (but very difficult to launch high enough for a follow-up)
87,Taunts,taunt,akuma_5pppkkk,5PPPKKK,Neutral Taunt,-,433 (total),-,-,433,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Akuma_5pppkkk.png,SF6_Akuma_5pppkkk_hitbox.png,"""Witness the abyss before you."""
88,Taunts,taunt,akuma_6pppkkk,6PPPKKK,Forward Taunt,-,570(514) (total),-,-,570(514),-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Akuma_6pppkkk.png,SF6_Akuma_6pppkkk_hitbox.png,"Fullscreen proximity guard box on frames 107-570 (prevents opponent from walking back); ""Are you prepared to tread down this path? If you are afraid... run.""; ""Hmph... you are a disgrace."" (after opponent switches sides, resulting in shorter taunt animation)"
89,Taunts,taunt,akuma_4pppkkk,4PPPKKK,Back Taunt,-,765 (total),-,-,765,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Akuma_4pppkkk.png,SF6_Akuma_4pppkkk_hitbox.png,"""You have piqued my interest. Attack if you dare."" ""How disappointing."" (if no attack); inputting a Down Taunt (2PPPKKK) on frames 592-628 causes Akuma to pull out a rice ball (gains 3 bars of Super meter and becomes Shin Akuma if fully consumed)"
90,Taunts,taunt,akuma_4pppkkk_2pppkkk,4PPPKKK~2PPPKKK,Back~Down Taunt,-,1604,-,186,1790,-,-,-,-,,,,,,,,,,,,,,,,"5000x2,10000x2",,,,,,,,,,,,,SF6_Akuma_4pppkkk_2pppkkk.png,SF6_Akuma_4pppkkk_hitbox.png,"Inputting a Down Taunt on frames 592-628 of Back Taunt causes Akuma to pull out a rice ball; while eating, Akuma gains Super meter on each bite (1/2 bar on frames 931 and 1129, then 1 bar on frames 1353 and 1604); becomes Shin Akuma on frame 1604 (gains access to Hidden Arts: Double Zanku Hadoken, Misogi, and Kongou-Kokuretsuzan); if Akuma is hit before frame 1604, he does not become Shin Akuma"
91,Taunts,taunt,akuma_2pppkkk,2PPPKKK,Down Taunt,-,123 (total),-,-,123,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Akuma_2pppkkk.png,SF6_Akuma_2pppkkk_hitbox.png,"""滅 (Metsu!)"""
