row_order,section,move_type,move_id,input,name,damage,startup,active,recovery,total,hit_advantage,block_advantage,guard,cancel,hitconfirm,chip,damage_scaling,punish_advantage,perfect_parry_advantage,drive_rush_cancel_on_hit,drive_rush_cancel_on_block,after_drive_rush_on_hit,after_drive_rush_on_block,hitstun,blockstun,hitstop,drive_damage_block,drive_damage_hit,drive_gain,super_gain_hit,super_gain_block,invuln,armor,airborne,attack_range,range_notes,juggle_start,juggle_increase,juggle_limit,projectile_speed,pushback_hit,pushback_block,images,hitboxes,notes
44,Specials,special,e.honda_28hk,[2]8HK,Sumo Smash,"400,1000 [800]",11(39),4(22)6,17 land,59,HKD +23[+27],+1,"LH,H",-,,"100,250 [200]",25% Starter,KD +23[+55],-19(-18),,,,,,"17,22","15,10","4000,10000",[10000],"500,1500","200,1000 (140,700)","100,500 (50,250)",,,7-42 (FKD),,,"1,1","1,1","10,11",,,,SF6_Ehonda_28hk.png,SF6_Ehonda_28hk_hitbox.png,[] refers to damage on cross-up version of downward smash; () refers to total startup on the overhead downward smash vs. standing opponents (2nd hit becomes active mid-air on frame 37); downward smash has 1f better KD Adv. vs. crouching opponents; 40f charge time (holds charge for 12f after releasing down direction); 1st hit whiffs on crouching opponents and cannot hit cross-up; can alter trajectory on the way up by holding forward/back
45,Specials,special,e.honda_28kk,[2]8KK,Sumo Smash,"400,1000 [800]",6(31~36),12(13~17)9,17 land,56~60,HKD +23[+27],+2,"LH,H",-,,"100,250 [200]",25% Starter,HKD +23[+54],-19(-18),,,,,,"17,22","15,10","4000,8000",[10000],-20000,"200,1000 (140,700)","100,500 (50,250)","5-17 Air, 5-13 Throw",,5-39(43) (FKD),,,"1,1","1,1","20,21",,,,SF6_Ehonda_28kk.png,SF6_Ehonda_28kk_hitbox.png,"[] refers to damage on cross-up version of downward smash; () refers to total startup on the overhead downward smash vs. standing opponents (2nd hit becomes active mid-air on frame 31); downward smash has 1f better KD Adv. vs. crouching opponents; 40f charge time (holds charge for 12f after releasing down direction); 1st hit whiffs on crouching opponents and cannot hit cross-up; can alter trajectory on the way up by holding forward/back; holding LK or MK will cause Honda to hang mid-air before starting his descent (LK 4f longer, MK 2f longer)"
46,Specials,special,e.honda_63214lk,63214LK,Oicho Throw,2000 (2300),6,4,52,61,HKD +7,-,T,-,,,20% Immediate,HKD +7,,,,,,,,,,[10000],2000,3000 (2100),,,,,1.19,,,,,,,,"SF6_Ehonda_63214lk.png, SF6_Ehonda_63214lk_2.png",SF6_Ehonda_63214lk_hitbox.png,Cannot be canceled into from normals; () refers to Punish Counter damage; Range: 1.19
47,Specials,special,e.honda_63214mk,63214MK,Oicho Throw,2200 (2645),6,4,52,61,HKD +7,-,T,-,,,20% Immediate,HKD +7,,,,,,,,,,[10000],2000,3000 (2100),,,,,1.09,,,,,,,,SF6_Ehonda_63214mk.png,SF6_Ehonda_63214mk_hitbox.png,Cannot be canceled into from normals; () refers to Punish Counter damage; Range: 1.09
48,Specials,special,e.honda_63214hk,63214HK,Oicho Throw,2400 (2760),6,4,52,61,HKD +7,-,T,-,,,20% Immediate,HKD +7,,,,,,,,,,[10000],2000,3000 (2100),,,,,0.99,,,,,,,,SF6_Ehonda_63214hk.png,SF6_Ehonda_63214hk_hitbox.png,Cannot be canceled into from normals; () refers to Punish Counter damage; Range: 0.99
49,Specials,special,e.honda_63214kk,63214KK,Oicho Throw,2800 (3220),6,4,52,61,HKD +7,-,T,-,,,20% Immediate,HKD +7,,,,,,,,,,[10000],-20000,3000 (2100),,,,,1.19,,,,,,,,SF6_Ehonda_63214kk.png,SF6_Ehonda_63214lk_hitbox.png,Cannot be canceled into from normals; () refers to Punish Counter damage; Range: 1.19
50,Specials,special,e.honda_236k,236K,Sumo Dash,-,14,-,51 total,51,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Ehonda_236k.png,SF6_Ehonda_236k_hitbox.png,Can cancel into P or 2P follow-ups on frames 14-43; Movement Speed: 0.052
51,Specials,special,e.honda_236kk,236KK,Sumo Dash,-,13(11),-,34 total,34,-,-,-,-,,,,,,,,,,,,,,,-20000,,,,,,,,,,,,,,SF6_Ehonda_236kk.png,SF6_Ehonda_236kk_hitbox.png,"Can cancel into P follow-up on frames 13-27, or the 2P follow-up on frames 11-27; Movement Speed: 0.067"
52,Specials,special,e.honda_236k_p,236K~P,Teppo Triple Slap 1,400x2,14+9,3(13)3,22,49,KD +42,-3,LH,SA3,44 SA / 51 Follow-up,100x2,,KD +42,-23,,,,,,38(22),"9,15",2500x2,[2500x2],2000x2,500x2 (350x2),250x2 (125x2),,,,,,"1,1","1,1","15,16",,,,"SF6_Ehonda_236k_p.png, SF6_Ehonda_236k_p_2.png","SF6_Ehonda_236k_p_hitbox_preview.png, SF6_Ehonda_236k_p_hitbox_1.png, SF6_Ehonda_236k_p_hitbox_2.png","Puts opponents into limited juggle state on hit, allowing for Super or P follow-up to juggle; incredibly disjointed hitbox for neutral approaches; safe but minus on block (recovers outside the opponent's throw range if well spaced); canceling into the final P follow-up creates a 2f frame trap that can punish opponents trying to retake their turn; sets up a safe jump anywhere on screen"
53,Specials,special,e.honda_236kk_p,236KK~P,Teppo Triple Slap 1,400x2,13+9,3(13)3,17,44,+3,+3,LH,SA2 SA3,44 SA / 51 Follow-up,100x2,,+7,-18,,,,,39(23),39(23),"9,15",2500x2,[2500x2],,500x2 (350x2),250x2 (125x2),,,,,,"1,1","1,1","15,16",,,,SF6_Ehonda_236kk_p.png,"SF6_Ehonda_236k_p_hitbox_preview.png, SF6_Ehonda_236k_p_hitbox_1.png, SF6_Ehonda_236k_p_hitbox_2.png",Honda advances forward with frame advantage on hit or block for more mixups/pressure; incredibly disjointed hitbox for neutral approaches; puts airborne opponents into limited juggle state; always a true blockstring into the follow-up attack (should only be done on hit unless it will chip out)
54,Specials,special,e.honda_236k_p_p,236K~P~P,Teppo Triple Slap 2,600,14,3,38,54,KD +22,-24,LH,-,,150,,KD +25,-39,,,,,,17,15,5000,[5000],2000,1000 (700),500 (250),,,,,,1,1,20,,,,SF6_Ehonda_236k_p_p.png,SF6_Ehonda_236k_p_p_hitbox.png,Easily hitconfirmable ender after a safe 236K~P starter; can be used to frame trap opponent trying to take back their turn from the -3 situation (2f gap on block); ender cannot be performed on whiff
55,Specials,special,e.honda_236kk_p_p,236KK~P~P,Teppo Triple Slap 2,800,14,3,38,54,KD +54,-24,LH,-,,200,,KD +54,-39,,,,,,27,15,5000,[5000],,1000 (700),500 (250),,,,,,1,1,20,,,,SF6_Ehonda_236kk_p_p.png,SF6_Ehonda_236kk_p_p_hitbox.png,Easily hitconfirmable ender after a safe 236KK~P starter; ender cannot be performed on whiff; true blockstring from 236KK~P
56,Specials,special,e.honda_236k_2p,236K~2P,Taiho Cannon Lift,400x2,12,2(17)3,32(15),65(49),KD +64,-22,LH,SA3,54,100x2,,KD +64,-33,,,,,,32(13),"15,15",2500x2,[2500x2],1000x2,500x2 (350x2),250x2 (125x2),,,,,,"0,3","0,3","0,5",,,,"SF6_Ehonda_236k_2p.png, SF6_Ehonda_236k_2p_2.png","SF6_Ehonda_236k_2p_hitbox1.png,SF6_Ehonda_236k_2p_hitbox2.png",Launches opponent into a limited juggle state; reduced recovery on hit only
57,Specials,special,e.honda_236kk_2p,236KK~2P,Taiho Cannon Lift,500x2,12,2(17)3,32(15),65(49),KD +64,-22,LH,SA2 SA3,54,125x2,,KD +64,-33,,,,,,32(13),"15,15",2500x2,[2500x2],,500x2 (350x2),250x2 (125x2),,,,,,"0,1","0,3","0,5",,,,SF6_Ehonda_236kk_2p.png,SF6_Ehonda_236kk_2p_hitbox.png,Launches opponent into a limited juggle state; reduced recovery on hit only; leaves opponent closer than the meterless version with a more lenient juggle state
58,Specials,special,e.honda_22p,22P,Neko Damashi,600,11,5,14,29,+3(+7),-3(+1),LH,Sp* SA3,19,150,,+7(+11),-17(-13),,,,,22,16,13,5000,[5000],2000,1000 (700),500 (250),1-14 Air (Head),,,1.422 (1.327),,1,1,3,,,,SF6_Ehonda_22p.png,SF6_Ehonda_22p_hitbox.png,Forces stand (allows Sumo Smash confirm on meaty/Counter-hit); has a 1-hit projectile clash hitbox during active frames; useful anti-air for horizontal approaches but cannot hit cross-up; can be spaced out for better hit/block advantage (can lead to extended combos); cancelable into enhanced 214P with Sumo Spirit; 8f hitstop when clashing with projectile
59,Supers,super,e.honda_236236p,236236P,Show of Force,2000,7,5,48,59,KD +13(+38),-33,LH,-,,500,30% Minimum,KD +13(+38),-51,,,,,,20,15,2500,5000,,-10000,-10000,1-11 Strike/Throw,Break,,2.048 (1.882),,1,1,99,,,,SF6_Ehonda_236236p.png,SF6_Ehonda_236236p_hitbox.png,Good range makes it useful as a 7f punish tool; KD Adv. depends on distance from the opposite wall
60,Supers,super,e.honda_4646k,[4]646K,Ultimate Killer Head Ram,2850(2800),12,"2(2),1~21",2+43 land,61(81),HKD +13,-27,LH,-,,"10,740",40% Minimum,HKD +13,-48(-44),,,,,,23(19),"9,15","500,4500",10000(9500),,-20000,-20000,"1-18 Full, 19-36 Projectile",Break,14~land (FKD),5.758 (1.323),,,,99,,,,SF6_Ehonda_4646k.png,"SF6_Ehonda_4646k_hitbox1.png,SF6_Ehonda_4646k_hitbox2.png","40f charge (charge lasts 28f after releasing back direction); travels full screen, making it a useful anti-projectile tool; becomes projectile invincible on hit up until the fully invincible cinematic ender (ensures a full connect even against slow projectiles); first hit has very short range (slightly less damage and Drive damage from longer ranges); from frame 24 onward, Honda transitions to his 45f recovery animation if he switches sides with the opponent; if Honda whiffs entire SA2 without crossing under the opponent, landing recovery becomes 12+33 (total recovery time is unchanged); full dmg distribution: 50,500,100x14,900; detailed charge requirements: first Forward input must be within 28f of releasing charge, next Back input must be within the next 6 frames, next Forward input must be within the next 6 frames, final K input must be within the next 6 frames (slowest possible input takes 48f after releasing charge)"
61,Supers,super,e.honda_214214p,214214P,The Final Bout,4000 (2500),9,3(8)3,51,73,HKD +11 (KD +19),-34,LH,-,,500x2,50% Minimum; 10% Immediate (Sp),HKD +11 (KD +19),-52,,,,,,31(20),"10,13",3750x2 (7500),15000,,-30000,-30000,1-11 Full,Break,,2.40 (2.034),,,,99,,,,SF6_Ehonda_214214p.png,"SF6_Ehonda_214214p_hitbox1.png,SF6_Ehonda_214214p_hitbox2.png","() refers to non-cinematic hit when 1st hit whiffs (1500 less damage, Drive Dmg is unaffected); cinematic time regenerates ~2.4 Drive bars for E. Honda; cinematic hit has around 1/2 screen range (2/3 screen for non-cinematic hit); can use the first hit to force Burnout to ensure a chip KO the 2nd hit"
62,Supers,super,e.honda_214214p(ca),214214P,The Final Bout (CA),4500 (2750),9,3(8)3,51,73,HKD +34 (KD +19),-34,LH,-,,"500,750",50% Minimum; 10% Immediate (Sp),HKD +34 (KD +19),-52,,,,,,31(20),"10,13",5000x2 (10000),20000,,-30000,-30000,1-11 Full,Break,,2.40 (2.034),,,,99,,,,SF6_Ehonda_214214p(ca).png,SF6_Ehonda_214214p(ca)_hitbox.png,"() refers to non-cinematic hit when 1st hit whiffs (1750 less damage, Drive Dmg is unaffected); available at 25% HP or below; cinematic time regenerates ~2.2 Drive bars for E. Honda; cinematic hit has around 1/2 screen range (2/3 screen for non-cinematic hit); can use the first hit to force Burnout to ensure a chip KO the 2nd hit"
63,Taunts,taunt,e.honda_5pppkkk,5PPPKKK,Neutral Taunt,-,88,[178],45,310,-,-,-,-,,,,,,,,,,,,,,,,,,,88-266,,,,,,,,,,SF6_Ehonda_5pppkkk.png,SF6_Ehonda_5pppkkk_hitbox.png,"""Just bring it!""; active frames refer to armored period"
64,Taunts,taunt,e.honda_6pppkkk,6PPPKKK,Forward Taunt,-,100 (total),-,-,100,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Ehonda_6pppkkk.png,,"""You ready to rumble, chump?"""
65,Taunts,taunt,e.honda_4pppkkk,4PPPKKK,Back Taunt,-,205 (total),-,-,205,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Ehonda_4pppkkk.png,,"""You know what? I'm all fired up!"""
