row_order,section,move_type,move_id,input,name,damage,startup,active,recovery,total,hit_advantage,block_advantage,guard,cancel,hitconfirm,chip,damage_scaling,punish_advantage,perfect_parry_advantage,drive_rush_cancel_on_hit,drive_rush_cancel_on_block,after_drive_rush_on_hit,after_drive_rush_on_block,hitstun,blockstun,hitstop,drive_damage_block,drive_damage_hit,drive_gain,super_gain_hit,super_gain_block,invuln,armor,airborne,attack_range,range_notes,juggle_start,juggle_increase,juggle_limit,projectile_speed,pushback_hit,pushback_block,images,hitboxes,notes
46,Specials,special,terry_623mp,623MP,Rising Tackle,600x2,6,"4,6",28+12 land,55,KD +25,-26,LH,SA3,14,150x2,20% Starter,KD +25,-48(-41),,,,,,24,"12,10",2000x2,[5000],2000x2,600x2 (420x2),250x2 (125x2),1-10 Air,,7-43 (FKD),1.248 (1st),,1,"1,1","5(6),6",,,,SF6_Terry_623mp.png,SF6_Terry_623mp_hitbox.png,"Medium horizontal range; cannot hit cross-up; only 1st active frame is cancelable (cancel may be impossible in combos from too far away); if Perfect Parried, opponent must crouch to avoid 2nd hit; puts opponent into limited juggle state"
47,Specials,special,terry_623hp,623HP,Rising Tackle,"700,300x2 (1300)",7,"2,4,14",27+15 land,68,KD +27,-36(-40),LH,SA3,14,"175,75x2 (325)",20% Starter,KD +27,-60(-53),,,,,,26(22),"12,6,6",1400x3,[5000],"1000,500x2 oH / 2000,1000x2 oB","400,300x2 (280,210x2)",200x3 (100x3),1-8 Air,,8-53 (FKD),1.318 (1st),,1,0x3,"6(8),8,8",,,,SF6_Terry_623hp.png,SF6_Terry_623hp_hitbox.png,"Farthest horizontal range (most consistent for combos, but may whiff under close jumps); cannot hit cross-up; only 1st active frame is cancelable (cancel may be impossible in combos from too far away); 3rd hit whiffs on crouch block (reduced chip and Drive damage); if Perfect Parried, opponent must crouch to avoid 2nd hit; puts opponent into limited juggle state"
48,Specials,special,terry_623pp,623PP,Rising Tackle,"400,200x4,400 (1600)",6,"2,3,2,2,3,3",34+15 land,69,KD +27,-42,LH,-,,"100,50",,KD +27,-62,,,,,,22 total,"12,3x4,5",1000x2,,-20000,"600,200x5 (420,140x5)","150,100 (75,50)",1-10 Full,,7-54 (FKD),1.248 (1st),,100,"0x5,100","9x5,10",,,,SF6_Terry_623pp.png,SF6_Terry_623pp_hitbox.png,"Horizontal range is between MP/HP versions (good anti-air for mid range jumps, as well as a strong juggle ender); cannot hit cross-up; can miss several hits of damage against high airborne opponent"
49,Specials,special,terry_236lk,236LK,Power Charge,700,14,5,24,42,+3(+7),-9(-5),LH,SA3,18,175,20% Starter; Combo (2 hits),+7(+11),-27(-23),,,,,32,20,12,3000,[5000],1500,500 (350),250 (125),,,,1.960 (1.384),,1,1,4,,,,SF6_Terry_236lk.png,"SF6_Terry_236lk_hitbox_1.png, SF6_Terry_236lk_hitbox_2.png",Short travel distance; comboable from lights except 5LP; keeps opponent standing for strike/throw mixup on hit; can be spaced out to allow a follow-up combo on hit; puts airborne opponents into limited juggle state
50,Specials,special,terry_236mk,236MK,Power Charge,800,20,6,23,48,KD +42~47,-11(-6),LH,SA3,19,200,20% Starter; Combo (2 hits),KD +42~47,-27(-22),,,,,,18,12,3000,[5000],2000,800 (560),400 (200),,,,2.441 (1.789),,1,1,4,,,,SF6_Terry_236mk.png,SF6_Terry_236mk_hitbox.png,"Medium travel distance; comboable from 2MP or heavy normals; puts opponent into limited juggle state (airborne opponents are launched higher than the HK version); can juggle SA1 anywhere on screen; final 4 recovery frames are cancelable into SA2 on hit, allowing a juggle anywhere on screen; sets up a safe jump setup on a close range grounded hit"
51,Specials,special,terry_236hk,236HK,Power Charge,800,25,9,27,60,KD +37~45,-16(-8),LH,Sp* SA3,25 (36 Sp),200,,KD +37~45,-34(-26),,,,,,20,15,3000,[5000],2000,500 (350),250 (125),,,,2.895 (1.645),,1,1,2,,,,SF6_Terry_236hk.png,SF6_Terry_236hk_hitbox.png,"Farthest travel distance; cancelable on frames 26-45 into special moves (except Power Charge) on hit only; delaying the special cancel allows different conversions or more optimal damage; puts opponent into limited juggle state (airborne opponents are not launched as high, resulting in more limited follow-ups); only combos naturally from the first hit of 5HP"
52,Specials,special,terry_236kk,236KK,Power Charge,800,19,8,24,50,KD +55~76 Wall Bounce,-14(-7),LH,Sp* SA2 SA3,24 (36 Sp),200,Combo (2 hits),KD +55~76 Wall Bounce,-30(-23),,,,,,18,15,3000,[5000],-20000,1000 (700),500 (250),,,,2.871 (1.665),,3,2,5,,,,SF6_Terry_236kk.png,SF6_Terry_236kk_hitbox.png,"Causes Wall Bounce on hit; cancelable on frames 20-39 into special moves (except Power Charge) on hit only (useful for midscreen positioning or keeping opponent cornered after wall bounce); if used twice in a combo, 2nd hit will cause a quick wall splat that drops straight to the ground; KD advantage varies based on distance from wall (farther away gives higher advantage)"
53,Specials,special,terry_214lk,214LK,Crack Shoot,700,16(18),4,4+14 land,37,+1,-3,LH,-,,175,,HKD +29,-18,,,,,21,17,10,2500,[8000],1000,800 (560),200 (100),,,7-23 (FKD),,,1,1,5,,,,SF6_Terry_214lk.png,SF6_Terry_214lk_hitbox.png,"First 2 active frames can only hit airborne opponents (functionally 18f startup); cannot hit cross-up; causes spike knockdown vs. airborne opponents; causes Hard Knockdown on Punish Counter (prevents follow-up links); can hop over many grounded attacks (especially crouching); can be used for a sideswitch mid-combo or a corpse hop on downed opponents; very strong vs. Burnout, dealing chip while staying close range with frame advantage"
54,Specials,special,terry_214mk,214MK,Crack Shoot,900 / 450x2,17(22),"4,3",2+16 land,41,+3,-3,LH,-,,175,,HKD +28,-18,,,,,23,17,"10,10",3500,[8000 / 3000x2 air],1000 / 700x2 air,500x2 (350x2),250 (125),,,9-25 (FKD),,,1,"1,1","5,5",,,,SF6_Terry_214mk.png,SF6_Terry_214mk_hitbox.png,"2 hits vs. airborne, 1 hit vs. grounded (different damage values accordingly); first 5 active frames can only hit airborne opponents (functionally 22f startup); cannot hit cross-up; puts airborne opponents into limited juggle state; causes Hard Knockdown on Counter-hit/Punish Counter (prevents follow-up links); can hop over many grounded attacks (even some standing); can be used for a sideswitch mid-combo or a corpse hop on downed opponents; very strong vs. Burnout, dealing chip while staying close range with frame advantage"
55,Specials,special,terry_214hk,214HK,Crack Shoot,"300x3,800 (900~1400)",23(30),"3,3,2,3",1+18 land,52,KD +43~45,-1,LH,-,,"75,200 (275)",Combo (2 hits),KD +43~45,-21,,,,,,22 total,"8x3,12","2000,3000",[3000x3],"1000,3000 / 1000x3 air","300x3,600 (210x3,420)","150,300 (75,150)",14-31 Lower Body Projectile,,12-34 (FKD),,,1,"1,1,0,1","5,5,6,(6)",,,,SF6_Terry_214hk.png,"SF6_Terry_214hk_hitbox_preview.png, SF6_Terry_214hk_hitbox_1.png, SF6_Terry_214hk_hitbox_2.png, SF6_Terry_214hk_hitbox_3.png","2 hits vs. grounded, up to 3 hits vs. airborne; first 7 active frames can only hit airborne opponents (functionally 30f startup); cannot hit cross-up; puts airborne opponent into limited juggle state; kicking leg is anti-air invuln on frames 28-30; can be spaced out to hit once with 2f better advantage; technically has 4 hits, but up to 3 can land at once; damage is highly variable depending on which hits connect (last hit does most damage, but landing all 3 airborne hits allows strong juggle extensions); can hop over many grounded attacks (even some standing); can be used for a sideswitch mid-combo or a corpse hop on downed opponents; strong vs. Burnout, dealing chip while staying close range with frame advantage (but too slow to cancel into for Burnout loops); last hit is lower to the ground than other versions and can beat moves that low profile other versions"
56,Specials,special,terry_214kk,214KK,Crack Shoot,1200,20(21),4,2+17 land,42,KD +29,-2,LH,-,,300,,HKD +29,-20,,,,,,20,12,3000,[10000],-20000,1000 (700),200 (100),,,8-25 (FKD),,,1,1,8,,,,SF6_Terry_214kk.png,"SF6_Terry_214kk_hitbox_preview.png, SF6_Terry_214kk_hitbox_1.png, SF6_Terry_214kk_hitbox_2.png, SF6_Terry_214kk_hitbox_3.png","Puts airborne opponents into limited juggle OTG state; first active frame does not connect on grounded opponents (functionally 21f startup); first 2 active frames have a good anti-air hitbox; can hop over many grounded attacks (even some standing); very strong vs. Burnout, dealing chip while staying close range with frame advantage (often required to get point blank after 2 reps of meterless Burnout loop)"
57,Supers,super,terry_236236k,236236K,Buster Wolf,2000,7,12,60(45),78(52),KD +22,-26,LH,-,,500,30% Starter; 30% Minimum,KD +22,-44,,,,,,20,"30,25",2500,5000,,-10000,-10000,1-8 Strike/Throw,Break,,3.862 (1.762),,20,20,99,,,,"SF6_Terry_236236k.png, SF6_Terry_236236k_2.png","SF6_Terry_236236k_hitbox.png, SF6_Terry_236236k_2_hitbox.png, SF6_Terry_236236k_3_hitbox.png, SF6_Terry_236236k_4_hitbox.png","Incurs a fixed 45f recovery on block (advantage is not affected by meaty timing); transitions to projectile follow-up on hit only; fast and long range, making it great for combos and punishes; puts opponent into limited juggle state and can combo into another SA1 if juggled high enough; if first hit trades, deals 500 damage and puts the opponent into a free juggle crumple state (may be able to follow up with moves like 214HP, Dash/DR normals, or another SA1)"
58,Supers,super,terry_214214p,214214P,Power Geyser,2600,13,13,54,79,KD +24,-27,LH,-,28,750,50% Starter; 40% Minimum,KD +24,-56,,,,,,40,15,5000,10000,,-20000,-20000,"1-17 Full, 18-25 Air",Break,,,,1,0,99,,,,SF6_Terry_214214p.png,"SF6_Terry_214214p_hitbox_1.png, SF6_Terry_214214p_hitbox_2.png",1-hit Super-priority projectile hitbox with good anti-air and anti-projectile properties; can follow up with Twin Geyser (3 Drive bars) and Triple Geyser (1 Super bar) on hit only; starter scaling means that follow-ups will be heavily scaled after a reversal or anti-air SA2; can be performed during the last 4 recovery frames of 236MK for a juggle anywhere on screen; can also be input with 21416+MK+HP (cosmetic difference only)
59,Supers,super,terry_214214p_pp,214214P~PP,Twin Geyser,1100 (440 scaled),22,6,43,70,KD +55,-,LH,-,57-70,,20% Immediate; 40% Minimum,,,,,,,,,15,,0,-30000,,,,Break,,,,1,0,99,,,,SF6_Terry_214214p_pp.png,SF6_Terry_214214p_pp_hitbox.png,"Follow-up to Power Geyser for 3 Drive bars (on hit only); can also be followed up with SA1, 214MP, Drive Rush juggles, or more in the corner; the damage on non-Super follow-ups is extremely low when starting from raw SA2 due to starter scaling; attempting to input Triple Geyser follow-up without enough meter results in a whiffed attack that leaves Terry at -3 KD Advantage; no invincibility at all (can be hit by lingering moves like Kimberly's spraycan)"
60,Supers,super,terry_214214p_pp_pp,214214P~PP~PP,Triple Geyser,2500 (1000 scaled),14,1,125,139,KD +18,-,LH,-,,,20% Immediate; 40% Minimum,,,,,,,,,20,,2000,,-10000,-10000,1-139 Full,Break,,,,100,100,99,,,,SF6_Terry_214214p_pp_pp.png,SF6_Terry_214214p_pp_pp_hitbox.png,Follow-up to Twin Geyser for 1 extra Super bar; attempting to input without a full Super meter results in a whiffed attack that leaves Terry at -3 KD Advantage
61,Supers,super,terry_236236p,236236P,Rising Fang,4000 (2650-3000),8(2),27,29+28 land,91,HKD +22 (KD +29~31),-50(-53),LH,-,,1100 (1000),50% Minimum; 10% Immediate (Sp),HKD +22 (KD +29~31),-75,,,,,,34(31),"2,3,3","4000,1750x3","15000 (1000x7,3000)",,-30000,-30000,1-16 Full,Break,9-63 (FKD),1.585 (1st),,,,99,,,,SF6_Terry_236236p.png,SF6_Terry_236236p_hitbox.png,"Only the first 3 active frames cause cinematic hit; damage distribution on non-cinematic hit is 350(x6-7),550 with no HKD and less KD advantage; cinematic time regenerates ~2.1 Drive bars for Terry; faster 2f startup when canceled from Rising Tackle, Quick Burn, or Burning Knuckle; final hit whiffs on crouch block (reduced chip and Drive damage)"
62,Supers,super,terry_236236p(ca),236236P,Rising Fang (CA),4500 (3150-3500),8(2),27,29+28 land,91,HKD +37 (KD +29~31),-50(-53),LH,-,,1350 (1250),50% Minimum; 10% Immediate (Sp),HKD +37 (KD +29~31),-75,,,,,,34(31),"2,3,3","4000,3000x3","20000 (1000x7,10000)",,-30000,-30000,1-16 Full,Break,9-63 (FKD),1.585 (1st),,,,99,,,,SF6_Terry_236236p_ca.png,SF6_Terry_236236p_hitbox.png,"Available at 25% HP or below; only the first 3 active frames cause cinematic hit; damage distribution on non-cinematic hit is 350(x6-7),1050 with no HKD and less KD advantage; cinematic time regenerates ~2.1 Drive bars for Terry; faster 2f startup when canceled from Rising Tackle, Quick Burn, or Burning Knuckle; final hit whiffs on crouch block (reduced chip and Drive damage)"
63,Taunts,taunt,terry_5pppkkk,5PPPKKK,Neutral Taunt,-,300 (total),-,-,300,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Terry_5pppkkk.png,,"""Hey, come on, come on!"""
64,Taunts,taunt,terry_5pppkkk_burnout,5PPPKKK,Neutral Taunt (Burnout),-,370 (total),-,-,370,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Terry_5pppkkk_burnout.png,,"""Hey buddy, I got tons of fight left in me!""; only occurs when Terry is in Burnout"
65,Taunts,taunt,terry_6pppkkk,6PPPKKK,Forward Taunt,-,205 (total),-,-,205,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Terry_6pppkkk.png,,"""No line here? Alright"""
66,Taunts,taunt,terry_4pppkkk,4PPPKKK,Back Taunt,-,499 (total),-,-,499,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Terry_4pppkkk.png,,"""We gonna fight or what? I don't have all day. *whistle* Jeez."""
