official_row_order,official_category,official_move_name,official_input_display,official_input_signature,official_input_family,startup,active,recovery,damage,on_hit,on_block,cancel,match_status,match_method,candidate_count,supercombo_move_id,supercombo_move_type,supercombo_input,supercombo_name,supercombo_startup,supercombo_active,supercombo_recovery,supercombo_hit_advantage,supercombo_block_advantage,supercombo_cancel,supercombo_damage,field_comparisons_json
52,必殺技,[電刃錬気]OD 波掌撃,key-d key-dl key-l key-plus icon_punch icon_punch,214PP,214PP,18,18-23,19,800,D,4,SA2,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,2,ryu_214pp(charged),special,214PP,Denjin Charge Hashogeki,18,6,19,KD +87 Crumple,+4,SA2 SA3,800,"{""active_duration"": {""match"": true, ""official"": ""6"", ""supercombo"": ""6""}, ""damage"": {""match"": true, ""official"": ""800"", ""supercombo"": ""800""}, ""recovery"": {""match"": true, ""official"": ""19"", ""supercombo"": ""19""}, ""startup"": {""match"": true, ""official"": ""18"", ""supercombo"": ""18""}}"
53,必殺技,電刃錬気,key-d key-d key-plus icon_punch,22P,22P,,,全体 52,0,,,,matched,exact_input+family_input+same_family+category_move_type,1,ryu_22p,special,22P,Denjin Charge,50,-,2,-,-,-,-,{}
54,スーパーアーツ,SA1 真空波動拳,key-d key-dr key-r key-d key-dr key-r key-plus icon_punch,236236P,236236P,7,,全体 86,2000,D,-24,,ambiguous,exact_input+family_input+same_family+category_move_type+startup_match,2,ryu_236236p,super,236236P,Shinku Hadoken,7,-,79,KD +26,-24,-,400x5 (2000),"{""startup"": {""match"": true, ""official"": ""7"", ""supercombo"": ""7""}}"
55,スーパーアーツ,[電刃錬気]SA1 真空波動拳,key-d key-dr key-r key-d key-dr key-r key-plus icon_punch,236236P,236236P,7,,全体 89,2400,D,-24,,matched_manual,ryu_name_override+exact_input+family_input+same_family+category_move_type+startup_match,1,ryu_236236p_denjin,super,236236P,Denjin Hadoken,7,-,82,KD +27,-24,-,"200x7,1000 (2400)","{""startup"": {""match"": true, ""official"": ""7"", ""supercombo"": ""7""}}"
56,スーパーアーツ,SA2 真波掌撃（Lv1）,key-d key-dl key-l key-d key-dl key-l key-plus icon_punch,214214P,214214P,12,12-17,39,2800,D,-20,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,2,ryu_214214p,super,214214P,Shin Hashogeki Lv.1,12,6,39,KD +20,-20,-,2800,"{""active_duration"": {""match"": true, ""official"": ""6"", ""supercombo"": ""6""}, ""damage"": {""match"": true, ""official"": ""2800"", ""supercombo"": ""2800""}, ""recovery"": {""match"": true, ""official"": ""39"", ""supercombo"": ""39""}, ""startup"": {""match"": true, ""official"": ""12"", ""supercombo"": ""12""}}"
57,スーパーアーツ,SA2 真波掌撃（Lv2）,key-d key-dl key-l key-d key-dl key-l key-plus icon_punch,214214P,214214P,20,20-25,39,2900,D,-20,,matched_manual,ryu_name_override+category_move_type+active_duration_match+recovery_match+damage_match,1,ryu_214214p_lv2,super,214214P (Hold Lv.2),Shin Hashogeki Lv.2,18~,6,39,KD +20,-20,-,2900,"{""active_duration"": {""match"": true, ""official"": ""6"", ""supercombo"": ""6""}, ""damage"": {""match"": true, ""official"": ""2900"", ""supercombo"": ""2900""}, ""recovery"": {""match"": true, ""official"": ""39"", ""supercombo"": ""39""}}"
58,スーパーアーツ,SA2 真波掌撃（Lv3）,key-d key-dl key-l key-d key-dl key-l key-plus icon_punch,214214P,214214P,70,70-75,39,3000,D,-20,,matched_manual,ryu_name_override+category_move_type+active_duration_match+recovery_match+damage_match,1,ryu_214214p_lv3,super,214214P (Hold Lv.3),Shin Hashogeki Lv.3,50~,6,39,KD +78 Tumble,-20,-,3000,"{""active_duration"": {""match"": true, ""official"": ""6"", ""supercombo"": ""6""}, ""damage"": {""match"": true, ""official"": ""3000"", ""supercombo"": ""3000""}, ""recovery"": {""match"": true, ""official"": ""39"", ""supercombo"": ""39""}}"
59,スーパーアーツ,[電刃錬気]SA2 真波掌撃（Lv1）,key-d key-dl key-l key-d key-dl key-l key-plus icon_punch,214214P,214214P,12,12-17,39,3200,D,-20,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,2,ryu_214214p_denjin,super,214214P,Denjin Hashogeki Lv.1,12,6,39,KD +20,-20,-,3200,"{""active_duration"": {""match"": true, ""official"": ""6"", ""supercombo"": ""6""}, ""damage"": {""match"": true, ""official"": ""3200"", ""supercombo"": ""3200""}, ""recovery"": {""match"": true, ""official"": ""39"", ""supercombo"": ""39""}, ""startup"": {""match"": true, ""official"": ""12"", ""supercombo"": ""12""}}"
60,スーパーアーツ,[電刃錬気]SA2 真波掌撃（Lv2）,key-d key-dl key-l key-d key-dl key-l key-plus icon_punch,214214P,214214P,20,20-25,39,3300,D,-20,,matched_manual,ryu_name_override+category_move_type+active_duration_match+recovery_match+damage_match,1,ryu_214214p_denjin_lv2,super,214214P (Hold Lv.2),Denjin Hashogeki Lv.2,18~,6,39,KD +78 Tumble,-20,-,3300,"{""active_duration"": {""match"": true, ""official"": ""6"", ""supercombo"": ""6""}, ""damage"": {""match"": true, ""official"": ""3300"", ""supercombo"": ""3300""}, ""recovery"": {""match"": true, ""official"": ""39"", ""supercombo"": ""39""}}"
61,スーパーアーツ,[電刃錬気]SA2 真波掌撃（Lv3）,key-d key-dl key-l key-d key-dl key-l key-plus icon_punch,214214P,214214P,70,70-75,39,3400,D,-20,,matched_manual,ryu_name_override+category_move_type+active_duration_match+recovery_match+damage_match,1,ryu_214214p_denjin_lv3,super,214214P (Hold Lv.3),Denjin Hashogeki Lv.3,50~,6,39,KD +78 Tumble,-20,-,3400,"{""active_duration"": {""match"": true, ""official"": ""6"", ""supercombo"": ""6""}, ""damage"": {""match"": true, ""official"": ""3400"", ""supercombo"": ""3400""}, ""recovery"": {""match"": true, ""official"": ""39"", ""supercombo"": ""39""}}"
62,スーパーアーツ,SA3 真・昇龍拳,key-d key-dr key-r key-d key-dr key-r key-plus icon_kick,236236K,236236K,5,5-16,71,4000,D,-52,,matched,exact_input+family_input+same_family+category_move_type+non_ca_variant+active_duration_match,2,ryu_236236k,super,236236K,Shin Shoryuken,5(2),12,32+39 land,HKD +14,-50(-54),-,4000 (3600),"{""active_duration"": {""match"": true, ""official"": ""12"", ""supercombo"": ""12""}}"
63,スーパーアーツ,CA 真・昇龍拳,（体力25%以下で） key-d key-dr key-r key-d key-dr key-r key-plus icon_kick,236236K,236236K,5,5-16,71,4500,D,-52,,matched,exact_input+family_input+same_family+category_move_type+ca_variant+active_duration_match,2,ryu_236236k(ca),super,236236K,Shin Shoryuken (CA),5(2),12,32+39 land,HKD +14,-50(-54),-,4500 (4400),"{""active_duration"": {""match"": true, ""official"": ""12"", ""supercombo"": ""12""}}"
64,通常投げ,背負い投げ,（近距離で） key-nutral key-or key-r key-plus icon_punch_l 弱 icon_kick_l 弱,LPLK,LPLK,5,5-7,23,1200,D,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match,1,ryu_lplk,throw,LPLK,Shoulder Throw,5,3,23,KD +17,-,-,1200 (2040),"{""active_duration"": {""match"": true, ""official"": ""3"", ""supercombo"": ""3""}, ""recovery"": {""match"": true, ""official"": ""23"", ""supercombo"": ""23""}, ""startup"": {""match"": true, ""official"": ""5"", ""supercombo"": ""5""}}"
65,通常投げ,巴投げ,（近距離で） key-l key-plus icon_punch_l 弱 icon_kick_l 弱,4LPLK,4LPLK,5,5-7,23,1200,D,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match,1,ryu_4lplk,throw,4LPLK,Somersault Throw,5,3,23,KD +11,-,-,1200 (2040),"{""active_duration"": {""match"": true, ""official"": ""3"", ""supercombo"": ""3""}, ""recovery"": {""match"": true, ""official"": ""23"", ""supercombo"": ""23""}, ""startup"": {""match"": true, ""official"": ""5"", ""supercombo"": ""5""}}"
66,共通システム,前方ステップ,key-r key-r,66,66,,,全体 19,0,,,,unmatched,,0,,,,,,,,,,,,{}
67,共通システム,後方ステップ,key-l key-l,44,44,,,全体 23,0,,,,unmatched,,0,,,,,,,,,,,,{}
68,共通システム,ドライブインパクト（震撃）,icon_punch_h 強 icon_kick_h 強,HPHK,HPHK,26,26-27,35,800,,-3,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,ryu_hphk,drive,HPHK,Shingeki,26,2,35,KD +35 / Wall Splat KD +65,-3 / Wall Splat HKD +72,-,800,"{""active_duration"": {""match"": true, ""official"": ""2"", ""supercombo"": ""2""}, ""damage"": {""match"": true, ""official"": ""800"", ""supercombo"": ""800""}, ""recovery"": {""match"": true, ""official"": ""35"", ""supercombo"": ""35""}, ""startup"": {""match"": true, ""official"": ""26"", ""supercombo"": ""26""}}"
69,共通システム,[ガード時]ドライブリバーサル（胸尖打ち）,（ガード中 or ドライブパリィ成立中に） key-r key-plus icon_punch_h 強 icon_kick_h 強,6HPHK,6HPHK,20,20-22,26,500,D,-6,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match,2,ryu_6hphk,drive,6HPHK,Chest Strike (Block),20,3,26(31),KD +23,-6,-,500 recoverable,"{""active_duration"": {""match"": true, ""official"": ""3"", ""supercombo"": ""3""}, ""startup"": {""match"": true, ""official"": ""20"", ""supercombo"": ""20""}}"
70,共通システム,[起き上がり時]ドライブリバーサル（胸尖打ち）,（起き上がり時に） key-r key-plus icon_punch_h 強 icon_kick_h 強,6HPHK,6HPHK,18,18-20,26,500,D,-6,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match,2,ryu_6hphk_recovery,drive,6HPHK,Chest Strike (Recovery),18,3,26(31),KD +23,-6,-,500 recoverable,"{""active_duration"": {""match"": true, ""official"": ""3"", ""supercombo"": ""3""}, ""startup"": {""match"": true, ""official"": ""18"", ""supercombo"": ""18""}}"
71,共通システム,ドライブパリィ,icon_punch_m 中 icon_kick_m 中,MPMK,MPMK,1,[※2] 1-12,33,0,,,※1,matched,exact_input+family_input+same_family+category_move_type+startup_match,1,ryu_mpmk,drive,MPMK,Drive Parry,1,12 or until released,33(1)(11),-,-,-,-,"{""startup"": {""match"": true, ""official"": ""1"", ""supercombo"": ""1""}}"
72,共通システム,ジャストパリィ（打撃）,ガード方向 key-plus icon_punch_m 中 icon_kick_m 中,MPMK,MPMK,1,,1,0,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match,1,ryu_mpmk,drive,MPMK,Drive Parry,1,12 or until released,33(1)(11),-,-,-,-,"{""startup"": {""match"": true, ""official"": ""1"", ""supercombo"": ""1""}}"
73,共通システム,ジャストパリィ（飛び道具）,icon_punch_m 中 icon_kick_m 中,MPMK,MPMK,1,,10,0,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match,1,ryu_mpmk,drive,MPMK,Drive Parry,1,12 or until released,33(1)(11),-,-,-,-,"{""startup"": {""match"": true, ""official"": ""1"", ""supercombo"": ""1""}}"
74,共通システム,パリィドライブラッシュ,（ドライブパリィ中に） key-r key-r,66,66,,,全体 45,0,,,※,matched_manual,generic_name_override+category_move_type,1,ryu_mpmk_66_pdr,drive,MPMK~66,Parry Drive Rush,3+8,-,15(37),-,-,-,-,{}
75,共通システム,キャンセルドライブラッシュ,（必殺技キャンセル可能な攻撃ヒット中に） key-r key-r key-or ( key-nutral key-or key-r ) key-plus icon_punch_m 中 icon_kick_m 中,66/5/6MPMK,66/5/6MPMK,,,全体 46,0,,,※,matched_manual,generic_name_override+category_move_type,1,ryu_mpmk_66_drc,drive,MPMK or 66,Drive Rush Cancel,9,-,15(37),-,-,-,-,{}
