row_order,section,move_type,move_id,input,name,damage,startup,active,recovery,total,hit_advantage,block_advantage,guard,cancel,hitconfirm,chip,damage_scaling,punish_advantage,perfect_parry_advantage,drive_rush_cancel_on_hit,drive_rush_cancel_on_block,after_drive_rush_on_hit,after_drive_rush_on_block,hitstun,blockstun,hitstop,drive_damage_block,drive_damage_hit,drive_gain,super_gain_hit,super_gain_block,invuln,armor,airborne,attack_range,range_notes,juggle_start,juggle_increase,juggle_limit,projectile_speed,pushback_hit,pushback_block,images,hitboxes,notes
52,Specials,special,ryu_6hk_214kk,6HK~214KK,Aerial Tatsumaki Senpu-kyaku,"300,200x3,600 (1500)",11,2(1)2(2)2(2)2(3)2,12+16 land,56,KD +47(+48),-30,LH,-,,75,Combo (15% extra),KD +47(+48),,,,,,,16,"6,2x3,15",800,[1000x5],-20000,"200,100x4 (140,70x4)",100 (50),,,1-40 (FKD),2.17 (1.93),,1x5,1x5,"10,11,12,13,14",,,,SF6_Ryu_214kk.png,"SF6_Ryu_j214kk_hitbox.png, SF6_Ryu_j214kk2_hitbox.png, SF6_Ryu_j214kk3_hitbox.png",Version canceled from 6HK; can hit crouching opponents unlike the jumping version; puts opponent into limited juggle state (follow-up only possible near the corner); the last frame of recovery puts Ryu in a crouching state
53,Specials,special,ryu_236lk,236LK,High Blade Kick,1100,14,6,22,41,KD +42~46,-11(-7),LH,SA3,22,275,,KD +42~46,-26(-22),,,,,,20,15,6000,[5000],3000,1400 (980),700 (350),,,,1.962 (1.751),,1,1,10,,,,SF6_Ryu_236k.png,SF6_Ryu_236k_hitbox.png,"Puts opponent into limited juggle state on hit; sets up auto-timed safe jump against cornered opponents; can combo when canceled from any normal except 5LP; the last 2 active frames have identical range (the listed best-case frame advantage is when spaced at max range, active frame 5)"
54,Specials,special,ryu_236mk,236MK,High Blade Kick,1200,18,9,19(22),45(48),KD +40~46,-8(-2),LH,SA3,25,300,,KD +40~46,-26(-20),,,,,,20,15,6000,[7000],3500,1400 (980),700 (350),,,,2.162 (1.951),,1,1,10,,,,SF6_Ryu_236k.png,SF6_Ryu_236k_hitbox.png,"Puts opponent into limited juggle state on hit; can be spaced safely due to its range and high active frame count; 3 extra recovery frames on whiff; the last 3 active frames have identical range (the listed best-case frame advantage is when spaced at max range, active frame 7)"
55,Specials,special,ryu_236hk,236HK,High Blade Kick,1300,27,9,15,50,KD +45~51,-3(+5),LH,SA3,30,325,,KD +96~102 Tumble,-22(-16),,,,,,21,20,10000,[10000],5000,1400 (980),700 (350),,,,2.612 (1.969),,1,1,10,,,,SF6_Ryu_236k.png,SF6_Ryu_236k_hitbox.png,"Puts opponent into limited juggle state on hit (can follow up with 623MP, 623PP, or SA3 in corner); Punish Counter tumble state can be hit OTG; has great range and forward movement, making it a useful poke in neutral; the last 3 active frames have identical range (the listed best-case frame advantage is when spaced at max range, active frame 7)"
56,Specials,special,ryu_236kk,236KK,High Blade Kick,800,17,5,33,54,Wall Bounce +49(65),-18,LH,SA2 SA3,27,200,Combo (5% extra),Wall Bounce +49(65),-36,,,,,,20,20,4000,[5000],-20000,1200 (840),600 (300),,,,2.062 (1.851),,1,2,10,,,,SF6_Ryu_236kk.png,SF6_Ryu_236kk_hitbox.png,"Wall Bounce into limited juggle state on hit; if close to corner, opponent flies over Ryu's head"
57,Specials,special,ryu_214lp,214LP,Hashogeki,700,12,6,18,35,+2,-3,LH,SA3,24,175,,KD +59 Spin,-22,,,,,26,20,15,2000,[5000],2000,800 (560),400 (200),,,,,,1 air,1,2,,,,SF6_Ryu_214p.png,SF6_Ryu_214lp_hitbox.png,"Strike hitbox but can nullify 1-hit meterless projectiles; puts opponent into spinning juggle state on counter-hit/Punish Counter; excellent Burnout pressure tool (+1 on block, but increased pushback against Burnout)"
58,Specials,special,ryu_214mp,214MP,Hashogeki,800,19,6,17,41,+2,-6,LH,SA3,23,200,,KD +58 Spin,-21,,,,,25,17,15,6000,[5000],2000,800 (560),400 (200),,,,,,1 air,1,2,,,,SF6_Ryu_214p.png,SF6_Ryu_214mp_hitbox.png,Strike hitbox but can nullify 1-hit meterless projectiles; puts opponent into spinning juggle state on counter-hit/Punish Counter
59,Specials,special,ryu_214hp,214HP,Hashogeki,400x2,30,6,19,54,KD +61 Spin,+2,LH,SA3,39,100x2,,KD +61 Spin,-23,,,,,,27 total,"15,15",3000x2,[2500x2],1000x2,"700,400 (490,280)","350,200 (175,100)",,,,,,"1,1","1,1","0,1",,,,SF6_Ryu_214p.png,SF6_Ryu_214hp_hitbox.png,"2 hits, even if it connects on final active frame; strike hitbox but can nullify 1-hit meterless projectiles; puts opponent into spinning juggle state on hit; leaves Ryu inside throw range for a strike/throw mixup on block"
60,Specials,special,ryu_214pp,214PP,Hashogeki,1100,18,6,20,43,+3,+3,LH,SA2 SA3,22,275,Combo (2 hits),+7,-24,,,,,29,29,15,6000,[5000],-20000,900 (630),450 (225),,,,,,1 air,1,1,,,,SF6_Ryu_214pp.png,SF6_Ryu_214pp_hitbox.png,Strike hitbox but can nullify 1-hit OD projectiles or any meterless projectiles; great pressure tool
61,Specials,special,ryu_214p(charged),214HP,Denjin Charge Hashogeki,400x2,20,6,19(31),44,KD +62 Spin,+3,LH,SA3,38,100x2,,KD +62 Spin,-36,,,,,,41 total,"15 / 17,15",3000x2,[2500x2],1000x2,"700,400 (490,280)","350,200 (175,100)",,,,,,"1,1","1,1","3,4",,,,SF6_Ryu_214p_charge.png,SF6_Ryu_214p_charge_hitbox.png,() refers to recovery on block; strike hitbox but can nullify 2-hit meterless projectile; puts opponent into spinning juggle state on hit; only comes out when the Heavy Punch button is pressed
62,Specials,special,ryu_214pp(charged),214PP,Denjin Charge Hashogeki,800,18,6,19,42,KD +87 Crumple,+4,LH,SA2 SA3,22,200,,KD +91 Crumple,-23,,,,,,29,15,6000,[5000],-20000,1100 (770),550 (275),,,,,,-1 ground / 1 air,1,2,,,,SF6_Ryu_214pp_charge.png,SF6_Ryu_214pp_charge_hitbox.png,1-hit; strike hitbox but can nullify 1-hit OD projectile or any meterless projectile; crumple state is +14 before opponent becomes airborne
63,Specials,special,ryu_22p,22P,Denjin Charge,-,50,-,2,52,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Ryu_22p.png,SF6_Ryu_22p_hitbox.png,"Charges up next fireball-based move (Hadoken, Hashogeki, SA1, SA2) into a more powerful Denjin version; Ryu is in a counter-hit state for the entire animation; gains the Denjin charge on frame 50; can only store 1 stock at a time (does not persist between rounds); can also be performed after 5HP~HK or 5MP~LK~HK (on hit) by inputting 2P"
64,Supers,super,ryu_236236p,236236P,Shinku Hadoken,400x5 (2000),7,-,79,86,KD +26,-24,LH,-,,100x5 (500),30% Minimum,KD +26,-25,,,,,,56 total,8x5,500x5,1000x5,,-10000,-10000,1-8 Strike/Throw,Break,,,,"1x4,100","1x4,100",99x5,0.15,,,SF6_Ryu_236236p.png,SF6_Ryu_236236p_hitbox.png,5-hit Super projectile; button strength does not affect projectile speed; opponent cannot jump over projectile after Super freeze if within ~1/2 screen; can be preformed even when an OD Hadoken is on screen
65,Supers,super,ryu_236236p_denjin,236236P,Denjin Hadoken,"200x7,1000 (2400)",7,-,82,89,KD +27,-24,LH,-,,"50x7,150 (500)",30% Minimum,KD +27,+5,,,,,,59 total,"4x7,0 (5x7,8)","300x7,400 (2500)","600x7,800 (5000)",,-10000,-10000,1-8 Strike/Throw,Break,,,,"1x7,100","1x7,100",99x8,0.24,,,SF6_Ryu_236236p_denjin.png,SF6_Ryu_236236p_denjin_hitbox.png,8-hit Super projectile; button strength does not affect projectile speed; opponent cannot jump over projectile after Super freeze if within ~1/2 screen; consumes Denjin stock for slightly more damage and KD Advantage; can be performed even when an OD Hadoken is on screen
66,Supers,super,ryu_214214p,214214P,Shin Hashogeki Lv.1,2800,12,6,39,56,KD +20,-20,LH,-,,750,40% Minimum,KD +20,-43,,,,,,25,18,4000,10000,,-20000,-20000,1-13 Full,Break,,,,1,1,99,,,,SF6_Ryu_214214p.png,SF6_Ryu_214214p_hitbox.png,"Can hold the button to charge to a higher level for more damage (in exchange for less invincibility); if button is held up to 5f after Super freeze, this invuln is extended up to the 2nd active frame (up to 18f); strike hitbox; Burnout chip damage does not changed based on charge level"
67,Supers,super,ryu_214214p_denjin,214214P,Denjin Hashogeki Lv.1,3200,12,6,39,56,KD +20,-20,LH,-,,750,40% Minimum,KD +20,-43,,,,,,25,18,4000,10000,,-20000,-20000,1-13 Full,Break,,,,1,1,99,,,,SF6_Ryu_214214p_denjin.png,SF6_Ryu_214214p_denjin_hitbox.png,"Can hold the button to charge to a higher level for more damage (in exchange for less invincibility); if button is held up to 5f after Super freeze, this invuln is extended up to the 2nd active frame (up to 18f); strike hitbox; Burnout chip damage does not changed based on charge level; consumes Denjin stock for slightly more damage"
68,Supers,super,ryu_214214p_lv2,214214P (Hold Lv.2),Shin Hashogeki Lv.2,2900,18~,6,39,62~,KD +20,-20,LH,-,,750,40% Minimum,KD +20,-43,,,,,,25,20,6000,10000,,-20000,-20000,1-9 Full,Break,,,,1,1,99,,,,SF6_Ryu_214214p.png,SF6_Ryu_214214p_hold_hitbox.png,Loses 4 invincibility frames if held; invincibility can be reduced to 1-7f if the button is held the minimum length of time for Lv.2 charge (6f after Super freeze); strike hitbox; Burnout chip damage does not changed based on charge level
69,Supers,super,ryu_214214p_denjin_lv2,214214P (Hold Lv.2),Denjin Hashogeki Lv.2,3300,18~,6,39,62~,KD +78 Tumble,-20,LH,-,,750,40% Minimum; Combo (2 hits),KD +78 Tumble,-43,,,,,,25,20,6000,10000,,-20000,-20000,1-9 Full,Break,,,,1,1,99,,,,SF6_Ryu_214214p_denjin.png,SF6_Ryu_214214p_hold_denjin_hitbox.png,Loses 4 invincibility frames if held; invincibility can be reduced to 1-7f if the button is held the minimum length of time for Lv.2 charge (6f after Super freeze); strike hitbox; Burnout chip damage does not changed based on charge level; consumes Denjin stock for slightly more damage; Denjin version gives the tumbling OTG state that can lead to follow-up juggles (this is the only version that incurs damage scaling in combos)
70,Supers,super,ryu_214214p_lv3,214214P (Hold Lv.3),Shin Hashogeki Lv.3,3000,50~,6,39,94~,KD +78 Tumble,-20,LH,-,,750,40% Minimum,KD +78 Tumble,-43,,,,,,25,23,10000,10000,,-20000,-20000,1-9 Full,Break,,,,1,1,99,,,,SF6_Ryu_214214p.png,SF6_Ryu_214214p_hitbox.png,Loses 4 invincibility frames if held; full charge causes tumble OTG state; strike hitbox; Burnout chip damage does not changed based on charge level; extremely high pushback on block (can be difficult to punish without holding Parry into immediate Drive Rush)
71,Supers,super,ryu_214214p_denjin_lv3,214214P (Hold Lv.3),Denjin Hashogeki Lv.3,3400,50~,6,39,94~,KD +78 Tumble,-20,LH,-,,750,40% Minimum,KD +78 Tumble,-43,,,,,,25,23,10000,10000,,-20000,-20000,1-9 Full,Break,,,,1,1,99,,,,SF6_Ryu_214214p_denjin.png,SF6_Ryu_214214p_denjin_hitbox.png,Loses 4 invincibility frames if held; full charge causes tumble OTG state; strike hitbox; Burnout chip damage does not changed based on charge level; extremely high pushback on block (can be difficult to punish without holding Parry into immediate Drive Rush); consumes Denjin stock for slightly more damage
72,Supers,super,ryu_236236k,236236K,Shin Shoryuken,4000 (3600),5(2),12,32+39 land,87,HKD +14,-50(-54),LH,-,,"400,300x2,50x2 (1000~1100)",50% Minimum; 10% Immediate (Sp),HKD +14,-74,,,,,,31/29 total,"7,8,8,8",2500x3,15000(3000x5),,-30000,-30000,1-16 Full,Break,7-48 (FKD),1.10 (1st),,[1],[1x5],99 [99x5],,,,SF6_Ryu_236236k.png,SF6_Ryu_236236k_hitbox.png,"More hits connect on block vs. tall standing characters (these extra hits do not deal any additional Drive Damage on block); active frames 3-12 cause a non-cinematic hit that does reduced damage (400x4,2000); cannot anti-air cross-ups; starts up faster only when canceled from HP Shoryuken; cinematic time regenerates ~2.2 Drive bars for Ryu"
73,Supers,super,ryu_236236k(ca),236236K,Shin Shoryuken (CA),4500 (4400),5(2),12,32+39 land,87,HKD +14,-50(-54),LH,-,,"650,300x2,50x2 (1250~1350)",50% Minimum; 10% Immediate (Sp),HKD +14,-74,,,,,,31/29 total,"8,8,8,13","4000,3000x2",20000(4000x5),,-30000,-30000,1-16 Full,Break,7-48 (FKD),1.10 (1st),,[1],[1x5],99 [99x5],,,,SF6_Ryu_236236k(ca).png,SF6_Ryu_236236k_hitbox.png,"More hits connect on block vs. tall standing characters (these extra hits do not deal any additional Drive Damage on block); active frames 3-12 cause a non-cinematic hit that does slightly reduced damage (400x2,1200x3); cannot anti-air cross-ups; starts up faster only when canceled from HP Shoryuken; available at 25% HP or below; cinematic time regenerates ~2.3 Drive bars for Ryu"
74,Taunts,taunt,ryu_5pppkkk,5PPPKKK,Neutral Taunt,-,210 (total),-,-,210,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Ryu_5pppkkk.png,,"""Come on!"""
75,Taunts,taunt,ryu_6pppkkk,6PPPKKK,Forward Taunt,-,124 (total),-,-,124,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Ryu_6pppkkk.png,,*Slaps face*
76,Taunts,taunt,ryu_4pppkkk,4PPPKKK,Back Taunt,-,209 (total),-,-,209,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Ryu_4pppkkk.png,,"""Your footwork's sloppy."""
77,Taunts,taunt,ryu_2pppkkk,2PPPKKK,Down Taunt,-,154 (total),-,-,154,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Ryu_2pppkkk.png,,"""Come!"""
